from,to
98,1314
98,5121
98,2259
98,4586
98,3746
98,3931
98,6474
98,6164
98,5095
98,1183
98,1990
98,4692
98,4354
98,761
98,6291
98,959
98,5535
98,5014
98,4059
98,4227
98,4895
98,5440
98,3351
98,6405
98,2319
98,3164
98,874
98,4334
98,571
98,2323
98,4236
98,5968
98,5254
98,5660
98,2853
98,4048
98,2847
98,2956
98,4529
98,554
98,580
98,6326
98,2965
98,4827
98,6354
98,1449
98,1227
98,5034
98,4292
98,2972
98,3634
194,4622
194,132
194,3920
194,5511
194,2292
194,1974
194,3298
194,5652
194,5543
194,1170
194,5914
194,5516
194,3623
194,5968
194,6219
194,2043
194,5175
194,4453
194,77
194,5804
194,5095
194,6433
194,5037
194,1633
194,4127
194,3963
194,2438
194,1993
194,1687
194,1679
194,3637
194,6148
194,312
12,1208
12,2594
12,3771
12,440
12,771
12,2940
12,2372
12,3367
12,2075
12,1946
12,1856
12,6169
12,2727
12,5894
12,426
12,3546
13,86
13,5572
13,5445
13,5418
13,4839
13,5536
13,219
13,4334
13,4989
13,4624
13,3061
13,4583
13,179
13,2022
13,4075
13,398
13,1450
13,3472
13,1953
13,910
13,1990
13,4974
13,4913
13,869
13,6279
13,3148
13,4978
13,6440
13,3449
13,234
13,6517
13,4716
15,771
15,4253
15,5426
15,3968
15,5419
15,6279
16,996
16,4719
16,4048
16,586
16,6148
16,5511
16,3592
16,6101
16,398
16,592
16,2560
16,612
16,5519
16,1020
16,4451
16,3857
16,5175
16,1825
16,3931
16,77
16,2459
16,4405
16,5005
16,1284
16,5095
16,6433
16,4248
16,2049
16,1934
16,5516
16,6420
16,2639
16,3992
16,2055
16,2367
16,2720
16,2161
16,3701
16,5190
16,2788
16,771
16,1025
16,1890
16,5543
16,3769
16,2532
16,3905
16,5968
16,4453
16,1652
16,6271
16,3550
16,5554
16,2650
16,1358
16,2907
16,1553
16,5055
16,3004
16,5310
16,5873
16,4342
16,1751
16,2712
16,4434
16,3239
16,3087
16,2448
16,4717
16,5208
16,5103
16,6269
16,285
16,1808
16,5105
16,4846
17,2552
17,112
17,5988
17,5260
17,5511
17,1284
17,389
17,5208
17,6526
17,6271
17,3258
17,3578
17,1931
17,2065
17,4918
17,5867
17,4659
17,2043
18,2692
18,399
18,1108
18,5680
18,2653
18,5807
18,690
18,1751
18,77
19,2650
19,4120
19,2115
19,4600
19,214
19,3051
19,3857
19,3476
19,1707
19,1781
19,4717
153,225
21,3868
21,2161
21,3276
21,5511
21,2639
21,771
21,5543
21,3592
21,1751
21,5516
21,726
21,5968
21,1020
21,4451
21,2043
21,5554
21,4453
21,2907
21,2799
21,1284
21,1983
21,6420
21,131
21,1934
22,6420
22,1719
22,1025
22,1386
22,2436
1070,5418
1070,6469
1070,4200
1070,6337
1070,204
1070,1705
1070,2230
1070,100
1070,4799
1070,4583
1070,2470
1070,5291
1070,4717
1070,2043
23,2367
23,996
23,1573
23,2568
23,5911
23,695
23,6403
23,241
23,771
23,1025
23,6271
23,2374
23,2560
23,2681
23,3259
23,6528
23,74
23,3034
23,2606
23,2885
23,6466
23,2157
23,2301
23,4454
23,5767
23,5397
23,1430
23,2460
23,3935
23,6084
23,4417
23,3550
23,6420
23,6140
23,1679
23,2438
23,2468
23,3677
23,4413
23,2365
23,4716
23,5828
23,1780
24,2584
24,5217
24,132
24,1156
24,3588
24,3170
24,1837
24,5161
24,5936
25,3051
25,192
25,420
25,6148
25,771
25,92
25,1983
25,5804
25,2560
25,2161
25,4846
25,5519
25,5968
25,4163
25,4179
25,4248
25,1386
25,2799
25,4854
25,5684
25,3935
25,1751
25,5554
25,2049
25,6420
25,1504
25,431
25,3459
25,818
25,6269
25,4047
25,6084
25,4009
25,2055
26,1670
26,6315
26,3296
26,2770
26,1802
26,1527
26,312
27,6325
27,2773
27,2799
27,6148
27,4261
27,892
27,118
27,3316
27,3459
27,4069
27,6476
27,285
27,4918
27,3017
27,4453
28,5487
28,3642
28,6329
28,1032
28,4835
28,1877
28,5914
28,3188
28,5601
205,2244
30,2608
30,1667
30,612
30,2352
30,4395
30,4783
30,6420
30,3867
30,1020
30,1261
30,3305
30,3695
30,1356
210,6325
210,1183
210,4048
210,6148
210,1972
210,3391
210,590
210,2682
210,5677
210,612
210,1000
210,1155
210,1020
210,3927
210,3679
210,5230
210,1824
210,3385
210,4586
210,2096
210,5062
210,3931
210,2257
210,554
210,6423
210,5684
210,2984
210,4457
210,2102
210,5511
210,4034
210,4584
210,1934
210,2414
210,2532
210,3761
210,3536
210,2404
210,1670
210,1573
210,2161
210,3701
210,169
210,668
210,871
210,3298
210,5543
210,988
210,4333
210,1058
210,6197
210,3356
210,744
210,1100
210,4719
210,1652
210,1446
210,528
210,5310
210,1358
210,964
210,4697
210,3004
210,2956
210,4529
210,431
210,6538
210,5208
210,2234
210,4737
210,6420
210,760
210,1610
210,4896
210,2495
210,1261
210,6269
210,3013
210,2917
210,3351
210,4716
210,5414
32,2367
32,2584
32,1665
32,1724
32,3365
32,2475
33,4064
33,1242
33,2161
33,771
33,5543
33,591
33,3427
33,6279
33,2560
33,1548
33,411
33,3680
33,2043
33,2650
33,3857
33,2257
33,1334
33,2149
33,3792
33,3476
33,940
33,1983
33,1660
33,4363
33,3986
33,763
33,5042
33,4717
33,369
34,3888
34,5252
34,2773
34,5407
34,5314
34,1915
34,5206
34,4506
34,4458
34,5009
34,865
34,3877
34,2181
34,779
34,1748
35,4717
35,2650
35,2161
35,1538
35,2459
35,771
35,1025
35,1946
35,2560
35,3292
35,3941
35,3857
35,4346
35,5828
35,2043
36,4685
36,2161
36,4453
36,938
36,5511
36,441
36,5430
36,5543
36,5893
36,2055
37,2098
37,3004
37,1233
38,4440
38,4063
38,4505
38,5272
38,5274
38,394
38,3277
38,805
38,4069
38,2871
38,401
38,5281
38,4451
38,3857
38,2455
38,6108
38,4453
38,406
38,2459
38,4825
38,193
38,3287
38,2049
38,2466
38,818
38,2470
38,1240
38,820
38,5691
38,1245
38,421
38,2638
38,5859
38,2297
38,2062
38,2898
38,2653
38,4097
38,4845
38,6128
38,3305
38,6101
38,4972
38,5310
38,4004
38,3308
38,2071
38,6136
38,1252
38,5315
38,3722
38,2448
38,3316
38,4483
38,4110
38,128
38,1667
38,1690
38,846
38,41
38,4488
38,4114
38,2769
38,6148
38,5613
38,5728
38,2503
38,5326
38,351
38,142
38,931
38,53
38,5236
38,1282
38,2097
38,2512
38,4126
38,1285
38,4977
38,6106
38,865
38,1824
38,1244
38,871
38,1687
38,460
38,5342
38,5343
38,1156
38,1695
38,5353
38,4331
38,5351
38,874
38,2114
38,1303
38,2116
38,2952
38,5968
38,4905
38,1699
38,6224
38,2011
38,5478
38,4146
38,2538
38,3990
38,2124
38,5758
38,1314
38,262
38,2321
38,1227
38,486
38,6203
38,1372
38,1325
38,896
38,6185
38,898
38,5137
38,3781
38,5489
38,4928
38,4930
38,6215
38,4600
38,4689
38,4546
38,5417
38,5381
38,3617
38,2330
38,1725
38,4945
38,731
38,6229
38,1341
38,1342
38,1343
38,2161
38,2583
38,2866
38,4185
38,4187
38,3262
38,6244
38,5679
38,1356
38,1746
38,3895
38,1360
38,4565
38,4211
38,5690
38,4202
38,1751
38,2507
38,2179
38,5821
38,535
38,2123
38,3010
38,1756
38,6258
38,4981
38,2605
38,3097
38,1761
38,5322
38,94
38,6126
38,5832
38,5823
38,2480
38,1769
38,2680
38,2333
38,2614
38,5454
38,5055
38,3710
38,1020
38,5422
38,2271
38,3433
38,5424
38,2619
38,2202
38,6165
38,2331
38,5008
38,4221
38,3046
38,1019
38,959
38,5014
38,1394
38,2683
38,5440
38,5927
38,258
38,979
38,3853
38,4234
38,3449
38,1910
38,870
38,4236
38,5446
38,4609
38,2233
38,180
38,2650
38,577
38,1405
38,5873
38,554
38,2686
38,2915
38,188
38,6317
38,3907
38,5777
38,4254
38,6322
38,1991
38,3080
38,586
38,5604
38,588
38,4623
38,2246
38,5466
38,1419
38,5468
38,1421
38,1422
38,2665
38,3878
38,1150
38,1822
38,2253
38,5057
38,5807
38,1183
38,203
38,5356
38,3475
38,3476
38,3093
38,5481
38,2263
38,1015
38,3780
38,1832
38,5296
38,4926
38,5075
38,3899
38,4647
38,612
38,1440
38,2682
38,4601
38,4583
38,3905
38,1840
38,1841
38,4655
38,6354
38,2687
38,620
38,5085
38,590
38,2397
38,1847
38,277
38,6360
38,3910
38,5495
38,702
38,1449
38,1450
38,4662
38,628
38,3501
38,231
38,6060
38,3506
38,1524
38,2704
38,5558
38,3917
38,2285
38,2707
38,6431
38,5108
38,3920
38,5511
38,1464
38,1055
38,6139
38,1863
38,5516
38,4793
38,5517
38,6488
38,4406
38,3523
38,6386
38,4317
38,1284
38,3116
38,4320
38,1879
38,6104
38,4692
38,5500
38,2728
38,3998
38,1474
38,1072
38,5811
38,4698
38,259
38,5955
38,853
38,3158
38,6404
38,2318
38,2319
38,1263
38,1890
38,3947
38,4150
38,5548
38,2799
38,1082
38,675
38,5554
38,4956
38,1900
38,2917
38,4339
38,4651
38,5974
38,4216
38,2623
38,4827
38,687
38,5156
38,3558
38,4714
38,2753
38,3969
38,4717
38,4345
38,4719
38,1913
38,3856
38,2762
38,3497
38,2345
38,1919
38,255
38,4489
38,2360
38,4727
38,3983
38,5586
38,3573
38,3727
38,5182
38,4361
38,1934
38,1482
38,1935
38,3515
38,5188
38,3582
38,1940
38,355
38,3585
38,1140
38,1944
38,4658
38,6359
38,1133
38,4002
38,412
38,1551
38,4381
38,5701
38,1953
38,3219
38,5612
38,6190
38,6474
38,3418
38,1429
38,4758
38,3611
38,1568
38,3614
38,4761
38,1163
38,5219
38,4395
38,6013
38,197
38,4023
38,4024
38,5629
38,2181
38,5414
38,5631
38,4400
38,6498
38,3626
38,5229
38,3236
38,2404
38,358
38,5250
38,4784
38,4032
38,1990
38,2409
38,761
38,1670
38,763
38,1998
38,3388
38,6520
38,2720
38,2418
38,5861
38,4420
38,770
38,5543
38,3948
38,2422
38,2847
38,3747
38,2424
38,6070
38,5590
38,5254
38,2853
38,3792
38,4048
38,6415
38,4960
38,6265
38,2015
38,4778
38,5670
38,1679
38,6542
38,6090
38,2026
39,292
40,2442
40,6208
40,6403
40,4421
40,2993
40,771
40,92
40,6271
40,3995
40,3461
40,4239
40,3550
40,3952
40,5582
40,1719
40,1430
40,3935
40,6084
40,6420
40,4410
40,2157
40,5828
41,6325
41,5519
41,586
41,3920
41,640
41,2770
41,5914
41,4818
41,2703
41,2503
41,2560
41,612
41,3623
41,3330
41,6276
41,1020
41,4451
41,705
41,6165
41,1824
41,1625
41,5232
41,4586
41,4726
41,2773
41,77
41,3749
41,4405
41,2570
41,3935
41,1285
41,760
41,5397
41,5511
41,4354
41,4640
41,1681
41,1638
41,5343
41,2990
41,1670
41,2161
41,923
41,480
41,6121
41,1825
41,3351
41,519
41,281
41,771
41,3904
41,1079
41,5543
41,5804
41,5388
41,1890
41,5445
41,1548
41,5968
41,2647
41,718
41,74
41,2649
41,5479
41,4565
41,5915
41,5310
41,4168
41,5208
41,3761
41,3087
41,2912
41,1155
41,2079
41,5274
41,1100
41,820
41,418
41,3476
41,4496
42,3769
42,399
42,1934
42,2965
42,3672
42,1142
42,4717
42,4064
43,5199
43,1155
43,1170
44,2048
44,5107
44,5387
44,2393
4,5549
4,1712
4,3157
4,2161
4,4179
4,6148
4,4957
4,871
4,516
4,4544
4,171
4,5077
4,1890
4,1751
4,5744
4,4497
4,4655
4,4719
4,3458
4,4846
4,4400
4,1227
4,76
4,2355
4,4047
4,4820
4,5175
4,3051
4,6360
4,3501
4,5310
4,2331
4,6165
4,5008
4,3122
4,3575
4,1384
4,3459
4,6269
4,2763
4,1832
4,3457
46,3846
46,2161
46,167
46,3701
46,4064
46,5511
46,5968
46,6197
46,4769
46,3623
46,524
46,4069
46,104
46,5893
46,4820
46,2940
46,6153
46,157
46,5408
46,4595
46,920
46,5243
47,1005
47,612
47,3276
47,421
47,2161
47,3620
47,5543
47,6124
47,6154
47,6276
47,5968
47,1020
47,4451
47,3679
47,6501
47,5554
47,2650
47,1284
47,6148
47,2712
47,915
47,4248
47,549
47,4979
48,5244
48,4453
48,761
48,6148
48,5020
48,3459
48,3629
48,4019
48,1822
48,472
48,1058
48,4640
48,6276
48,1261
48,1020
48,1356
48,2404
49,996
49,4893
49,2161
49,1513
49,2205
49,3489
49,771
49,3592
49,1043
49,1771
49,1047
49,1226
49,3882
49,706
49,3632
49,1707
49,283
49,3477
49,1041
49,4506
49,5712
49,3286
49,363
49,479
49,1211
49,134
49,5828
49,5041
321,4017
321,2085
321,4136
321,6403
321,5536
321,1025
321,5142
321,1596
321,4239
321,2043
321,2650
321,272
321,3857
321,3320
321,287
321,544
321,5610
321,889
321,3292
321,2009
321,4571
321,4009
321,4717
52,6178
52,2864
52,3158
52,77
52,2799
52,5511
52,3992
52,3459
52,142
52,1890
52,2130
52,4846
52,1741
52,4453
52,5362
52,5330
52,2972
52,1675
53,2161
53,3100
53,421
53,5511
53,4421
53,142
53,1890
53,5543
53,2560
53,4719
53,3592
53,5968
53,5230
53,5310
53,2650
53,3857
53,2799
53,3935
53,3286
53,1751
53,2049
53,4460
53,4047
53,4717
54,4075
54,891
54,3539
54,6148
54,2584
54,1837
54,4349
54,5543
54,979
54,3327
54,6241
54,3564
54,4829
54,4160
54,5968
54,4320
54,4969
54,357
54,4453
54,3186
54,3665
54,409
54,431
54,3365
54,5936
54,6419
54,6055
54,1668
54,2725
54,131
54,1155
54,1211
54,3319
54,5706
54,1665
55,612
55,734
55,602
55,5511
55,1284
55,886
55,1078
55,5543
55,5315
55,2898
55,2614
55,2161
55,465
55,1100
55,1548
55,5968
55,1020
55,2193
55,4197
55,4453
56,1628
56,5861
56,2598
56,2342
56,4458
56,1155
56,281
56,3989
56,1936
56,4003
56,3897
56,1263
57,4211
57,4410
57,4383
57,428
57,4654
57,1566
57,5832
58,347
58,5844
58,2568
58,6147
58,5130
58,4066
58,6270
58,92
58,6271
58,2560
58,4449
58,2298
58,1719
58,1721
58,6502
58,3471
58,2301
58,6004
58,251
58,5847
58,3935
58,5388
58,1992
58,6516
58,2310
58,766
58,418
58,3253
58,5911
58,3542
58,771
58,1025
58,2374
58,3356
58,3712
58,3550
58,2731
58,5397
58,4613
58,3745
58,4107
58,6084
58,6420
58,6140
58,4978
58,3459
58,4810
58,4716
59,3699
59,899
59,5857
59,2529
59,2491
59,1932
59,5199
59,5184
59,3250
59,1483
59,331
59,3859
59,229
59,1154
59,830
59,2311
59,2640
59,2240
59,2979
59,2918
59,344
59,84
60,962
60,2049
60,2161
60,3138
60,2650
60,5968
60,5190
60,5919
60,3286
60,3592
61,3022
61,3699
61,5107
61,1165
61,1972
61,4349
61,3467
61,2560
61,152
61,726
61,5094
61,5199
61,4320
61,4075
61,3632
61,6131
61,4408
61,1663
61,1665
61,3010
61,3588
61,4759
61,1055
62,5438
62,584
62,2867
62,1163
62,3805
62,4492
62,5117
62,442
62,3918
62,1198
62,1921
62,4749
62,5508
62,3361
62,4030
62,2674
62,3959
62,6474
62,456
62,3648
62,4410
62,1786
62,5777
63,5554
63,2650
63,612
63,3857
63,2459
63,5511
63,142
63,1890
63,4320
63,3391
63,3459
63,2401
63,5968
63,1020
63,1726
63,3550
63,4717
5908,5045
5908,2761
5908,2193
5908,6248
5908,2094
5908,5837
5908,1719
5908,2119
5908,1777
5908,2354
5908,5182
5908,5388
5908,2916
5908,5185
5908,2891
5908,763
5908,4463
5908,6400
5908,1736
5908,1654
5908,6071
5908,771
5908,3498
5908,2430
5908,2479
5908,5865
5908,4069
5908,6130
5908,5308
5908,2939
5908,3748
5908,5554
5908,6237
5908,5449
5908,736
5908,1555
5908,5497
5908,1855
5908,1171
5908,4627
5908,6542
5908,2647
5908,3664
5908,4302
5908,3422
5908,6541
5908,285
64,1190
64,1969
64,3615
64,2088
64,5511
64,1671
64,3614
64,3408
64,3995
64,2560
64,901
64,4027
64,6276
64,3034
64,753
64,4269
64,2877
64,5582
64,1719
64,1386
64,3631
64,2298
64,1336
64,3935
64,3338
64,1983
64,2050
64,3576
64,4642
64,1071
64,2731
64,3252
64,6502
64,3847
64,3350
64,1478
64,2371
64,5600
64,771
64,3673
64,4096
64,3356
64,3908
64,1491
64,2161
64,3039
64,1656
64,303
64,1745
64,677
64,272
64,4662
64,1946
64,2488
64,2374
64,1904
64,1780
64,3134
64,479
64,3773
64,3883
64,3916
64,5661
64,5693
64,958
64,1760
65,5108
65,6037
65,1271
65,4677
65,2191
65,5114
65,5968
65,5894
65,4400
65,4774
65,4871
65,3751
65,2253
65,502
65,5059
65,4942
65,3389
65,3888
65,2409
65,4584
65,307
65,1687
65,959
65,2138
65,5242
65,1342
65,5232
65,112
65,2583
65,5543
65,4901
65,4960
65,2532
65,5807
65,778
65,5027
65,1036
65,577
65,4565
65,2430
65,2072
65,2022
65,4827
65,3459
65,6158
65,1967
66,5554
66,3025
66,1834
66,6349
66,336
66,5511
66,5652
66,771
66,2047
66,2507
66,790
66,6420
66,2813
66,2161
66,1993
66,6441
66,4069
66,2627
66,805
66,5034
67,5438
67,5016
67,6205
67,3227
67,3442
67,1814
67,2138
67,1839
67,2762
67,4705
67,3497
67,4211
67,118
67,320
67,5679
67,6217
67,3209
67,3334
67,3397
67,246
67,4004
67,5310
67,4076
67,3168
67,77
67,4405
67,862
67,1803
67,580
67,3840
67,1990
67,1934
67,4584
67,3010
67,1227
67,5554
67,2972
68,1358
68,1934
68,436
68,169
68,5511
68,1020
68,2234
68,3666
69,771
70,3675
70,3276
70,3920
70,142
70,2194
70,5313
70,3133
70,1020
70,4451
70,449
70,600
70,5650
70,1607
70,1432
70,3045
70,843
70,5243
70,6467
70,4227
70,2161
70,2583
70,2878
70,3852
70,771
70,5543
70,5017
70,5804
70,2686
70,2647
70,5310
70,1704
70,5884
70,3262
70,5440
70,431
70,5264
70,650
70,4566
70,4827
70,6475
70,1665
70,2214
70,4803
70,4179
70,4717
467,5723
467,1911
467,1355
467,6148
467,2055
467,4067
467,2298
467,1020
467,4877
467,1824
467,2043
467,4586
467,1179
467,2423
467,4078
467,2569
467,4944
467,3935
467,4923
467,5388
467,479
467,369
467,3130
467,612
467,2315
467,420
467,6403
467,771
467,6068
467,4187
467,2374
467,6466
467,3917
467,2650
467,3003
467,3171
467,4151
467,3603
467,5037
467,6420
467,363
467,1288
467,5410
467,4329
467,421
467,418
467,5847
467,5989
72,4918
72,3552
72,2470
72,5416
72,2799
73,6431
73,2622
73,4981
73,2873
73,771
73,3705
74,6325
74,3465
74,695
74,898
74,3687
74,1377
74,2342
74,6040
74,6271
74,3995
74,2568
74,3623
74,4449
74,5000
74,2876
74,813
74,4454
74,5531
74,3712
74,5847
74,4081
74,3149
74,5388
74,1127
74,1992
74,4870
74,6173
74,5796
74,1018
74,3896
74,3732
74,2842
74,5911
74,2526
74,4025
74,3904
74,5397
74,3461
74,6281
74,3212
74,4258
74,3952
74,1496
74,4687
74,2229
74,145
74,532
74,3270
74,3719
74,2386
74,2468
74,2912
74,4810
74,6069
74,1083
74,2606
74,693
74,5041
75,6467
75,1911
75,287
75,1331
75,5814
75,3489
75,3685
75,1771
75,3517
75,1274
75,95
75,2952
75,3304
75,5923
75,110
75,1298
75,960
75,4921
76,2367
76,539
76,5519
76,6276
76,6424
76,3027
76,2234
76,5588
78,2707
78,4018
78,2552
78,5217
78,5832
78,898
78,5221
78,5511
78,6151
78,2574
78,4542
78,4211
78,4975
78,612
78,3133
78,4296
78,1872
78,5007
78,4354
78,5736
78,4599
78,1607
78,5065
78,3476
78,5639
78,410
78,659
78,2833
78,3575
78,1015
78,4584
78,1240
78,3761
78,3400
78,2161
78,5810
78,3759
78,3101
78,2778
78,2788
78,3298
78,771
78,1392
78,5442
78,2898
78,5804
78,6303
78,4376
78,1945
78,577
78,332
78,4384
78,628
78,2430
78,3501
78,1409
78,2601
78,2911
78,1788
78,790
78,3434
78,4788
78,2972
78,6422
78,2770
78,281
78,282
78,2917
78,3390
78,1809
78,6070
79,2468
79,771
79,2560
80,2990
80,2133
80,584
80,1074
80,20
80,4465
80,5539
80,1166
80,5140
80,2113
80,5302
80,2899
80,6272
80,2161
80,3705
80,4395
80,4544
80,268
80,596
80,5842
80,4029
80,77
80,3642
80,5556
80,4340
80,2801
80,2204
80,3384
80,1397
80,1740
80,3197
80,6158
80,427
80,2972
81,3538
81,4355
81,2161
81,4735
81,6420
81,5511
81,88
81,3286
81,1751
81,4211
81,3109
81,5968
81,2585
81,4202
81,1909
81,3550
81,3992
82,2407
82,4557
82,6134
82,4813
82,755
82,4917
82,3508
82,3783
82,3410
82,3999
262,1020
262,1343
262,2340
262,3920
262,5511
262,142
262,5543
262,2898
262,2614
262,5821
262,6276
262,5968
262,5811
262,4451
262,5310
262,2650
262,2404
262,4563
262,3168
262,5516
262,2330
262,1284
262,940
262,2025
262,1183
262,3792
262,535
262,1825
262,761
262,2753
262,1261
262,2917
262,6148
262,4825
83,2017
83,6017
83,1713
83,3280
83,3410
83,3779
83,3922
83,255
83,3898
84,3902
84,3699
84,2161
84,771
84,4067
84,2641
84,3353
84,1770
84,2491
84,5743
84,1470
84,5199
84,1025
84,6502
84,2262
84,2731
84,3472
84,3859
84,1430
84,2569
84,229
84,5536
84,3754
84,1154
84,5614
84,4534
84,2729
84,1932
84,4953
84,2240
84,4367
84,5217
84,344
84,5070
1080,554
1080,1639
1080,4042
1080,1812
1080,88
1080,5511
1080,3286
1080,3620
1080,3920
1080,591
1080,823
1080,5516
1080,2161
1080,2031
1080,1020
1080,4451
1080,2453
1080,2874
1080,2043
1080,1005
1080,1825
1080,5252
1080,4453
1080,1607
1080,1876
1080,5521
1080,1284
1080,2672
1080,1683
1080,2049
1080,3023
1080,3575
1080,1729
1080,2677
1080,108
1080,1219
1080,1474
1080,6148
1080,1939
1080,2055
1080,1384
1080,4954
1080,1345
1080,6401
1080,421
1080,4737
1080,519
1080,4601
1080,3645
1080,1890
1080,5543
1080,2898
1080,1196
1080,1500
1080,2917
1080,2737
1080,5968
1080,729
1080,5310
1080,5082
1080,3895
1080,5811
1080,2799
1080,4527
1080,5296
1080,4151
1080,5208
1080,1751
1080,6420
1080,5670
1080,3459
1080,3507
1080,5103
1080,6269
1080,4047
1080,5343
1080,4717
1080,3970
86,1104
86,431
86,4261
86,4075
86,1766
86,3829
86,4348
86,4159
86,1321
86,92
86,1171
86,2560
86,596
86,3626
86,2536
86,3627
86,6502
86,3754
86,3630
86,204
86,2877
86,5847
86,5067
86,3527
86,2462
86,5182
86,4066
86,1548
86,1015
86,866
86,2731
86,820
86,3725
86,3051
86,4893
86,167
86,5394
86,4136
86,2761
86,2993
86,3763
86,1025
86,1249
86,929
86,2792
86,4193
86,4069
86,2459
86,3259
86,2885
86,771
86,4473
86,6337
86,4970
86,4662
86,4613
86,1055
86,5206
86,1958
86,5208
86,2972
86,1661
86,6420
86,3863
86,4463
86,4979
86,5427
86,3356
86,1563
86,2798
86,4346
86,4254
86,4210
86,3908
87,5408
87,3650
87,814
87,5710
87,4229
87,2606
87,3550
88,2323
88,3920
88,5511
88,3780
88,5466
88,4432
88,2614
88,465
88,2181
88,1020
88,4451
88,5426
88,3970
88,3037
88,1825
88,1282
88,3857
88,1607
88,2259
88,1284
88,4782
88,3193
88,5590
88,761
88,4925
88,2470
88,6148
88,4599
88,2055
88,4699
88,2161
88,1345
88,6121
88,669
88,3203
88,3298
88,5543
88,3491
88,6017
88,3291
88,5445
88,4254
88,5968
88,3358
88,2907
88,5310
88,2650
88,4051
88,5811
88,5516
88,3501
88,5206
88,5208
88,6190
88,4827
88,2703
88,1261
88,1711
88,1227
88,5343
88,4803
88,1477
88,4846
89,2650
89,612
89,4417
89,2907
89,3455
89,771
89,2234
89,4069
89,2161
89,2321
89,5519
89,500
89,4918
89,1100
89,4717
90,6420
91,5175
91,2009
91,4952
91,5711
91,6232
92,1810
92,2876
92,587
92,6327
92,804
92,4067
92,4239
92,3874
92,363
92,2249
92,2491
92,1424
92,1821
92,5679
92,4450
92,4269
92,4073
92,4420
92,3346
92,4137
92,2458
92,4078
92,2172
92,3093
92,2261
92,816
92,2464
92,2050
92,2001
92,6341
92,609
92,3691
92,414
92,2589
92,2380
92,417
92,5298
92,2444
92,5910
92,2271
92,3340
92,825
92,4092
92,164
92,3453
92,1443
92,5916
92,2479
92,6281
92,3793
92,3086
92,1653
92,4472
92,3892
92,427
92,4231
92,4852
92,3716
92,5812
92,4664
92,3745
92,229
92,1855
92,433
92,5712
92,3531
92,1661
92,1857
92,4860
92,2916
92,463
92,3320
92,5627
92,4892
92,1671
92,241
92,5727
92,1555
92,5325
92,1676
92,3140
92,2362
92,652
92,5537
92,4879
92,3335
92,3524
92,5650
92,4591
92,251
92,4505
92,6098
92,2277
92,5743
92,4129
92,3754
92,2724
92,6168
92,5748
