id,days,mature,views,partner,new_id
184205493,311,True,1952,False,105
70314858,1503,True,18222,False,6276
166933807,434,False,3289,False,7786
99754753,1148,True,219120,False,5043
137026647,727,True,10901,False,4084
124878836,839,False,621,False,9492
42286487,2012,True,5380,False,4854
95830875,1189,True,11586,False,2912
159974091,487,True,23183,False,404
74553003,1430,False,19016,False,3279
97485848,1172,True,17605,False,8053
45382843,1931,False,5547,False,8971
38954336,2055,True,1624,False,5374
39132273,2104,False,22628,False,4098
123777847,880,False,2343,False,7478
49381844,1845,True,1610055,True,269
93491517,1212,True,12765,False,2507
55464534,1719,True,7203,False,2661
26764594,2494,False,6032,False,5347
125487719,865,True,2772,False,1518
146414440,613,False,956,False,3954
79971571,1365,True,29730,False,727
108531343,1035,True,867,False,2126
137305494,724,True,2182,False,4264
86770143,1293,True,114010,False,3496
37528496,2164,False,8989101,True,5145
118338806,933,True,916,False,7754
80640952,1326,True,2817,False,8802
116803798,962,False,20297,False,1288
158250757,484,True,1616,False,8058
141787445,669,False,2554,False,170
27881906,2446,True,29640,False,7228
41298068,2037,False,1111,False,7508
141841350,669,True,2876,False,2862
94467414,1205,True,12043,False,7804
32416102,2269,True,14807,False,4820
94822512,1200,True,2016,False,9260
97600154,1170,True,9319,False,378
124560999,877,False,1631,False,5525
79576667,1368,True,9388,False,7388
25717656,2543,True,55217,False,6309
6397357,3433,True,21254,False,4279
98995130,1157,False,926,False,1703
77257968,1396,False,2672,False,4169
102424419,1115,True,11954,False,8905
42197126,2014,False,18708,False,4703
125245545,868,True,1460,False,3054
31997521,2284,True,15542,False,5855
96566850,1181,False,3463,False,9215
44759993,1946,True,8753527,True,8803
43874202,1962,False,302,False,8142
45215243,1934,True,6662,False,6698
51068376,1804,True,35519,False,9154
117478206,955,True,2432,False,2787
40705566,2047,False,9323,False,7061
122438735,899,False,6263,False,3743
27638012,2456,False,15140,False,8359
103700930,1104,True,38729,False,3846
79203575,1373,True,175433,True,1894
73493530,1452,True,12452,False,6392
96848269,1152,False,1014,False,1395
90736435,1251,True,68975,False,1050
28760989,2408,True,2854,False,5413
186707473,295,True,5219,False,6702
39950375,2078,False,34816,False,3487
38130423,2139,True,706,False,7249
49294698,1846,True,2000,False,6600
119660668,932,False,13510,False,4696
61790466,1626,False,1954,False,3610
20407432,2798,False,9642,False,5252
35861963,2119,True,3783,False,7876
87005226,1279,False,6283,False,3490
118359916,946,True,29509,False,1079
78786786,1378,True,18405,False,7116
95078376,1189,True,2107,False,1145
79173115,1374,True,2144,False,562
111904487,1010,True,3985,False,1007
170131237,421,False,4540,False,8669
115494256,974,True,2243,False,1969
86170707,1290,True,7432,False,6057
215426073,176,True,1173,False,5193
36601423,2200,True,2594,False,9225
81744666,1347,True,6561,False,2769
41535791,2030,True,127556,False,4880
48824001,1858,False,74796,False,9296
32618771,2256,False,277792,False,8371
91387787,1243,True,2385,False,1574
84124982,1315,True,3991,False,5351
39249165,2098,True,13205,False,5325
88903093,1273,True,40972,False,2006
59113962,1664,False,6671,False,280
87484364,1280,False,229,False,5727
61333007,1635,True,28509,False,687
65663206,1560,True,4547,False,7118
22892906,2680,False,4600630,True,5834
148070416,601,True,4175,False,4632
189386901,277,True,2505,False,2414
39675935,2082,False,3835,False,7093
144546996,638,False,107032,True,4136
172942080,398,True,8274,False,5953
117376654,956,False,6578,False,955
53059174,1766,True,8393,False,4383
49420207,1835,True,9879,False,3426
58881432,1670,True,40895,False,228
75531814,1423,True,376378,True,898
56180816,1683,False,6343,False,49
63626312,1592,True,38651,False,4076
96662505,1173,False,2932,False,7582
98334838,1164,True,18145,False,8268
161447168,453,True,3665,False,9016
119813821,929,False,2532,False,8018
51340116,1796,False,46211,False,5086
167464748,439,True,12448,False,2207
28734990,2412,True,24448,False,7917
146229409,622,False,2024,False,4564
29249070,2393,False,26881,False,2070
69320552,1516,True,265070,False,9402
72861756,1462,True,15795,False,1198
125409960,736,True,56,False,3858
114152235,988,False,61487,False,2777
174463137,388,True,1006,False,3558
54285200,1744,True,9320,False,2832
61645651,1630,False,36805,False,2886
83989330,1322,True,109629,False,2797
85978370,1282,False,260,False,6534
25112050,2572,False,40183,False,2848
40528880,2060,False,1399768,True,6366
35893764,2232,True,1236343,True,7275
47871711,1869,False,9779,False,8038
142112738,665,True,4654,False,8182
31813274,2293,False,8098,False,3414
91915956,1234,False,1924,False,978
39850472,2081,False,62524,False,2602
172778151,402,False,3852,False,2317
109400997,1034,True,28127,False,2844
111348157,1012,True,7694,False,1420
147549339,605,True,28101,False,6470
50553631,1815,True,3388,False,5060
120501876,915,True,2412,False,7978
41933531,2019,False,1752,False,3881
87237133,1289,True,1310,False,4917
136379940,720,True,777,False,9198
37105711,2181,True,1044023,True,7011
37048371,2182,False,57558,False,2363
149087567,591,True,5117,False,5363
42507986,2006,False,114072,False,4446
55898523,1715,False,10154651,True,7216
87376086,1288,True,12098,False,122
21345521,2757,False,100814,False,7751
136967542,729,True,1361,False,6391
60318806,1645,True,1496,False,3764
75262821,1427,False,9293,False,9038
83512222,1328,True,51118,False,6821
63285985,1598,True,3016,False,7558
61654657,1625,False,2683,False,946
41294461,2036,False,10592,False,3836
20700404,2786,False,45109,False,4171
69876365,1494,False,5943,False,8608
37418483,2149,False,77888,False,533
121831496,909,True,4375,False,45
60697823,1644,True,6743,False,6513
31151190,2305,True,3131,False,8972
65243442,1567,False,97389,False,8081
150613637,575,True,34660,False,747
69691150,1501,False,7846,False,5622
3015091,3590,True,2686,False,1488
148780478,594,True,8549,False,7869
37061636,2177,False,2073,False,3477
35682068,2240,True,3117,False,8068
86161832,1287,False,8859,False,8464
137369494,723,True,2168,False,3408
22850923,2653,False,430,False,6601
99589449,1151,False,1360,False,4222
124066416,883,False,14248,False,3827
141977650,667,True,5837,False,5790
101272840,1135,True,3211,False,2528
39369393,2084,False,3558,False,4647
69130013,1515,True,9308,False,3339
79488581,1358,False,1024,False,5508
134776444,756,True,12162,False,943
108256369,1048,True,800922,True,6162
63756207,1590,True,1055181,True,2059
60399497,1649,True,1180020,True,4547
126088079,857,True,11065,False,6120
195765996,244,False,7230,False,5602
141429728,674,False,2497,False,1732
64660284,1574,False,1522,False,5073
166357719,446,False,6516,False,471
119067219,938,True,29564,False,2659
67905418,1530,True,10237,False,5696
80684271,1358,True,10725,False,5306
84412496,1317,True,45468,False,1210
124869526,873,True,76799,False,3975
151548491,504,False,287,False,7320
43294270,1979,True,5286,False,4358
56128199,1710,True,5096,False,7086
132520095,784,True,20501,False,3557
142102783,650,False,536,False,2475
132534544,784,False,14609,False,4100
30611941,2339,True,7816,False,3750
30285154,2350,True,6477,False,4234
65185272,1568,True,25646,False,5460
29579879,2379,True,81630,False,3822
87674686,1285,True,40141,False,2218
171716968,410,True,8838,False,7190
147544655,604,True,21372,False,3805
113446171,995,True,7332,False,2134
148075169,599,False,1153,False,6950
188369379,284,True,664,False,1448
93020664,1222,True,16513,False,1721
39383053,2094,False,2776,False,6993
108879310,1029,True,7484,False,4294
134117963,760,True,1708,False,8569
64667143,1573,True,5465,False,7623
39809272,2082,False,8817,False,7128
173810833,396,True,2895,False,5257
32030299,2283,True,26932,False,2987
48245475,1871,True,814207,True,188
79478285,1356,False,27892,False,6288
107757378,1055,True,933,False,9375
182055861,323,True,762,False,7553
35087722,2245,True,7154,False,5380
38192763,2139,True,762,False,942
61789357,1625,False,1932,False,2995
103315059,1106,False,1282,False,4753
101573127,1130,True,5522,False,4913
81903176,1343,True,26503,False,9219
36426030,2207,False,2552,False,2499
37095546,2143,False,1187,False,1234
32423019,2258,True,1508,False,8918
120414196,925,False,948,False,9463
40258312,2068,True,34866,False,1593
94545939,1183,True,46524,False,7055
135193874,750,True,1945,False,5329
49387641,1845,True,218635,False,3535
63553992,1594,True,243526,False,262
79013911,1352,True,16837,False,5774
35647950,2241,True,5410,False,7692
31568336,2302,True,888,False,4730
72216869,1473,True,3488,False,7262
30880912,2328,False,4772,False,7689
97178884,1175,False,3323,False,3046
43327354,1983,True,11076,False,8993
40533087,2027,False,1721,False,6094
88710029,1273,True,50231,False,3971
47433601,1886,True,20204,False,1090
94439208,1205,False,6183,False,6203
109131615,1037,True,14362,False,1004
186943102,292,False,3755,False,945
175104094,383,False,1908,False,4678
124322456,880,True,15586,False,376
83953262,1321,True,15688,False,937
78532193,1379,False,2445,False,3225
84934915,1311,True,206753,True,144
36735468,2192,False,21116,False,1453
115018084,979,False,11280,False,1375
160553421,482,True,28692,False,3735
51870314,1770,False,10615,False,8590
82674131,1334,False,367,False,268
200111831,225,True,12979,False,8032
167659560,419,False,170,False,1186
85826896,1298,False,5965,False,4225
40863570,2051,True,143271,False,1064
36891444,2185,True,31305,False,6247
112551289,1004,True,235645,True,5389
62000480,1623,True,10243,False,4861
159653153,489,True,3868,False,4195
123791051,887,True,6958,False,5582
86411887,1296,True,3006248,True,9272
135123158,751,True,37555,False,2454
142591290,598,False,678,False,766
187924133,286,False,783,False,9278
95165752,1197,True,93460,False,6886
46644580,1883,False,8329,False,7039
146825092,616,True,2876,False,4545
77846347,1388,True,61733,False,1710
63979857,1547,False,848,False,187
70953347,1493,True,25878,False,1753
81243230,1352,True,140614,True,6435
102403029,1092,True,3767,False,1017
43018193,1991,True,5522,False,5730
160427319,483,True,29745,False,6572
135231751,744,True,3035,False,8365
55202259,1728,True,4720,False,6204
89308283,1261,False,1106,False,7323
59167024,1621,True,595,False,2500
32426110,2261,False,338,False,1238
51080933,1802,False,49113,False,6820
6394791,3432,True,27195,False,3792
126025499,859,True,7882,False,8625
28389129,2420,True,60270,False,6843
86876025,1292,True,4148,False,4540
198590268,228,True,11721,False,3899
133916322,766,False,1384,False,5559
120609069,924,True,3248330,True,3633
54868281,1734,True,12083,False,3370
76842640,1394,True,1782,False,956
131902632,791,True,2191,False,6478
62258096,1618,True,4729,False,6768
51353369,1791,False,684,False,3337
120394730,926,True,325351,False,2879
166947335,442,False,723,False,6068
47588274,1885,True,9159,False,5147
122192638,906,True,3470,False,434
27162795,2476,False,2119,False,8305
83759198,1325,True,594,False,2386
82938650,1326,False,216,False,380
130875790,804,True,12092,False,225
52339574,1777,True,2700,False,5107
37166455,2178,True,6136,False,4249
52024348,1783,False,992,False,2909
161784381,471,True,11540,False,4944
101941468,1127,True,61497,False,124
52519440,1764,False,8731,False,4919
63020380,1601,False,9623,False,4231
112332906,1006,True,8206,False,2394
117036606,956,True,3105,False,3219
152945046,550,False,16598,False,231
63084458,1602,True,3646,False,3422
179570737,349,True,196,False,1191
71708891,1481,False,28110,False,7112
76750934,1401,True,2144,False,4673
64065353,1573,False,2814,False,2226
42033450,2015,False,71121,False,4787
61339182,1635,False,2976342,True,7936
62006475,1615,True,59295,False,5286
61274186,1635,False,379,False,8244
62648244,1610,False,1203,False,6939
31635161,2295,True,2543,False,8033
124938410,868,False,6842,False,5857
57204519,1696,True,17923,False,4497
49697371,1836,True,15007,False,6714
216917948,138,False,838,False,5722
56994344,1697,True,1082,False,6086
53733185,1753,True,7820,False,6299
98741932,1160,False,7646,False,6790
82712888,1335,True,1797,False,3642
88642603,1272,True,1979,False,8361
88919514,1272,False,1172,False,879
55909903,1537,False,399,False,6796
70866900,1492,True,2501,False,3438
33396292,2251,True,1289315,True,3223
133183055,777,True,8552,False,7954
133369826,775,True,21702,False,2311
116224897,946,False,303,False,7719
31994237,2286,False,86815,True,7201
124586251,876,True,57294,False,1320
47120556,1894,True,25101,False,587
135564812,738,True,2751,False,2052
84101273,1318,True,3378,False,1250
121010079,909,False,588,False,8146
44760515,1945,True,70084,False,9137
93942652,1211,True,18543,False,7511
144101291,643,True,27179,False,2283
49829903,1833,False,3087,False,3470
81350079,1351,True,28201,False,2011
40699890,2056,True,6396,False,1153
21331888,2758,True,236962,True,9456
197659185,230,False,686,False,1918
105860422,1076,True,3202,False,1256
134136556,744,True,665,False,429
97591688,1171,True,2667,False,4842
139693345,694,True,47097,True,1920
18964255,2848,False,1726,False,8640
83221567,1279,True,2536,False,4070
60530933,1645,True,8624,False,6661
67023654,1542,False,2033,False,7454
145852822,624,True,9654,False,1399
83505919,1325,False,9742,False,7429
79217194,1371,False,1506,False,313
88995631,1272,False,2318,False,8083
60878041,1641,False,710,False,6508
106755753,1066,True,48669,False,1156
23238729,2658,True,2259,False,3507
45853037,1921,True,623631,True,5974
108794754,1041,True,11577,False,2820
79720584,1366,True,6264,False,7071
119387560,935,True,52897,False,7853
61152443,1638,True,949,False,4140
45062984,1938,False,6354,False,3933
46853156,1900,True,94712,False,6399
139904169,692,False,1436,False,679
144129974,640,True,4561,False,7182
84576703,1315,True,5195,False,1422
47681327,1883,True,2050455,True,2209
42845215,1996,True,14822,False,600
63444226,1595,True,9161,False,3044
180822921,339,False,2941,False,5066
75907334,1417,True,13487,False,146
81644416,1348,True,12841,False,1671
44172469,1960,False,288945,True,685
68742551,1523,True,8824,False,6624
55227703,1723,True,2419,False,5940
30686077,2318,False,5582,False,1162
46670729,1487,False,1529,False,3076
36602703,2186,True,658,False,474
73733793,1391,False,1552,False,3273
209129328,199,True,10025,False,2246
198136070,196,False,841,False,2478
38362650,2133,False,55377,False,4337
51766994,1789,True,748,False,5584
161010190,477,True,4101,False,6431
27591383,2457,True,310078,True,413
51393086,1795,False,74600,False,7312
47459511,1881,True,7294,False,6487
39611992,2083,True,204,False,6750
130435654,809,True,5471,False,1500
23497580,2614,False,1247,False,1655
42992853,1993,True,12893,False,2493
134993208,752,True,7792,False,3077
71443831,1485,True,2550221,True,5388
63478942,1581,True,3962,False,4124
138322753,712,True,36755,False,2825
43334060,1983,True,7670216,True,8468
40323122,2066,False,22812,False,1192
139372293,697,True,2813,False,5618
98334095,1164,True,29207,False,7838
111580290,1013,False,3231,False,2972
67520146,1536,False,101577,True,958
51731139,1779,True,3391,False,3870
157872109,499,False,1337,False,6973
124234075,868,True,779,False,8220
190369175,264,True,1941,False,1989
40007671,2045,True,3507,False,8196
108610961,1038,True,1942,False,7158
71768306,1481,True,50817,False,3603
53740478,1754,True,44411,False,538
114204206,987,True,70447,False,4350
97682598,1160,True,3840,False,677
121067925,917,False,4214,False,3684
82786149,1323,True,1453,False,8140
104074803,1098,False,1894,False,2075
148172279,600,True,12785,False,4627
38009892,2146,True,306905,True,5881
123866161,884,False,1371,False,1778
73946497,1445,True,91026,False,3116
65748992,1449,False,629,False,0
123523174,890,False,82927,True,4965
94907330,1200,True,57176,False,6337
122058234,908,True,8573,False,7904
68860701,1515,False,252,False,5002
67091059,1537,False,2988,False,7687
108813959,1033,True,1418,False,4404
27105087,2479,True,30734,False,3357
87889332,1283,True,20371,False,322
32944622,2253,False,2329,False,7267
56361669,1707,False,2105,False,401
136923376,684,True,1020,False,7847
81951208,1344,True,3842,False,8508
135785882,741,True,43483,False,6627
80787805,1355,True,3359,False,8413
152278619,557,False,708,False,8747
114854157,979,True,20453,False,1321
86114842,1285,False,2598,False,305
33808673,2245,True,1025,False,4784
143064695,653,True,9209,False,9250
180313355,296,False,682,False,4941
109699402,1030,True,48048,False,4804
97954232,1159,False,30060,False,6024
62379500,1617,True,19835,False,3174
92922555,1219,True,4035,False,5009
107497469,1058,False,218181,True,7264
87348912,1269,True,353,False,3282
181412158,333,False,546,False,4799
44211090,1939,False,27961,False,3974
180271954,342,True,4363,False,8737
194630640,248,True,774,False,2884
91343075,1243,True,7457,False,1297
124625559,876,True,5235,False,2262
82902684,1334,True,54524,False,9273
128860693,827,True,6011,False,1827
101390891,1134,False,5864,False,4178
55048545,1731,True,2712,False,8416
106276073,1071,True,130458,True,5304
54468233,1741,True,3777,False,4405
118315091,941,True,3646,False,2609
163575630,461,True,5609,False,8100
27868920,2436,True,11331,False,9331
120868862,922,True,5063,False,2332
87396674,1287,False,540,False,2510
59686978,1659,True,654,False,40
87709633,1281,True,49244,False,3432
44375813,1950,False,24775,False,4478
40346536,2065,True,80632,False,5141
186258657,299,True,1932,False,441
118432086,941,False,1947,False,4812
69578713,1513,True,117726,False,6960
185324980,306,True,2258,False,3144
98150047,1164,False,11120,False,5556
114852378,977,False,1028,False,452
124508708,878,True,17680,False,6848
65748612,1553,True,5636,False,6607
63966261,1586,True,5400,False,1781
87578614,1286,True,10545,False,3457
40182259,2071,True,778330,True,4899
78119805,1385,False,20378,False,501
117443135,955,True,6604,False,1497
79097410,1365,True,7005,False,6734
22851217,2653,False,490,False,6775
118212704,948,True,18761,False,1221
133821846,760,True,5572,False,7841
74817528,1433,True,181721,True,8493
146895747,615,True,20030,False,7516
42099806,2016,True,41103,False,5233
64180634,1584,True,63865,False,2560
99145517,1155,True,9078,False,3347
83046354,1320,True,9171,False,6956
72253609,1472,True,12910,False,98
31041008,2319,False,2389,False,5456
100089265,1148,True,2151,False,9124
79532581,1370,True,1606518,True,2636
138878213,688,True,782,False,4180
145996638,624,False,5186,False,7637
58203586,1683,True,11395,False,4289
62991918,1601,False,1392,False,3053
58951858,1666,True,408,False,1267
58249309,1672,False,1323,False,2385
63672396,1591,True,63574,False,2377
125177248,869,False,12535,False,1345
49709650,1815,True,4808,False,338
96567562,1181,True,10496,False,148
79955892,1350,False,6922,False,6731
41868255,1986,False,1156,False,8691
141486775,673,True,8502,False,8326
164490054,456,True,10599,False,6254
88975712,1266,False,2083,False,5964
152726981,520,False,45,False,6656
102397974,1121,True,20132,False,8213
56102381,1705,True,2498,False,2035
67442025,1538,True,10314,False,3100
101823025,1127,True,15461,False,6889
89472632,1266,False,43951,False,2631
73650027,1449,False,558939,True,6541
58826884,1670,False,4899,False,4701
71686212,1482,False,8967,False,3504
74042676,1442,True,19078,False,1933
119243928,936,True,5096,False,667
60406735,1648,False,6274,False,8812
116742704,949,False,1276,False,3788
104586384,1091,True,24273,False,4115
126179602,857,True,5603,False,3618
115935252,960,True,500,False,1174
84553379,1314,True,5163,False,3437
64786585,1572,True,4900,False,3252
52126810,1783,True,1877,False,5232
79911509,1366,True,5150,False,3810
73312957,1449,True,6980,False,6176
70200162,1505,True,9253,False,6271
53214766,1750,False,3441,False,7873
130433036,806,False,826,False,7387
139989998,690,True,7914,False,8138
155047947,512,False,196,False,2370
153918067,539,True,2121,False,3829
58349462,1651,False,371,False,1111
74340638,1440,True,15094,False,3624
85835646,1300,True,15503,False,4803
53405249,1760,True,5010,False,5506
42390962,2004,True,8674,False,3142
97113088,1163,False,1176,False,5563
144589964,638,True,8050,False,659
59805163,1658,False,24265,False,2033
100499604,1144,False,37055,False,85
66355107,1551,True,9199,False,9446
66501747,1549,True,146245,False,8924
47356230,1890,False,2149,False,3653
17071598,2909,True,18712,False,9168
126179956,857,True,8820,False,3830
105889970,829,False,685,False,2741
45685519,1915,True,8735,False,3903
140175788,688,False,3996,False,7927
61835419,1626,True,2163,False,1251
71692536,1482,True,9345,False,5435
149907998,580,False,1478,False,8968
126591405,848,False,752,False,4859
93917952,1211,True,33076,False,2755
41531124,2032,False,26020,False,1418
48384655,1868,True,2300,False,3815
39233521,2100,True,8240,False,5753
72988541,1460,False,14478,False,8125
23452464,2647,True,96837,False,3921
50874656,1808,False,12272,False,1333
54398856,1742,True,4585,False,4205
39041972,2106,True,9695,False,8799
44876358,1942,True,21603,False,1998
126251985,856,True,12233,False,7569
76891590,1403,True,11341,False,842
144757293,635,False,5465,False,6910
45803309,1921,False,41663,False,8538
135725497,691,True,785,False,253
34664121,2213,True,8743,False,6797
27124663,2457,True,21254,False,5150
50638140,1813,False,20322,False,6575
78525232,1381,True,9523,False,7168
102811108,1114,False,8408,False,864
95943018,1188,True,53564,False,8562
38248614,2136,True,47592,False,4723
44135930,1961,True,33531,False,557
75856105,1418,False,64782,False,3110
59911875,1656,True,31438,False,6802
171074684,415,True,36989,True,5244
37450119,2168,False,4378,False,7203
61390858,1600,True,3419,False,7
79947205,1365,False,68359,True,5427
139145004,701,False,560,False,6864
116432666,961,False,2218,False,4493
94741973,1202,True,9428,False,5437
47246607,1887,True,5926,False,6542
86219013,1297,True,813,False,3612
16155709,2934,True,456418,False,619
59125158,1670,True,3072,False,6633
71494665,1483,True,2728,False,1196
123476519,891,True,5798,False,3782
73992178,1443,True,13576,False,2228
124020919,883,True,6243,False,5862
42154731,2008,True,15049,False,8674
41633165,2029,True,13607,False,811
30093061,2359,True,10640,False,9363
74012665,1444,True,14832,False,3459
74670336,1435,True,7831,False,4769
166342693,446,True,1127,False,7886
26722956,2494,True,7198,False,369
100484521,1145,True,35862,False,825
109733308,1030,True,3896,False,5422
38605388,2122,True,8121,False,2655
124397750,878,True,1977,False,5861
110782130,1019,True,3065,False,5569
58303750,1681,False,447,False,5319
111357907,1014,True,10504,False,6957
152437167,553,False,1102,False,244
215977334,156,False,573,False,1974
29309615,2386,False,1386,False,8633
52159537,1782,False,119133,True,3385
44350713,1956,False,55960,False,9013
44998375,1932,False,6975,False,4458
89593031,1265,True,7260,False,3009
64019760,1585,False,3688,False,4204
75410417,1413,False,2960,False,6367
142893494,647,False,893,False,4865
107451253,1058,True,4464,False,2811
163762510,460,False,1849,False,4283
56845558,1700,True,4420,False,5309
77430500,1390,True,4559,False,9319
42318037,1997,True,1336,False,8329
114702099,982,True,22238,False,8067
71390811,1484,True,75359,False,5966
100632044,1143,True,61961,False,869
65964801,1556,True,19456,False,297
189554431,277,True,2957,False,4472
27430767,2463,False,3596924,True,4121
86520461,1295,True,28336,False,6884
120151060,927,True,4193,False,5833
115317076,976,True,5379,False,3662
93752055,1213,True,16762,False,1587
90463409,1252,True,5198,False,9469
62554745,1613,True,182110,False,357
127255345,844,True,29662,False,6180
48712659,1861,True,12248,False,1722
43542589,1924,True,3180,False,1396
68731185,1515,True,12119,False,167
107484156,1057,True,7987,False,2891
98655280,1161,False,4973,False,4062
74469496,1437,True,6921,False,2403
158902370,495,True,23914,False,5817
84339535,1213,False,589,False,6259
90490970,1254,True,14840,False,7290
67324252,1538,True,1194,False,1370
79156444,1372,False,1472,False,3021
22880550,2651,False,6430,False,4785
81791956,1345,False,20138,False,1723
42562842,1993,True,3529,False,7772
171119365,415,False,25301,False,2758
35852048,2221,True,2450,False,4087
121540107,914,True,46319,False,2935
28446548,2423,False,7061417,True,2234
135398122,742,False,1856,False,427
62483956,1615,False,89878,False,6684
70110726,1506,False,2678695,True,2914
104253957,1090,True,3764,False,8867
65057837,1563,True,4250,False,7625
106412664,1070,True,26809,False,8598
134930648,753,False,5550,False,4748
63570963,1592,True,10374,False,591
123884931,886,True,11286,False,3117
39405278,2093,True,7670,False,1000
38820151,2086,False,4337,False,8092
79316424,1372,True,17048,False,844
140928835,678,True,40609,False,5655
120060820,928,False,10202,False,8775
30860227,2329,False,3761,False,5156
69159384,1518,True,2745,False,1440
21648735,2742,True,648357,False,3096
83354198,1328,True,7620,False,4956
60787568,1641,False,4119,False,1659
95101009,1195,True,15977,False,4671
160170048,484,True,535,False,38
80470294,1355,False,63265,False,4778
49952730,1829,True,1022,False,8179
159670027,488,True,9417,False,916
139263325,700,True,1002,False,9068
50010143,1827,False,10056,False,3481
110084705,1012,False,4743,False,2086
84050133,1322,True,135514,False,121
58641888,1671,False,1398,False,2029
126953107,848,True,4578,False,5682
21047729,2770,False,21279,False,8548
194764163,249,True,11505,False,4257
55602183,1720,True,5769,False,6383
51110449,1803,False,2404,False,4937
93797665,1212,True,232819,False,9032
211485547,189,False,1100,False,490
151627201,564,True,6563,False,5425
59257912,1667,True,7102,False,7632
89747542,1263,True,117843,True,7844
85021233,1310,True,8544,False,2642
158886441,495,True,5170,False,9012
86693146,1281,True,1659,False,3057
31070415,2316,True,6144,False,3581
46152121,1913,False,4512,False,3811
