id,days,mature,views,partner,new_id
132539162,781,False,2919,False,430
42275923,2012,False,53255,False,1401
73628665,1449,True,1510907,False,3786
41511410,2033,True,101869,False,1348
104243644,1095,False,3331,False,238
99223412,1155,False,4091,False,1003
97604503,1171,False,31510,False,2638
87150710,1290,False,34845,False,378
128659108,803,False,3585,False,3215
28128638,2435,False,24377,False,2885
134538027,760,False,3544,False,439
73575076,1449,True,42507,False,4361
163425974,451,True,3561,False,1986
41706797,1972,False,3963,False,701
40259584,2068,False,48747,False,2174
52252660,1780,True,12870,False,1985
46692043,1903,False,51992,False,3064
64153386,1446,False,12445,False,960
81367171,1350,False,186304,True,2237
93101177,1221,False,12498,False,3869
39264328,2000,False,5559,False,232
159892555,488,False,6555,False,586
115847636,971,False,630537,True,2407
151027908,571,True,16059,False,98
144676530,637,False,29788,False,3049
141758769,667,False,2856,False,2326
25832747,2539,False,13043,False,3181
140332131,686,False,179052,False,1655
59918357,1653,False,45039,False,2234
122607126,901,True,44923,False,618
54153201,1746,False,319270,True,3813
128754957,828,False,33860,False,684
21942882,2727,False,40123,False,2481
39515624,2089,False,38231,False,2944
113630910,990,False,3416,False,4201
80405734,1361,False,23751,False,665
23308993,2655,True,9234019,True,1456
87043995,1290,False,1131,False,2114
117252369,956,False,78629,False,141
80228327,1361,False,2588,False,2159
151141374,569,False,599010,True,3789
84663841,1315,False,65093,False,4107
38713832,2117,False,6523,False,3486
101192446,1136,False,1500,False,2557
44213453,1957,True,16941,False,650
42154697,2015,False,1069,False,3617
64780136,1531,False,8749,False,3145
128509353,830,False,136374,True,273
172385272,406,False,7015,False,539
21123123,2763,False,2734,False,163
176401335,374,False,14683,False,1577
155644238,526,True,17002,False,1059
135452302,711,True,146,False,3028
126368087,855,False,13371,False,3402
49172504,1850,False,2098,False,72
60908306,1604,False,19842,False,424
59934593,1657,False,16314,False,1009
55358655,1725,False,220293,False,2789
40056494,2056,False,1774,False,3047
58249126,1682,False,164910,True,2122
114866574,980,True,32820,False,3433
40827698,2052,False,1551,False,2753
103748911,1094,False,1850,False,2265
27335755,2444,False,344,False,3453
126600316,852,False,22945,False,612
43421052,1979,False,3517,False,2289
62926055,1603,False,4965,False,1723
51707418,1790,False,17299,False,4102
64378185,1581,False,10212,False,2862
55564787,1709,False,6994,False,3748
44904323,1931,True,3031,False,2374
136061558,739,False,7600,False,343
139073022,703,False,2892,False,2954
74466881,1434,True,1313,False,853
74897469,1428,True,16534,False,3261
57485224,1693,False,7018,False,1030
147323234,601,False,6159,False,3408
116550190,957,False,3804,False,1377
105336131,1042,False,1267,False,1774
44902657,1931,False,1231,False,1217
48438107,1867,False,7988,False,565
47157616,1894,True,26423,False,2356
119949866,928,False,4389,False,1375
70631325,1498,False,36561,False,4330
92461395,1228,False,7256,False,3228
91091649,1246,False,4915,False,2528
22450416,2706,False,39168,False,2292
55251526,1717,False,1630,False,2471
120718250,921,False,12031,False,500
29424026,2385,True,7962,False,3442
86110717,1297,True,16348,False,2433
46518886,1906,False,2546,False,1946
120234762,927,False,3413,False,418
29904997,2366,False,3429,False,2222
40131782,1964,False,8,False,1690
177526973,364,False,2554,False,3318
135664808,742,False,30364,False,2779
102557299,1119,True,53109,False,878
60174653,1651,False,11570,False,2330
104108937,1098,False,4728,False,2633
74761361,1434,False,24061,False,3703
41146483,2043,False,6682,False,3427
42588679,2002,False,679,False,3740
75703711,1420,False,11503,False,766
27993417,2441,True,1460161,True,715
21805913,2735,True,838649,False,3694
53439630,1759,False,136484,True,1680
39104547,2104,True,39898,False,2191
16807197,2915,False,2641770,True,2834
28459666,2421,False,965,False,356
44216543,1959,True,7473,False,2285
127276152,841,False,21357,False,2757
68728634,1523,False,2377950,True,3119
21638935,2245,False,416,False,2042
105196784,1082,True,38044,False,1728
100834332,1106,False,413,False,3807
65036135,1570,False,114442,False,4302
85902536,1299,False,369235,True,648
38996764,2102,True,85482,False,1498
85028994,1305,False,1773,False,3615
125351325,867,False,13315,False,230
64592533,1576,False,23869,False,3587
106630464,1068,True,8248,False,1772
97747705,1170,False,29037,False,408
31406763,2308,False,115495,False,3600
130461715,808,False,2883,False,58
132035252,791,False,1633199,True,2519
64072479,1577,False,1358,False,1501
93929573,1207,False,5723,False,2938
58805803,1672,False,10080,False,2821
38210907,1901,False,577,False,1785
111103047,1000,False,19224,False,1640
46817706,1901,False,6202,False,227
65922544,1556,False,95609,False,811
51408681,1795,True,7312,False,2052
116406759,963,False,16072,False,1471
98637264,1161,False,350597,True,396
11040961,3136,False,6248979,True,3322
85674261,1302,True,1811564,True,1226
102243083,1123,False,5416,False,385
123874714,877,False,1599,False,2377
90326402,1256,False,43403,False,746
36526018,2204,True,2120573,True,2626
42596449,1992,False,16510,False,3278
50027763,1807,True,2302,False,3933
104354614,1073,False,1932,False,2587
37877835,2127,True,1963,False,3266
149495864,522,False,2723,False,28
52702139,1770,False,3915,False,1579
45972353,1917,True,7548,False,3717
34711476,2248,False,16101611,True,1916
36422169,2209,True,192486,True,293
51634815,1789,False,20206,False,347
42558414,2002,False,41369,False,3979
41588008,2030,False,8375,False,3618
42666070,2001,False,98896,False,1127
130579820,794,False,9864,False,3036
61652598,1628,True,7501,False,4153
49996182,1828,False,4892,False,218
71516194,1481,False,34174,False,18
155386312,525,True,666,False,245
52683722,1764,False,4347,False,517
44877041,1943,False,17158,False,672
122837253,854,False,757,False,3356
42652934,2001,False,15444,False,166
43391457,1981,False,607,False,3481
30498923,2343,False,15995,False,349
159215257,494,False,21670,False,1975
48831342,1627,False,1251,False,3707
39105232,2101,False,3634,False,2534
123627481,856,False,20045,False,1062
17063560,2909,False,63620,False,4166
137727061,719,True,180358,False,1649
111856694,1010,False,39327,False,1628
141131131,676,False,9308,False,4007
59353750,1665,True,5201,False,1433
69305912,1515,False,39039,False,848
95748182,1189,True,58005,False,44
104973902,1085,False,3421,False,860
52996933,1767,True,1885,False,504
64883530,1573,True,10717,False,1524
78203132,1384,False,52229,False,1215
119623942,931,False,7246,False,2307
135066323,747,True,21290,False,2294
42471085,2003,False,89627,False,1982
86120070,1298,False,12932,False,3023
70345330,819,False,648,False,341
92581400,1224,False,1018,False,1894
48304471,1870,False,3013,False,2342
140549997,676,False,55290,False,3882
148107922,601,False,9880,False,2769
123915313,870,False,7389,False,1626
42821926,1997,False,20458,False,1235
42722701,1999,False,1380,False,783
116860843,961,False,17104,False,4283
184727782,308,False,7076,False,3340
60333331,1649,False,8911,False,1756
71842503,1479,False,21035,False,3616
45913494,1891,False,8353,False,2901
141667344,671,False,4998,False,1612
71516015,1484,False,214918,True,4307
30886418,2327,True,15555,False,1365
130965501,803,True,22232,False,2515
167300534,440,False,3637,False,1838
43881040,1958,False,873,False,2475
127699037,833,False,826,False,1133
190094783,274,False,5934,False,4055
123790038,887,False,4763,False,389
123927968,876,False,1265,False,4031
115290930,976,False,6618,False,2584
29352197,2388,False,9157,False,132
108328894,1043,False,9890,False,3200
139410566,664,False,821,False,3879
35701402,2239,False,102302,False,2116
106093094,1073,True,12478,False,3927
115815980,965,False,801,False,2980
55828622,1716,False,32848,False,70
49725193,1835,False,850266,True,4243
138001168,716,False,10929,False,3662
75095393,1429,False,13199,False,2209
36195197,2217,False,6909,False,1553
42879806,1994,False,3866,False,1517
40668939,1440,True,2604,False,2034
127331480,831,False,7685,False,1688
74381896,1438,True,18681,False,3547
130378480,810,False,46273,False,1475
100814569,1092,False,2557,False,2012
55935171,1714,False,5599519,True,97
41314711,2037,False,1942,False,1291
118109107,949,False,202701,False,2654
84864137,1287,False,1917,False,1676
18384157,2869,False,69143,False,692
75128209,1428,False,60666,False,4021
142993567,642,True,3451,False,1168
42924050,1994,False,473,False,3246
61706740,1627,False,2346,False,2427
52046989,1778,True,1910,False,1679
149449071,587,True,2328,False,1273
77346161,1396,False,7041,False,2881
30930303,2325,False,65453,False,2886
106123170,1073,True,8891,False,2120
47297888,1891,False,4496,False,2871
38064088,2142,True,7869,False,2150
36266436,2214,True,1690,False,242
103494649,1106,False,631116,False,3214
57101063,1697,False,20007,False,1488
48584252,1572,False,1858,False,2987
48731486,1860,False,32601,False,2870
44402322,1954,True,9583,False,764
47639503,1884,False,21891,False,1588
202442613,222,True,446,False,1707
131948611,792,True,37518,False,34
73935712,1440,False,2040,False,1536
81623587,1348,True,576535,True,3917
114932311,908,False,5155,False,3558
122138884,907,False,31474,False,4096
78373146,1382,False,8165,False,897
168410844,432,False,663,False,4220
108242611,1049,True,9670,False,1109
49474375,1838,True,4437,False,1764
140893782,678,True,1830,False,4136
103725664,1103,False,47637,False,3562
112825571,981,False,3463,False,2807
114438305,985,True,9194,False,2254
129197983,824,True,220828,True,1026
70590670,1499,False,18032,False,102
50143852,1825,False,1014176,True,337
43867558,1968,True,6231218,True,3237
132291234,786,False,5358,False,2673
101731638,1099,False,1337,False,1765
44053986,1963,False,13367,False,2940
138649193,629,False,1225,False,1776
41738085,2026,False,7285,False,3851
129450807,821,True,8694,False,444
61325532,1635,False,781557,True,108
70346875,1499,True,406,False,1149
91161868,1245,True,8304,False,4108
158084845,490,True,1969,False,2015
63735212,1589,False,1364,False,281
85858671,1299,False,61550,False,3417
97409842,1165,False,884,False,171
135799021,738,False,1482,False,118
123883314,886,True,103939,False,2057
117759936,951,True,14352,False,4346
75967386,1415,True,39300,False,1566
101782128,1129,False,792984,True,2488
24304243,2607,False,1496644,True,4191
140824517,680,True,12786,False,2142
107991647,1052,False,67194,False,2480
77654933,1391,False,35311,False,1563
75017358,1430,False,5121,False,2752
32184566,2279,False,29408030,True,3348
81055850,1352,False,40050,False,2223
36066321,2224,False,43420,False,2699
176720512,371,False,46656,False,1419
31923271,2286,False,4119,False,3834
137032259,615,False,894,False,3709
87637328,1286,False,40341,False,2156
32367960,2269,True,709,False,722
71869243,1475,False,1357,False,447
60996170,1640,True,364636,True,3549
26744936,2496,False,128039,False,3282
119102219,936,True,8442,False,3658
38265601,2136,False,170428,True,413
114617923,964,False,119050,False,1925
52551317,1775,True,236242,False,4172
44884191,1943,False,8456,False,109
39809873,2069,False,3194,False,2680
76176059,1412,False,2919,False,3609
75509805,1412,True,14678,False,139
99046623,1156,False,6470,False,2805
135234623,743,False,12032,False,3421
23829421,2615,False,92847,False,3744
47791535,1831,False,394,False,4043
64365074,1578,False,1167,False,288
110766669,1019,False,42528,False,1390
82597573,1337,False,6058,False,3061
41190245,1888,True,2062,False,467
104160088,1074,False,11384,False,4267
33334429,2246,False,13041,False,630
44094998,1962,True,973807,True,2966
192531953,260,False,2905,False,1871
141157627,676,True,43293,False,677
34618983,2243,False,4741,False,4146
50502569,1807,True,2106,False,814
42665554,1987,False,27077,False,862
100925807,1127,True,2752,False,199
92588854,1223,True,3129,False,1512
25105181,2572,False,1711,False,2570
44218379,1959,False,15654,False,3242
57894871,1687,True,14869,False,1061
91879831,1215,True,8542,False,3438
90827207,1247,True,1476,False,1321
22835671,2684,True,66955,False,2409
43835829,1957,True,2533,False,3548
113733699,989,False,18898,False,2206
102314730,1072,False,16114,False,2547
85395464,1304,False,6388,False,1083
25567664,2550,False,370226,False,231
62896733,1579,False,772,False,4113
92586856,1227,False,4971,False,469
134099014,766,False,3762,False,2208
30732327,2334,True,80132,False,2193
29874382,2368,False,216130,False,3326
66697434,1546,False,71108,False,3332
107829333,1054,False,100837,False,3272
45660595,1925,False,64270,False,3537
151807923,562,False,46270,False,1039
106404931,1069,False,3360,False,3831
18198846,2875,False,18384,False,1004
61873920,1625,False,2888,False,4238
87062687,1284,False,13534,False,3307
57257336,1678,False,1778,False,2277
145820472,626,False,17720,False,1514
132919101,780,False,4509,False,2062
69843575,1510,False,169563,False,3573
54460326,1741,False,27661,False,1804
148197232,600,False,14804,False,2090
70593088,1499,False,5476,False,1386
52286936,1777,False,3015,False,4016
27957341,2419,False,51865,False,3275
140254183,687,False,8165,False,3776
70265650,1504,True,2928043,True,1510
42586915,2001,False,18015,False,2576
39878378,2080,False,3056420,True,4226
56500586,1706,True,7890,False,195
105240089,1082,True,8723,False,2968
49547179,1840,True,43515,False,1033
75398133,1418,True,39688,False,3592
100213458,1147,False,9573,False,386
125763643,856,False,6682,False,31
37949827,2147,False,48495,False,2363
40419212,2063,True,531507,True,4320
113886685,991,False,2562,False,804
