id,target
295,5049
296,18310
297,370193
298,157
299,1318
300,3686
301,47639
302,21433
303,37510
304,6187
305,10967
306,485
307,323204
308,745
309,1419
310,11456
311,3545
312,574
313,1096
314,16
315,33336
316,1249
317,16103
318,93285
319,3812
320,5536
321,7315
322,976
323,28573
324,24246
325,2522
326,12648
327,3528
328,7279
329,38975
330,427
331,2065
332,100650
333,1078
334,9422
335,27200
336,23918
337,9676
338,175391
339,11152
340,2766
341,99127
342,1707
343,27954
344,33295
345,12524
346,1219
347,2377
348,2904
349,8600
350,2100
351,14331
352,804
353,93285
354,326
355,5929
356,107414
357,5941
358,90
359,18527
360,1550
361,16043
362,23481
363,7167
364,10876
365,3681
366,8287
367,9674
368,27591
369,18279
370,11312
371,42205
372,6604
373,973
374,1787
375,39597
376,222045
377,1288
378,2293
379,12945
380,837
381,558
382,370193
383,61079
384,222045
385,370193
386,25464
387,21754
388,31929
389,20636
390,134
391,10283
392,6322
393,84250
394,13012
395,3537
396,16519
397,40
398,1228
399,322
400,7354
401,1621
402,1466
403,30397
404,121
405,767
406,2686
407,522
408,620
409,13089
410,2738
411,54773
412,120
413,363
414,38382
415,3131
416,1052
417,16420
418,72470
419,12754
420,202
421,14112
422,3812
423,1061
424,4825
425,558
426,1818
427,5645
428,56484
429,25404
430,1620
431,3381
432,494
433,14120
434,23895
435,27221
436,23744
437,3435
438,7192
439,9585
440,3755
441,7089
442,1823
443,1854
444,9897
445,115802
446,163
447,1711
448,43917
449,1704
450,253
451,370193
452,40010
453,443
454,1583
455,167
456,37157
457,4043
458,3303
459,4670
460,3528
461,5542
462,2450
463,5356
464,135
465,11312
466,50689
467,23248
468,3500
469,41178
470,3585
471,29858
472,19046
473,9591
474,2446
475,503
476,7811
477,46001
478,7089
479,34140
480,3270
481,370193
482,12543
483,19877
484,52709
485,43592
486,3421
487,884
488,26445
489,390
490,5020
491,1318
492,133
493,33112
494,14509
495,182
496,7095
497,24707
498,13452
499,11312
500,8978
501,61079
502,1209
503,17457
504,23428
505,99127
506,2760
507,34140
508,18268
509,26753
510,4012
511,232
512,1811
513,64635
514,2246
515,3173
516,313
517,27490
518,12246
519,107928
520,14971
521,19334
522,4060
523,35454
524,5620
525,319
526,6886
527,1512
528,2171
529,4453
530,15065
531,161
532,789
533,3942
534,20478
535,41088
536,4534
537,1707
538,95389
539,3537
540,7585
541,1097
542,2616
543,347646
544,83702
545,29858
546,654
547,30323
548,20636
549,316
550,12354
551,1787
552,62238
553,1920
554,2505
555,3711
556,4938
557,90
558,4160
559,9225
560,36794
561,16420
562,1630
563,41178
564,1668
565,3973
566,1813
567,2778
568,1816
569,1026
570,3739
571,56484
572,1525
573,3942
574,1082
575,23248
576,43789
577,9314
578,53219
579,33064
580,118824
581,78991
582,3399
583,5161
584,7358
585,84
586,235
587,9960
588,3576
589,663
590,6454
591,11805
592,710
593,5546
594,23248
595,16103
596,11974
597,21433
598,4219
599,1331
600,16183
601,67029
602,9062
603,16714
604,41500
605,8832
606,308569
607,11979
608,76001
609,3947
610,24366
611,387
612,3895
613,1101
614,25659
615,57296
616,19095
617,27230
618,222045
619,16383
620,3378
621,5929
622,1945
623,470
624,36169
625,81538
626,60
627,14331
628,26445
629,15801
630,6604
631,3367
632,12543
633,1752
634,3528
635,129
636,170048
637,15210
638,43388
639,5697
640,35702
641,778
642,10440
643,10630
644,1500
645,2184
646,98558
647,6707
648,29858
649,13554
650,50929
651,8833
652,40010
653,1412
654,550
655,2781
656,21348
657,2108
658,56328
659,1179
660,125886
661,780
662,2740
663,12543
664,2877
665,45133
666,12143
667,252
668,6579
669,953
670,39211
671,197
672,222045
673,3783
674,205
675,14186
676,24488
677,5597
678,16051
679,6650
680,6114
681,6883
682,3209
683,25659
684,741
685,22452
686,40703
687,5536
688,3210
689,849131
690,3381
691,34925
692,7089
693,5509
694,19334
695,700
696,26342
697,18487
698,13737
699,119795
700,20448
701,8304
702,2265
703,4542
704,3266
705,1030
706,763
707,15159
708,3003
709,10104
710,9382
711,23744
712,853
713,38526
714,10363
715,16249
716,3378
717,1751
718,20944
719,1894
720,320
721,1255
722,72470
723,1969
724,3268
725,3347
726,44936
727,1707
728,323204
729,1055
730,20983
731,14930
732,53815
733,4878
734,43564
735,12385
736,12170
737,1630
738,4850
739,28604
740,7095
741,35466
742,10387
743,3301
744,11768
745,5079
746,3266
747,62071
748,2738
749,10202
750,1765
751,4825
752,502
753,206
754,610
755,6351
756,7953
757,11768
758,9676
759,40290
760,1479
761,12246
762,391
763,41638
764,142
765,72470
766,3474
767,2877
768,2835
769,29974
770,427
771,56983
772,12213
773,1576
774,12930
775,15216
776,1058
777,37991
778,3233
779,18148
780,2567
781,86155
782,14772
783,1202
784,94877
785,11305
786,999
787,44846
788,12143
789,26342
790,23428
791,7687
792,1321
793,11503
794,10387
795,1886
796,4399
797,11733
798,54
799,420
800,10387
801,16147
802,97632
803,25404
804,15489
805,25598
806,16159
807,21213
808,14342
809,41953
810,23878
811,734
812,30264
813,135693
814,7098
815,4239
816,4447
817,37033
818,33287
819,7687
820,33549
821,7529
822,22673
823,4227
824,13075
825,12676
826,5152
827,11872
828,1605
829,28050
830,136
831,10603
832,14077
833,5152
834,4251
835,18763
836,15188
837,13571
838,313193
839,21213
840,1030
841,23065
842,12307
843,41178
844,1969
845,27954
846,87339
847,25439
848,2024
849,1275
850,37129
851,734
852,10197
853,53815
854,953
855,6728
856,11131
857,647
858,308569
859,52048
860,57161
861,27954
862,11164
863,317
864,27018
865,444
866,19051
867,3926
868,15369
869,13272
870,1466
871,427
872,39409
873,3779
874,14077
875,56484
876,370193
877,26445
878,1468
879,3329
880,139
881,22062
882,50929
883,480
884,1159
885,14333
886,135693
887,26232
888,7017
889,339
890,10908
891,86649
892,476
893,44846
894,3680
895,44846
896,5697
897,1933
898,27971
899,31998
900,10041
901,18279
902,15369
903,58038
904,12930
905,7866
906,3393
907,11312
908,42205
909,24488
910,21125
911,79005
912,36794
913,3268
914,3126
915,22493
916,28272
917,41178
918,41178
919,1005
920,4454
921,558
922,10197
923,126190
924,19808
925,24372
926,277
927,5425
928,23532
929,502
930,685
931,2738
932,12807
933,18742
934,16420
935,1288
936,18238
937,4833
938,40872
939,370193
940,1419
941,126190
942,2487
943,2487
944,23772
945,3812
946,5514
947,6046
948,4447
949,1393
950,8928
951,31929
952,8740
953,4097
954,19774
955,11162
956,7511
957,1385
958,28050
959,286
960,68489
961,96935
962,12170
963,283
964,14112
965,126
966,931
967,19095
968,37078
969,1668
970,3250
971,89
972,3895
973,370193
974,395
975,10166
976,1851
977,7358
978,2406
979,28534
980,641
981,21213
982,252
983,11547
984,6562
985,8600
986,76167
987,2877
988,102716
989,27971
990,22574
991,19095
992,56484
993,13737
994,3003
995,2860
996,3435
997,23524
998,16003
999,21433
1000,23643
1001,19582
1002,1656
1003,7468
1004,610
1005,9430
1006,12543
1007,17382
1008,43940
1009,27018
1010,10766
1011,135693
1012,261
1013,13012
1014,43917
1015,5152
1016,347
1017,97632
1018,3626
1019,178
1020,62238
1021,1136
1022,5152
1023,664
1024,32838
1025,10220
1026,6859
1027,3211
1028,22034
1029,28050
1030,3366
1031,383
1032,20448
1033,43592
1034,5425
1035,289
1036,1750
1037,656
1038,11152
1039,383
1040,1781
1041,18063
1042,6591
1043,2790
1044,57296
1045,28534
1046,23057
1047,13262
1048,78074
1049,8633
1050,1077
1051,5045
1052,14165
1053,19877
1054,4219
1055,363
1056,3545
1057,28987
1058,26753
1059,35967
1060,819
1061,18238
1062,99127
1063,4036
1064,27651
1065,79367
1066,16742
1067,2831
1068,2738
1069,79367
1070,427
1071,323204
1072,4033
1073,7050
1074,53031
1075,7010
1076,20944
1077,5667
1078,1418
1079,19095
1080,484
1081,10007
1082,5356
1083,81538
1084,7866
1085,41638
1086,77
1087,1846
1088,9410
1089,81998
1090,12246
1091,892
1092,1688
1093,658
1094,77497
1095,13571
1096,981
1097,16519
1098,43564
1099,4638
1100,21213
1101,39125
1102,14040
1103,10069
1104,236
1105,3394
1106,16051
1107,203
1108,4033
1109,151
1110,202
1111,11503
1112,21125
1113,12543
1114,6833
1115,16221
1116,15855
1117,27018
1118,18317
1119,971
1120,4219
1121,4033
1122,8304
1123,1759
1124,2813
1125,2307
1126,14426
1127,31719
1128,39670
1129,392
1130,78074
1131,1763
1132,15608
1133,23772
1134,77
1135,370193
1136,69115
1137,365
1138,6700
1139,15210
1140,11547
1141,29858
1142,18238
1143,10518
1144,4239
1145,3185
1146,77497
1147,3037
1148,22062
1149,28050
1150,3711
1151,120
1152,4938
1153,3173
1154,1385
1155,804
1156,8452
1157,10603
1158,13554
1159,23167
1160,12229
1161,22543
1162,61779
1163,799
1164,8242
1165,136
1166,52709
1167,2766
1168,15930
1169,81538
1170,53781
1171,1785
1172,18238
1173,1127
1174,236
1175,28987
1176,10387
1177,12170
1178,3055
1179,53781
1180,3275
1181,464
1182,2738
1183,323
1184,12524
1185,322
1186,13720
1187,16295
1188,14040
1189,1939
1190,15210
1191,5473
1192,4639
1193,22422
1194,5698
1195,2556
1196,6138
1197,2307
1198,14120
1199,18268
1200,7435
1201,78074
1202,1728
1203,9678
1204,1421
1205,16143
1206,11733
1207,55496
1208,9270
1209,5957
1210,3537
1211,3211
1212,12686
1213,10390
1214,53815
1215,5697
1216,10261
1217,57027
1218,2778
1219,2023
1220,175391
1221,806
1222,35466
1223,10721
1224,79963
1225,602
1226,25393
1227,13452
1228,22673
1229,13012
1230,26285
1231,9820
1232,6389
1233,141101
1234,4182
1235,3541
1236,2579
1237,42205
1238,176521
1239,28076
1240,79005
1241,8211
1242,44936
1243,9585
1244,37928
1245,2904
1246,2766
1247,7866
1248,56
1249,2592
1250,41178
1251,4938
1252,126190
1253,3828
1254,741
1255,10714
1256,13790
1257,321
1258,133194
1259,16252
1260,857
1261,33938
1262,873
1263,4685
1264,1439
1265,20040
1266,96935
1267,7745
1268,1276
1269,5090
1270,3209
1271,735
1272,86479
1273,40897
1274,14165
1275,33326
1276,5448
1277,5628
1278,14665
1279,4013
1280,84
1281,129491
1282,519
1283,3401
1284,6988
1285,11115
1286,12248
1287,3263
1288,5334
1289,3399
1290,95
1291,1920
1292,5954
1293,39125
1294,44846
1295,22673
1296,11180
1297,3366
1298,3576
1299,33397
1300,10387
1301,24707
1302,10876
1303,3474
1304,21075
1305,323204
1306,7641
1307,4472
1308,222045
1309,32838
1310,45133
1311,20771
1312,2467
1313,6650
1314,82426
1315,8218
1316,10721
1317,2243
1318,76311
1319,599
1320,849131
1321,3389
1322,21433
1323,5132
1324,23025
1325,43005
1326,463
1327,9674
1328,15930
1329,71
1330,4445
1331,833
1332,11277
1333,9676
1334,10247
1335,14788
1336,586
1337,34140
1338,3021
1339,7697
1340,13746
1341,734
1342,995
1343,3576
1344,62071
1345,68489
1346,16183
1347,8750
1348,118
1349,13023
1350,37033
1351,33064
1352,672
1353,16406
1354,273
1355,1854
1356,16420
1357,24078
1358,39646
1359,18527
1360,3173
1361,11980
1362,995
1363,5154
1364,370193
1365,4033
1366,344467
1367,5514
1368,3173
1369,1867
1370,292
1371,75320
1372,24608
1373,358
1374,80481
1375,37083
1376,535
1377,13720
1378,33064
1379,2343
1380,3943
1381,8291
1382,83702
1383,411
1384,42205
1385,6833
1386,836
1387,2343
1388,2935
1389,65517
1390,27230
1391,107928
1392,5314
1393,1504
1394,722
1395,1648
1396,76001
1397,424
1398,12282
1399,93285
1400,358
1401,30002
1402,37991
1403,1761
1404,4496
1405,35967
1406,76311
1407,3017
1408,1472
1409,12841
1410,1325
1411,2041
1412,24869
1413,33672
1414,3438
1415,10367
1416,2740
1417,58
1418,6322
1419,1811
1420,70117
1421,1003
1422,1823
1423,104
1424,10204
1425,14978
1426,10220
1427,66754
1428,823
1429,370193
1430,6859
1431,26378
1432,646501
1433,2222
1434,283
1435,23255
1436,759
1437,25464
1438,11503
1439,23895
1440,2522
1441,43592
1442,26232
1443,1519
1444,2262
1445,1070
1446,42317
1447,8750
1448,12385
1449,161
1450,2668
1451,5597
1452,741
1453,11152
1454,3911
1455,24488
1456,1411
1457,3725
1458,9382
1459,8978
1460,21125
1461,4894
1462,4226
1463,187
1464,654
1465,11164
1466,20981
1467,23255
1468,1935
1469,1343
1470,36794
1471,5161
1472,27230
1473,5550
1474,120
1475,97632
1476,153977
1477,8759
1478,6988
1479,6499
1480,153977
1481,431
1482,16105
1483,26342
1484,182
1485,2765
1486,5175
1487,1867
1488,4060
1489,5908
1490,6700
1491,4033
1492,823
1493,3855
1494,54773
1495,10212
1496,558
1497,1061
1498,1622
1499,34140
1500,5154
1501,12170
1502,486
1503,23167
1504,15480
1505,8978
1506,3673
1507,10246
1508,27200
1509,3544
1510,43178
1511,2979
1512,6454
1513,46499
1514,60845
1515,15930
1516,370193
1517,66396
1518,43035
1519,11575
1520,24488
1521,3476
1522,4214
1523,3289
1524,2450
1525,89511
1526,3855
1527,6817
1528,24093
1529,16105
1530,42205
1531,2307
1532,1694
1533,4364
1534,7687
1535,36652
1536,19649
1537,446
1538,88418
1539,170048
1540,19913
1541,282144
1542,57612
1543,49650
1544,1759
1545,504
1546,6700
1547,685
1548,19877
1549,1081
1550,3211
1551,34140
1552,1048
1553,2749
1554,38975
1555,926
1556,6351
1557,1819
1558,313
1559,4301
1560,176521
1561,11979
1562,3268
1563,12929
1564,21087
1565,18063
1566,9069
1567,973
1568,1935
1569,169
1570,114805
1571,84144
1572,4542
1573,35454
1574,10603
1575,25519
1576,370193
1577,558
1578,7010
1579,36601
1580,113
1581,19324
1582,612
1583,802
1584,63
1585,1054
1586,2776
1587,1456
1588,44936
1589,4608
1590,7147
1591,20981
1592,7520
1593,8291
1594,3753
1595,1832
1596,119795
1597,581
1598,222045
1599,25846
1600,2180
1601,5186
1602,786
1603,29858
1604,16383
1605,21075
1606,905
1607,17457
1608,46248
1609,4608
1610,1685
1611,222045
1612,41953
1613,14077
1614,2536
1615,9212
1616,4496
1617,2567
1618,1061
1619,41178
1620,1832
1621,10220
1622,8087
1623,3012
1624,38692
1625,38692
1626,11805
1627,313193
1628,23895
1629,1274
1630,14468
1631,5653
1632,913
1633,25464
1634,32196
1635,13452
1636,19904
1637,1145
1638,1600
1639,27490
1640,6537
1641,2800
1642,62238
1643,7172
1644,2128
1645,43592
1646,6138
1647,370193
1648,673
1649,9069
1650,9558
1651,406722
1652,375
1653,17825
1654,25894
1655,2934
1656,27971
1657,8107
1658,40290
1659,1872
1660,9062
1661,94877
1662,10069
1663,370193
1664,5152
1665,26483
1666,45549
1667,1525
1668,14077
1669,3639
1670,242
1671,2438
1672,3553
1673,57244
1674,19649
1675,1249
1676,8847
1677,16714
1678,46001
1679,10367
1680,5626
1681,693931
1682,945
1683,8878
1684,41088
1685,18317
1686,11261
1687,44846
1688,155
1689,26285
1690,6552
1691,5403
1692,107928
1693,406722
1694,26285
1695,7980
1696,31813
1697,11152
1698,21348
1699,5157
1700,368
1701,33112
1702,711
1703,135693
1704,612
1705,9088
1706,5161
1707,22725
1708,1525
1709,12128
1710,13023
1711,19582
1712,3329
1713,71265
1714,64955
1715,125573
1716,16807
1717,308569
1718,1419
1719,58038
1720,39
1721,16519
1722,6381
1723,10876
1724,1542
1725,57346
1726,2984
1727,41178
1728,558
1729,3537
1730,3812
1731,97632
1732,956
1733,456
1734,3828
1735,24488
1736,16742
1737,12676
1738,1385
1739,41638
1740,21075
1741,6454
1742,115802
1743,26378
1744,6412
1745,2984
1746,19046
1747,2205
1748,12491
1749,49650
1750,1425
1751,11190
1752,4562
1753,302
1754,14954
1755,2208
1756,8304
1757,56484
1758,636
1759,25162
1760,68489
1761,437
1762,14219
1763,12170
1764,5090
1765,5957
1766,51376
1767,31699
1768,12945
1769,16003
1770,21631
1771,41953
1772,30323
1773,39597
1774,17935
1775,28604
1776,3211
1777,152
1778,276
1779,2359
1780,89511
1781,6241
1782,44936
1783,5152
1784,2522
1785,39125
1786,28604
1787,323204
1788,3962
1789,94877
1790,19552
1791,28390
1792,8978
1793,2034
1794,31719
1795,1296
1796,10069
1797,56215
1798,264
1799,3668
1800,2258
1801,620
1802,15159
1803,17063
1804,14971
1805,126190
1806,370193
1807,75320
1808,91382
1809,98558
1810,12807
1811,3828
1812,6988
1813,506
1814,9144
1815,29080
1816,739
1817,39597
1818,5908
1819,18487
1820,62238
1821,40595
1822,2184
1823,16221
1824,22725
1825,2738
1826,646501
1827,40010
1828,15734
1829,66
1830,84563
1831,1869
1832,1123
1833,741
1834,3673
1835,217
1836,107928
1837,1318
1838,25393
1839,4727
1840,12686
1841,3717
1842,9144
1843,25598
1844,36246
1845,667
1846,17290
1847,7811
1848,66447
1849,75590
1850,27768
1851,378
1852,9154
1853,12670
1854,5594
1855,10518
1856,88418
1857,13452
1858,1419
1859,1104
1860,198492
1861,107928
1862,29412
1863,721
1864,108
1865,49650
1866,3943
1867,44936
1868,42205
1869,7320
1870,11568
1871,11131
1872,90
1873,75590
1874,6650
1875,89344
1876,39597
1877,14509
1878,3855
1879,98908
1880,9069
1881,2842
1882,2515
1883,4416
1884,37382
1885,378
1886,86
1887,394
1888,23428
1889,32196
1890,4058
1891,523
1892,456
1893,370193
1894,2522
1895,11779
1896,6386
1897,41953
1898,4608
1899,18268
1900,45278
1901,77497
1902,66754
1903,24427
1904,54773
1905,75590
1906,8015
1907,14077
1908,4979
1909,18317
1910,308569
1911,79367
1912,43178
1913,1984
1914,10440
1915,4825
1916,65517
1917,2435
1918,23057
1919,9062
1920,4510
1921,29752
1922,5079
1923,14096
1924,210789
1925,26753
1926,135693
1927,6604
1928,20660
1929,17293
1930,20444
1931,558
1932,7778
1933,3476
1934,23025
1935,106
1936,928
1937,6598
1938,83702
1939,5152
1940,2906
1941,880
1942,5206
1943,47639
1944,3270
1945,27971
1946,1746
1947,14426
1948,23895
1949,7740
1950,618
1951,6728
1952,3576
1953,931
1954,2295
1955,814
1956,2985
1957,1091
1958,5835
1959,21075
1960,3312
1961,1506
1962,98558
1963,3933
1964,89
1965,31699
1966,10626
1967,9382
1968,70117
1969,39125
1970,24707
1971,443
1972,14333
1973,53244
1974,2483
1975,29913
1976,95389
1977,17762
1978,58
1979,10594
1980,700
1981,33549
1982,22452
1983,70
1984,81538
1985,76001
1986,25499
1987,2165
1988,22673
1989,126425
1990,16657
1991,28390
1992,40872
1993,2165
1994,1459
1995,82901
1996,1484
1997,9069
1998,23936
1999,1865
2000,714
2001,7205
2002,44936
2003,547
2004,21754
2005,1706
2006,3545
2007,12841
2008,28390
2009,28050
2010,7276
2011,57346
2012,7475
2013,90
2014,10603
2015,3913
2016,38692
2017,3173
2018,20660
2019,240
2020,76311
2021,2004
2022,271
2023,59862
2024,18148
2025,142
2026,16341
2027,222045
2028,1694
2029,12229
2030,2778
2031,58038
2032,10261
2033,1509
2034,15188
2035,15930
2036,27709
2037,1713
2038,555
2039,2605
2040,11261
2041,4961
2042,15372
2043,8304
2044,10197
2045,599
2046,10247
2047,3448
2048,222045
2049,11456
2050,270
2051,5152
2052,1723
2053,99127
2054,10069
2055,222045
2056,57346
2057,76167
2058,29858
2059,45278
2060,5079
2061,16147
2062,53815
2063,11277
2064,6450
2065,15801
2066,5597
2067,19324
2068,1713
2069,76311
2070,2292
2071,50929
2072,790
2073,3994
2074,901
2075,22493
2076,13979
2077,39597
2078,1855
2079,31813
2080,16742
2081,45280
2082,5838
2083,31813
2084,36246
2085,2416
2086,975
2087,308569
2088,5835
2089,3300
2090,583
2091,5880
2092,43178
2093,12676
2094,19324
2095,6541
2096,25846
2097,13457
2098,4668
2099,25659
2100,3268
2101,12631
2102,6452
2103,1969
2104,6996
2105,6165
2106,8708
2107,94877
2108,4340
2109,745
2110,11277
2111,4453
2112,581
2113,176521
2114,975
2115,64635
2116,47639
2117,20478
2118,3804
2119,5908
2120,3758
2121,2831
2122,8880
2123,1130
2124,55496
2125,11575
2126,159148
2127,35713
2128,1392
2129,8158
2130,19334
2131,15188
2132,76311
2133,10635
2134,96358
2135,2294
2136,21213
2137,7433
2138,5765
2139,13903
2140,42205
2141,36588
2142,4130
2143,5212
2144,14509
2145,1291
2146,5356
2147,2334
2148,18317
2149,12170
2150,11717
2151,21754
2152,35713
2153,4572
2154,29913
2155,30323
2156,2899
2157,150
2158,6475
2159,7192
2160,7089
2161,56484
2162,23065
2163,7090
2164,11190
2165,14104
2166,18317
2167,1145
2168,445
2169,7980
2170,4043
2171,3235
2172,11563
2173,258
2174,4110
2175,4979
2176,3438
2177,5626
2178,64635
2179,3435
2180,3681
2181,24149
2182,13212
2183,35967
2184,4774
2185,5425
2186,7192
2187,22543
2188,14120
2189,9787
2190,27200
2191,101
2192,2540
2193,5667
2194,64635
2195,1158
2196,467
2197,9314
2198,19582
2199,8452
2200,40872
2201,28898
2202,4668
2203,4181
2204,1014
2205,86155
2206,28599
2207,3528
2208,427
2209,23994
2210,370193
2211,10780
2212,621
2213,4914
2214,56328
2215,1325
2216,24246
2217,460
2218,39646
2219,1500
2220,14112
2221,29974
2222,2778
2223,2979
2224,35454
2225,90
2226,52345
2227,6700
2228,97632
2229,5514
2230,8291
2231,18148
2232,43035
2233,363
2234,3249
2235,38526
2236,4998
2237,20660
2238,27490
2239,2403
2240,222045
2241,36652
2242,35154
2243,234
2244,633
2245,3755
2246,1385
2247,1785
2248,24149
2249,33295
2250,11575
2251,18385
2252,10626
2253,26353
2254,28390
2255,62071
2256,797
2257,6075
2258,23428
2259,15210
2260,2168
2261,7433
2262,4327
2263,2495
2264,24078
2265,95389
2266,50929
2267,76311
2268,34925
2269,40010
2270,2343
2271,198492
2272,167460
2273,136
2274,78991
2275,10220
2276,3095
2277,75590
2278,1768
2279,7980
2280,14077
2281,2738
2282,24246
2283,22725
2284,20448
2285,931
2286,18148
2287,17935
2288,39237
2289,25659
2290,3753
2291,5448
2292,82
2293,80481
2294,97632
2295,40290
2296,38526
2297,5448
2298,3401
2299,12718
2300,4033
2301,326
2302,2307
2303,20649
2304,2505
2305,6389
2306,5301
2307,3474
2308,81538
2309,81538
2310,49650
2311,27768
2312,42731
2313,17825
2314,10603
2315,23643
2316,627
2317,867
2318,8880
2319,1768
2320,10714
2321,11401
2322,519
2323,4319
2324,2041
2325,16519
2326,18487
2327,11152
2328,3755
2329,736
2330,125886
2331,11180
2332,23744
2333,3104
2334,49469
2335,4445
2336,4833
2337,9382
2338,8107
2339,442
2340,41607
2341,74128
2342,126
2343,5152
2344,1832
2345,2765
2346,38975
2347,155
2348,27768
2349,6604
2350,53815
2351,629
2352,1069
2353,47639
2354,2790
2355,4938
2356,22422
2357,114805
2358,15734
2359,52100
2360,14163
2361,1540
2362,4730
2363,64955
2364,153977
2365,23918
2366,25439
2367,372
2368,170048
2369,7980
2370,1825
2371,105238
2372,7154
2373,19913
2374,15210
2375,10283
2376,7866
2377,50
2378,7095
2379,4961
2380,115
2381,126190
2382,20944
2383,6949
2384,8304
2385,95
2386,4506
2387,5057
2388,4685
2389,12087
2390,2708
2391,14509
2392,4340
2393,133260
2394,17506
2395,2765
2396,49469
2397,2760
2398,222045
2399,3239
2400,2307
2401,4271
2402,1295
2403,12385
2404,583
2405,20737
2406,4033
2407,109
2408,33830
2409,18951
2410,31908
2411,39237
2412,3185
2413,33549
2414,41607
2415,36794
2416,4214
2417,1688
2418,15809
2419,3215
2420,19552
2421,621
2422,28534
2423,3926
2424,7354
2425,1592
2426,48001
2427,4058
2428,20983
2429,2512
2430,32133
2431,2214
2432,14112
2433,1166
2434,14509
2435,491
2436,31719
2437,46248
2438,25468
2439,3020
2440,2681
2441,7687
2442,15855
2443,13979
2444,3399
2445,1054
2446,4952
2447,152
2448,495
2449,12143
2450,6988
2451,23625
2452,9676
2453,4082
2454,234
2455,64049
2456,3211
2457,162
2458,3934
2459,154547
2460,434
2461,35713
2462,25519
2463,83702
2464,3843
2465,31719
2466,639
2467,11277
2468,1511
2469,125886
2470,199931
2471,509
2472,4765
2473,435
2474,27221
2475,8608
2476,27105
2477,8833
2478,16221
2479,8847
2480,370193
2481,290
2482,4821
2483,5666
2484,13089
2485,16406
2486,682
2487,16742
2488,7588
2489,737
2490,30002
2491,154547
2492,90
2493,1854
2494,24707
2495,6650
2496,10703
2497,9674
2498,15372
2499,12248
2500,23065
2501,39597
2502,4638
2503,825
2504,484
2505,1318
2506,14022
2507,83702
2508,370193
2509,3125
2510,5550
2511,37078
2512,20737
2513,950
2514,1855
2515,6566
2516,53328
2517,26445
2518,11563
2519,2546
2520,3401
2521,112671
2522,18527
2523,19774
2524,606
2525,50929
2526,1377
2527,3257
2528,46728
2529,4727
2530,747
2531,4183
2532,11152
2533,4340
2534,14718
2535,13554
2536,1542
2537,4319
2538,53560
2539,3263
2540,348
2541,47639
2542,8196
2543,42205
2544,1786
2545,1130
2546,25439
2547,37078
2548,305
2549,663
2550,431
2551,753
2552,11229
2553,3584
2554,35466
2555,17382
2556,1592
