from,to
21,182
22,2081
23,1789
23,4275
23,811
23,4382
23,1687
23,3781
23,982
23,249
23,1728
23,1819
23,2804
23,781
23,2294
23,1084
24,2901
24,424
24,4295
24,4382
24,1715
24,1565
24,781
24,596
24,1819
24,3871
24,4145
24,3510
24,3719
24,1084
25,264
25,3807
25,1440
25,4010
25,1849
25,4449
25,520
25,4219
25,310
25,2124
25,277
25,2126
25,3160
25,150
25,1178
25,4500
25,2683
25,2664
25,4467
25,1310
25,3998
25,151
25,2779
25,2165
25,3738
25,1156
25,1478
25,2666
25,1115
25,855
25,3614
25,4477
25,3020
25,3203
25,4098
25,3478
25,4164
25,3719
25,4080
26,735
26,3452
26,684
26,172
26,4609
26,3578
26,2306
26,1351
26,982
26,2206
26,2423
26,2501
26,1720
26,4309
26,940
26,3217
26,4021
26,3056
26,784
26,105
27,325
27,966
27,1173
27,1691
27,2475
27,596
27,1502
27,3871
27,1715
27,2228
27,406
27,2000
27,3706
27,811
27,3749
27,3054
27,2989
27,2379
27,1220
27,1030
27,1987
27,1431
27,940
27,4270
27,1505
27,522
27,1874
28,2475
28,708
28,3501
29,784
29,1676
29,4295
29,3108
29,1411
29,366
29,946
29,165
29,776
29,1822
29,618
29,2423
29,1131
29,2902
29,3098
29,2807
29,4271
29,2210
30,2893
30,801
30,4241
30,1985
30,1206
30,705
30,4624
30,4171
30,411
30,3821
31,2221
31,1802
31,2506
31,695
31,1750
31,1063
31,1201
2295,1352
2295,924
2295,3719
2295,3095
2295,2864
33,4240
33,735
33,2074
33,1259
33,1713
33,3515
33,2979
33,1722
33,4323
33,3781
33,2149
33,293
33,291
33,2818
33,1932
33,1784
33,3446
33,2229
33,4500
33,217
33,2447
33,171
33,393
33,2235
33,3683
33,489
33,2864
33,4170
33,3242
33,4042
33,2736
33,1577
33,306
33,2885
33,574
33,388
33,4270
33,1505
33,2325
33,4275
33,702
33,4446
33,1890
33,4415
33,3699
33,967
33,1173
33,2831
33,4617
33,903
33,2549
33,2583
33,1819
33,1820
33,1702
33,105
33,1450
33,872
33,4241
33,847
33,1826
33,982
33,2654
33,2450
33,724
33,39
33,4151
33,1827
33,2562
33,56
33,3372
33,3054
33,2920
33,920
33,3006
33,940
33,3325
33,1543
33,793
33,1375
34,1694
34,3106
34,2936
35,4504
35,1898
35,1971
35,1812
35,3678
35,3739
35,2318
35,2922
35,2475
35,2602
35,4507
35,387
35,4142
35,4418
35,3881
35,1075
3821,3394
3821,4241
3821,1115
3821,396
3821,4607
3821,1381
3821,2199
3821,1652
3821,2831
3821,4412
3821,3336
3821,1543
3821,2548
3821,1693
3821,1715
3821,85
3821,4107
3821,2702
36,1227
36,2032
36,4403
36,3235
36,3394
36,2760
36,388
36,3332
36,1422
36,982
36,596
36,4397
36,2480
36,4415
36,2294
36,1351
36,2306
36,2611
36,2842
36,811
36,2361
36,2987
36,4607
36,574
36,3131
36,4078
36,724
36,4554
36,387
36,1543
36,4154
36,3529
37,2112
37,3719
39,735
39,62
39,2864
39,2879
39,475
39,369
39,781
39,1819
39,2804
39,3954
39,4415
39,2694
39,4621
39,811
39,4121
39,920
39,884
39,1615
39,4151
39,2820
39,1254
40,427
40,2778
40,2506
40,1501
40,860
40,1351
40,3100
40,4610
40,2887
40,4426
40,182
40,1923
41,913
41,1565
41,1397
41,251
41,3078
41,2268
41,1741
41,4208
42,2736
42,569
42,1526
42,3264
42,1977
42,1183
42,4208
42,1762
42,1565
42,1731
42,1397
42,125
42,3719
42,4422
43,3793
43,203
43,2865
43,68
43,3758
43,3396
43,4447
43,4208
43,2218
43,2475
43,1727
43,1444
43,636
43,4507
43,2958
43,4142
43,4105
43,1523
43,340
43,570
43,1873
43,1977
43,4001
43,3072
43,2217
43,1397
43,3078
43,1461
43,2491
43,3128
43,1476
43,1802
43,4569
43,2752
43,4481
43,1061
43,3719
43,864
44,1510
44,1890
44,3830
44,982
44,596
44,1247
44,213
44,3871
44,1114
44,4067
44,4078
44,604
44,215
44,3963
44,1121
44,769
44,1902
44,2306
44,499
44,1351
44,4331
44,2885
44,2613
44,1585
46,1440
46,1366
46,2864
46,3066
46,629
46,982
46,596
46,1129
46,1766
46,3296
46,485
46,1715
47,427
47,4116
47,2289
47,1941
47,837
48,2699
48,4091
48,186
48,1041
48,831
48,4279
48,89
48,4052
48,888
48,4300
48,492
48,1084
48,1667
48,2250
48,3902
49,2922
49,2018
49,3712
49,68
49,1376
49,2533
49,2475
49,3972
49,492
49,1971
49,2278
49,1784
49,3615
49,4142
49,464
50,1819
50,4341
50,1639
50,781
50,3201
50,1084
50,2952
50,855
51,392
51,3630
51,2847
51,702
51,2361
51,517
51,367
51,724
51,1578
51,1728
51,1819
51,202
51,4625
51,1693
51,2606
51,2681
51,4085
51,406
51,562
52,1819
52,3719
52,1976
53,1826
53,1279
53,2485
53,4038
53,2901
53,982
53,596
53,1819
53,3932
53,940
53,3621
53,406
53,2847
56,2071
56,2359
56,362
56,2432
56,1440
56,1425
56,990
56,1878
56,1264
56,1200
56,1851
56,3529
56,1076
56,4495
56,583
56,4507
56,79
56,747
56,2377
56,750
56,4607
56,2450
56,223
56,3576
56,1450
56,2315
56,2864
56,3154
56,2371
56,2173
56,2379
56,1731
56,2919
56,1210
56,1206
56,3235
56,1826
56,4362
56,356
56,1212
56,2475
56,2548
56,1819
56,2480
56,4533
56,811
56,1715
56,1676
56,3310
56,872
56,3719
56,3996
56,1737
56,1163
56,979
56,4262
56,3496
56,3569
56,2611
56,4469
56,1376
56,596
56,2289
56,4421
56,1405
56,1400
56,1061
56,940
56,3325
56,1988
56,4644
56,4137
56,2904
56,4367
56,126
56,1917
56,492
57,3955
57,347
3827,913
3827,809
3827,1294
3827,1905
3827,3855
3827,670
3827,1397
3827,2217
3827,1802
3827,3078
3827,328
3827,1523
59,4142
59,2112
59,213
59,3719
59,2922
60,1919
60,1664
60,2156
60,1880
60,1593
60,68
60,4528
60,2475
60,179
60,1285
60,4499
60,1971
60,107
60,2408
60,4142
60,3122
60,110
60,1958
60,2112
60,2377
60,1976
60,4468
60,2018
60,2278
60,3412
60,1376
60,4004
60,1496
60,4331
60,3080
60,3972
60,3254
60,1989
60,3784
60,464
60,2630
60,2922
61,392
61,3235
61,1715
61,2475
61,2283
61,2154
61,3339
61,3404
61,182
61,847
61,3099
61,222
61,574
61,3154
61,2223
61,2306
61,1565
61,4642
61,940
61,3325
61,2512
61,3537
61,105
61,4367
61,929
434,2366
434,2221
434,2302
434,1977
434,4298
63,253
63,3667
63,3598
63,702
63,3235
63,705
63,2831
63,2301
63,4397
63,1502
63,4415
63,1341
63,1715
63,4056
63,4292
63,171
63,3627
63,720
63,4151
63,3054
63,3716
63,1909
63,2674
63,4270
63,4248
2302,3655
2302,2862
2302,3908
2302,2578
2302,1741
2302,670
2302,213
2302,107
2302,1014
2302,3078
2302,3739
2302,570
2302,4298
2302,2058
2302,3967
2302,1535
2302,159
2302,1565
2302,1688
2302,1397
2302,2690
2302,2608
2302,3471
65,3719
66,4240
66,811
66,1511
66,3289
66,2864
66,1183
66,2812
66,777
66,1108
66,2593
66,2748
66,1819
66,3719
67,3285
67,3948
67,2127
67,2759
67,665
67,3745
67,2829
67,707
67,1045
67,4179
67,2321
67,3635
67,4499
67,1007
67,1486
67,4377
67,1608
67,1441
67,1455
67,238
67,2164
67,1147
67,2099
67,2546
67,4242
67,3811
67,1394
67,1497
67,2914
67,4641
67,310
67,1383
67,163
67,590
67,2958
67,1643
68,586
68,2865
68,840
68,2133
68,1176
68,1143
68,1185
68,597
68,2303
68,911
68,3464
68,2876
68,89
68,2767
68,606
68,688
68,1718
68,3453
68,1153
68,614
68,1012
68,891
68,2468
68,3467
68,622
68,284
68,2847
68,2896
68,2899
68,1317
68,4506
68,1285
68,1231
68,3493
68,2388
68,3496
68,3503
68,389
68,2355
68,2921
68,1526
68,656
68,2922
68,1196
68,2357
68,4089
68,662
68,3545
68,69
68,2765
68,1633
68,1984
68,3391
68,78
68,1209
68,81
68,3527
68,2377
68,3349
68,1217
68,4117
68,86
68,704
68,4122
68,1732
68,2958
68,695
68,4127
68,98
68,699
68,2397
68,701
68,2954
68,2399
68,2966
68,2970
68,1815
68,708
68,2405
68,2408
68,4142
68,4143
68,109
68,110
68,112
68,718
68,116
68,2419
68,815
68,2977
68,1250
68,4071
68,2995
68,1844
68,734
68,3001
68,2433
68,4169
68,1808
68,557
68,3186
68,1852
68,2441
68,1859
68,2449
68,749
68,152
68,3017
68,1867
68,2157
68,2455
68,4410
68,3615
68,1289
68,2459
68,1825
68,1873
68,2393
68,1068
68,4048
68,1881
68,977
68,2475
68,3633
68,1306
68,182
68,187
68,1316
68,191
68,2491
68,3538
68,3873
68,1919
68,3455
68,204
68,206
68,804
68,1343
68,2522
68,809
68,1373
68,2038
68,2530
68,4159
68,4232
68,3094
68,231
68,3098
68,341
68,823
68,2635
68,827
68,1365
68,830
68,2677
68,1374
68,3279
68,2233
68,842
68,1971
68,3703
68,4289
68,1562
68,3122
68,792
68,487
68,261
68,1976
68,2142
68,853
68,854
68,4300
68,2801
68,2565
68,905
68,2046
68,1992
68,3719
68,3143
68,3145
68,3148
68,2905
68,870
68,3255
68,4329
68,1414
68,2965
68,2591
68,2015
68,2594
68,3169
68,3587
68,760
68,1430
68,1478
68,3748
68,2721
68,1242
68,2034
68,1438
68,4361
68,3181
68,3182
68,2912
68,2043
68,3120
68,2283
68,4371
68,3852
68,4375
68,2014
68,337
68,2624
68,902
68,3198
68,4374
68,342
68,1455
68,914
68,2631
68,2058
68,1461
68,4331
68,439
68,3784
68,300
68,3307
68,2123
68,2156
68,1479
68,1073
68,3228
68,3231
68,3646
68,1491
68,4426
68,2668
68,1493
68,384
68,950
68,3244
68,1157
68,3818
68,4432
68,1959
68,2678
68,1503
68,2346
68,2358
68,992
68,3831
68,2113
68,4455
68,3526
68,3261
68,1518
68,4463
68,3858
68,408
68,409
68,2703
68,3556
68,2487
68,3850
68,2873
68,1537
68,416
68,1540
68,4480
68,3313
68,252
68,1392
68,278
68,2148
68,1555
68,1449
68,4601
68,362
68,3314
68,3118
68,2645
68,1013
68,2275
68,3881
68,2741
68,664
68,3889
68,3890
68,1026
68,4513
68,2742
68,1029
68,2751
68,2752
68,1584
68,3751
68,472
68,1593
68,476
68,2763
68,2782
68,4539
68,1599
68,2852
68,2867
68,1715
68,3308
68,850
68,2195
68,3342
68,3346
68,671
68,1565
68,2205
68,2784
68,4557
68,3933
68,2310
68,3936
68,4165
68,1875
68,3942
68,1070
68,2158
68,3946
68,2799
68,2756
68,3949
68,4575
68,3007
68,2232
68,677
68,725
68,541
68,3973
68,1090
68,3969
68,2242
68,1657
68,1383
68,713
68,4600
68,1094
68,1095
68,1863
68,2254
68,1099
68,1595
68,1081
68,4447
68,2318
68,4113
68,931
68,566
68,568
68,1041
68,570
68,2039
68,2202
68,4004
68,4358
68,4599
68,3423
68,1424
68,1933
69,3056
69,2643
69,427
69,3387
69,4320
69,870
69,4095
69,2133
69,4326
69,2440
69,1409
69,4397
69,1560
69,3007
69,2257
69,307
69,3078
69,3823
69,1958
69,3081
69,2591
69,4295
69,3237
69,1217
69,4427
69,648
69,3612
69,3815
69,1026
69,3535
69,2742
69,4144
69,690
69,182
69,3021
69,2820
69,165
69,2754
69,98
69,1364
69,2032
69,3106
69,3830
69,1309
69,2399
69,3911
69,518
69,2475
69,4539
69,1376
69,2283
69,2046
69,2480
69,2408
69,3261
69,4142
69,3340
69,109
69,3526
69,3491
69,1737
69,3493
69,2388
69,4374
69,1258
69,1976
69,1462
69,3054
69,2223
69,2362
69,1565
69,4331
69,4478
69,4308
69,2975
69,1695
69,3719
70,913
70,1565
70,1444
70,3479
70,1741
70,4208
70,1397
70,191
71,4607
71,2864
71,2796
71,3900
71,4326
71,596
71,213
71,3372
71,307
71,431
71,747
71,3394
71,811
71,1440
71,4295
71,3611
71,2306
71,2171
71,1585
71,896
71,1227
71,1210
71,1100
71,1826
71,1890
71,4617
71,982
71,2337
71,485
71,781
71,1715
71,1817
71,497
71,1518
71,2632
71,2223
71,1565
71,2199
71,1220
71,940
71,3325
71,2548
71,1693
71,3719
71,1318
72,1139
72,4031
72,4190
72,3148
72,2432
72,1568
72,3541
72,2865
72,2102
72,1469
72,2868
72,1723
72,4493
72,1143
72,1479
72,1409
72,3007
72,877
72,3672
72,3804
72,2105
72,1486
72,1958
72,749
72,681
72,4468
72,2205
72,3806
72,2382
72,4041
72,1867
72,2318
72,2533
72,1026
72,2386
72,3615
72,2565
72,2468
72,3210
72,3618
72,2721
72,341
72,823
72,2254
72,87
72,3759
72,560
72,2617
72,1540
72,3852
72,1853
72,3118
72,4142
72,2408
72,182
72,623
72,4289
72,2388
72,2977
72,787
72,3592
72,1470
72,2927
72,3501
72,2759
72,1066
72,3387
72,1461
72,656
72,2950
73,1084
73,855
73,2951
73,3054
73,354
73,3404
74,2851
74,1313
75,1565
75,638
75,4142
75,4114
75,4265
75,1612
3055,3104
3055,163
3055,590
3055,4434
3055,2545
3055,91
3055,2829
3055,707
3055,1671
3055,561
3055,177
3055,4179
3055,3635
3055,3318
3055,1048
3055,3843
3055,4377
3055,1608
3055,1441
3055,2164
3055,3811
3055,3738
3055,2546
3055,4511
3055,4189
3055,4641
3055,4267
3055,3754
3055,4058
3055,2321
3055,4476
3055,1750
2304,3107
2304,427
2304,1623
2304,203
2304,3436
2304,4569
2304,3758
2304,4208
2304,1604
2304,1535
2304,2283
2304,1819
2304,107
2304,3078
2304,4142
2304,4105
2304,855
2304,913
2304,3072
2304,2532
2304,159
2304,1565
2304,4102
2304,1397
2304,3615
2304,1802
2304,2864
2304,940
2304,1695
3131,1227
3131,1258
3131,2760
3131,2183
3131,3006
3131,2554
3131,2342
3131,1563
3131,3394
3131,2130
3131,2812
3131,772
3131,2632
3131,2105
3131,2379
3131,4478
3131,2888
3131,694
3131,4163
3131,1058
3131,2315
78,1919
78,408
78,1153
78,2018
78,2024
78,2475
78,3969
78,3972
78,1971
78,3118
78,2408
78,4142
79,3723
79,996
79,734
79,3590
79,2429
79,1772
79,2408
79,596
79,3866
79,4397
79,1114
79,2294
79,879
79,1783
79,4567
79,3552
79,1676
79,404
79,2018
79,2315
79,4190
79,3459
79,1819
79,1728
79,1030
79,4331
79,3178
79,463
79,1294
79,2080
79,322
79,323
79,3072
79,871
79,3758
79,1596
79,2764
79,4326
79,2901
79,2903
79,1715
79,2050
79,2341
79,182
79,3921
79,2345
79,3640
79,1455
79,3051
79,1902
79,1376
79,3529
79,1220
79,1061
79,915
79,928
79,2210
79,199
79,423
79,735
79,2596
79,1198
79,3363
79,1878
79,1212
79,193
79,2086
79,2223
79,213
79,431
79,3078
79,4257
79,994
79,1791
79,2558
79,813
79,3154
79,3242
79,1351
79,3736
79,1800
79,1264
79,3386
79,93
79,1805
79,3621
79,4271
79,1807
79,1960
79,555
79,2831
79,247
79,982
79,2835
79,3260
79,1822
79,4142
79,567
79,3122
79,406
79,3565
79,1826
79,2842
79,2702
79,442
79,3615
79,983
79,3356
79,2306
79,3572
79,4474
79,2922
79,576
79,815
79,858
79,497
79,4478
79,2234
79,2556
79,3428
79,1254
79,3452
80,2475
80,811
80,4142
80,4030
80,940
80,1318
81,2357
81,2812
81,4167
81,3387
81,4403
81,2361
81,2865
81,3781
81,2137
81,1143
81,596
81,3227
81,4133
81,3007
81,4415
81,307
81,3878
81,3001
81,2965
81,1565
81,1285
81,1018
81,2665
81,4609
81,1491
81,2596
81,2530
81,2882
81,1351
81,1027
81,817
81,2491
81,1383
81,387
81,2677
81,823
81,3177
81,1958
81,1819
81,2468
81,2038
81,2954
81,2399
81,4142
81,2751
81,834
81,2201
81,2901
81,3309
81,2265
81,2405
81,2904
81,2480
81,3349
81,3261
81,1100
81,1450
81,182
81,110
81,2337
81,2475
81,902
81,2388
81,1976
81,4539
81,2278
81,3592
81,574
81,1761
81,1269
81,671
81,2922
81,2182
81,724
81,1189
81,2805
81,4621
81,1153
81,2046
81,2984
81,3719
81,4642
82,2582
82,2276
82,1168
82,1677
82,1462
82,2609
83,735
83,3552
83,1167
83,750
83,2925
83,4295
83,2951
83,3830
83,3646
83,2804
83,1341
83,4142
83,4538
83,2138
84,3759
84,3387
84,1170
84,2148
84,2475
84,2617
84,2283
84,804
84,3805
84,3672
84,878
84,4142
84,2105
84,109
84,3526
84,2112
84,2591
84,2388
84,4114
84,2247
84,3521
84,3501
84,3122
84,1976
84,3261
84,402
84,3314
84,307
84,223
84,4331
84,1285
84,1585
84,2015
85,2252
85,361
85,2032
85,3548
85,772
85,661
85,3182
85,480
85,982
85,2044
85,483
85,2657
85,101
85,2154
85,138
85,1744
85,2554
85,3120
85,2306
85,1563
85,1751
85,1258
85,1420
85,2984
85,222
85,151
85,2121
85,2694
85,1693
85,3611
85,596
85,4200
85,4154
85,93
85,4163
85,1822
86,2149
86,3362
86,588
86,2506
86,2797
86,935
86,522
86,926
86,2935
86,1713
86,217
86,2112
86,1703
86,1211
86,2484
86,4170
86,1089
86,888
86,1221
86,3615
86,2953
86,1654
86,4367
86,322
86,3072
86,1501
86,837
86,111
86,2283
86,2904
86,107
86,2694
86,2342
86,1865
86,3046
86,2701
86,3712
86,657
86,2135
86,1376
86,1565
86,1405
86,815
86,1941
86,940
86,1465
86,2548
86,2556
86,2289
86,4164
86,4596
789,1279
789,316
789,2088
789,932
789,1462
789,1350
789,3572
789,1381
789,4397
789,2804
789,940
789,1715
789,3719
789,3921
2307,400
2307,3552
2307,3235
2307,1440
2307,1351
2307,2106
2307,2171
2307,815
2307,1728
2307,940
2307,4310
2307,105
2307,1381
2307,3719
2307,2186
90,3582
90,2881
90,1761
90,1837
90,3778
90,1967
90,1405
90,596
90,1800
90,2606
90,2874
90,1076
91,1441
91,2164
91,2321
91,590
91,4189
91,2546
91,4511
91,3811
91,803
91,4179
91,707
91,3754
91,3635
91,2461
91,177
91,4596
92,428
92,2759
92,1687
92,3795
92,155
92,1556
92,596
92,579
92,1693
92,2462
92,2849
92,3354
92,4273
93,2720
93,129
93,1701
93,1998
93,1425
93,1849
93,593
93,4031
93,4179
93,1012
93,1007
93,3600
93,2159
93,998
93,1441
93,2130
93,4341
93,2065
93,2546
93,2577
93,756
93,4192
93,2742
93,310
93,4515
93,2461
93,1606
93,1920
93,1294
93,2759
93,3182
93,4353
93,330
93,942
93,2617
93,1285
93,2046
93,2769
93,2321
93,1048
93,1749
93,1728
93,2344
93,1453
93,1902
93,345
93,1376
93,2488
93,1505
93,4554
93,4081
93,2984
93,663
93,2361
93,3541
93,665
93,3876
93,367
93,707
93,1931
93,1486
93,1643
93,3526
93,87
93,3811
93,2099
93,1350
93,2239
93,3380
93,1497
93,543
93,89
93,2960
93,4128
93,4273
93,393
93,4278
93,1230
93,2545
93,967
93,838
93,4463
93,1107
93,1527
93,2703
93,4229
93,2225
93,4239
93,4242
93,724
93,507
93,2854
93,2105
643,3549
643,1279
643,811
643,1351
643,3834
643,3590
643,3572
643,1381
643,1220
643,1728
643,3686
643,213
643,1932
643,1713
643,2830
643,1890
643,562
95,4124
95,1104
95,4413
95,788
97,2050
97,906
97,4155
98,2294
98,4321
98,2577
98,591
98,1553
98,2643
98,1555
98,2408
98,596
98,4397
98,4142
98,1496
98,1862
98,2112
98,3871
98,4341
98,305
98,457
98,2455
98,4331
98,2751
98,123
98,623
98,165
98,1875
98,4208
98,2475
98,1285
98,1114
98,1444
98,781
98,3487
98,182
98,3921
98,4289
98,1585
98,3670
98,1143
98,1725
98,1376
98,2726
98,3207
98,1565
98,1220
98,2491
98,2922
98,2015
98,3177
98,2359
98,3387
98,3793
98,1878
98,3034
98,527
98,804
98,2804
98,1073
98,1784
98,307
98,1258
98,3809
98,1687
98,1217
98,2950
98,2530
98,1089
98,2532
98,2533
98,1157
98,1061
98,1802
98,2613
98,3689
98,4100
98,3436
98,982
98,1540
98,1819
98,1822
98,3261
98,2839
98,3122
98,2980
98,408
98,3521
98,2278
98,1833
98,3572
98,3855
98,2283
98,1397
98,940
98,4071
98,1695
98,1993
98,196
99,2379
99,3667
99,1161
99,2485
99,3796
99,2828
99,4015
99,1715
99,3656
99,1691
99,2764
100,2325
100,2591
100,2665
100,2506
100,2864
100,2278
100,4052
100,2149
100,499
100,4208
100,3316
100,3849
100,1444
100,1397
100,1941
100,2751
100,4142
100,3208
100,3719
100,1565
100,1523
102,614
103,3549
103,2759
103,562
103,1819
103,1383
103,3104
103,3745
103,4108
103,4524
103,2532
103,1351
3836,3655
3836,2742
3836,891
3836,4413
3836,1349
3836,1595
3836,3169
3836,623
105,3514
105,3866
105,588
105,3590
105,1851
105,3380
105,1268
105,1820
105,293
105,1713
105,4500
105,3162
105,3552
105,2622
105,2647
105,1024
105,1577
105,2173
105,3898
105,1585
105,2609
105,1222
105,200
105,194
105,135
105,4598
105,1889
105,1702
105,3041
105,1715
105,4340
105,1161
105,784
105,424
105,2583
105,3343
105,3495
105,2428
105,4078
105,1565
105,3325
105,2493
105,2772
105,1769
105,318
105,4152
105,3304
105,735
105,2359
105,2361
105,308
105,2183
105,1932
105,4415
105,1744
105,2807
105,3179
105,1863
105,2920
105,222
105,1646
105,4295
105,1940
105,947
105,2951
105,3154
105,2306
105,2885
105,2447
105,388
105,694
105,1505
105,354
105,4080
105,393
105,702
105,3235
105,1102
105,1230
105,2686
105,967
105,4135
105,148
105,4617
105,1375
105,1819
105,1658
105,793
105,1822
105,3176
105,2694
105,2831
105,772
105,847
105,569
105,3269
105,4151
105,574
105,2998
105,1538
105,724
105,4642
105,2853
105,1543
105,4021
105,3719
105,4223
106,4225
107,3107
107,427
107,2862
107,4102
107,2669
107,1376
107,2485
107,3592
107,140
107,143
107,1014
107,1154
107,1574
107,2217
107,307
107,2320
107,3615
107,291
107,3467
107,165
107,2608
107,770
107,1294
107,3022
107,2032
107,1297
107,2894
107,3072
107,3908
107,4363
107,2901
107,904
107,1444
107,1970
107,3204
107,1976
107,4382
107,1455
107,3222
107,1691
107,499
107,1565
107,4151
107,1912
107,2499
107,3655
107,3830
107,2214
107,1832
107,4569
107,667
107,2218
107,670
107,4507
107,2088
107,3672
107,4105
107,1978
107,4204
107,2102
107,1688
107,2105
107,3094
107,690
107,1476
107,1802
107,4274
107,4100
107,1206
107,1965
107,1234
107,246
107,111
107,560
107,4473
107,2837
107,3261
107,2694
107,766
107,3739
107,570
107,1830
107,4455
107,4001
107,656
107,3271
107,1535
107,2280
107,4475
107,2475
107,262
107,2283
107,4643
107,2850
107,2268
107,1695
107,864
109,2530
109,3239
109,2297
109,602
109,606
109,4036
109,1815
109,3202
109,1973
109,1153
109,3738
109,3167
109,305
109,2023
109,891
109,4191
109,894
109,2609
109,1436
109,2537
109,3688
109,4365
109,1285
109,3484
109,1176
109,4340
109,337
109,2624
109,2388
109,1462
109,4078
109,4331
109,2315
109,3213
109,2922
109,361
109,931
109,1633
109,670
109,1204
109,4507
109,1073
109,2937
109,3228
109,4585
109,2092
109,2094
109,3646
109,1491
109,1217
109,2382
109,384
109,3455
109,1157
109,3818
109,4193
109,1802
109,1501
109,3542
109,1227
109,4100
109,1206
109,4443
109,3831
109,2113
109,2591
109,3559
109,1397
109,2857
109,3111
