id,name,new_id
128346770665737,Hannah David,5222
742367169159127,Tony Perrett,2933
176729425863637,Tasso Jereissati,4030
682706588522466,Nicola Di Iorio Ad. E.,4073
116416958470200,"Hans Herold, MdL",1099
1692243401039740,Emily Hamilton MLA,4435
1524698857748303,Steven Miles MP,2569
289104174512182,Andrew Cripps MP,5533
554733571333690,Mauricio Palito Davico,4368
1111353662231954,Sybrand Buma,3967
436934329773474,SS Ahluwalia,2110
850924711639163,Diana Gutjahr,5551
224618077692752,Sanjay Tandon,1600
938126169534790,Johnny For Plymouth,5231
281765795281415,Marlene Kairouz MP,2702
543585802484989,Michael Pettersson MLA,5758
786049671475005,Francis Drouin,2183
556044047834048,Ibrahim Baylan,4264
216089191899991,Νίκος Ανδρουλάκης,4596
600440106752818,Kordula Kovac,1210
180033232029650,Kyle Peterson,3339
135856610910,Liew Chin Tong,475
121714357906756,Bruno Covas,709
181796395222848,Camau Espínola,332
302386636554,Matthew Guy,4789
23567195147,Annemie Turtelboom,4277
147474322001734,Eunício Oliveira,697
462275333828652,Sara Moretto,2224
1674379189460081,Harald Walser,1274
58736997707,Marco Rubio,5412
105473048278,Mo Brooks,5850
38326584416,Carol Hughes,3180
68563629337,Fred Upton,5405
659145584116221,Claudio Cominardi,89
377404002387615,Anthony Dufrane,3287
1608885519353898,Søren Gade,381
1246141732146838,김종대 국회의원,3642
1660223150872062,Javier Maroto,3984
405046796227418,Vince Cable,5360
191926190961332,Antonio Imbassahy,5291
258921134303986,Jochen Ott,79
152324884791181,Daniel Köbler,5880
181951548628397,Dr James Davies,1326
208331949255383,Ulrich Schneider,1962
234965116688270,Meenakshi Lekhi,1064
164752600281593,Joachim B. Olsen,2306
200887356601518,Lim Swee Say,2442
31779288732,Linda Duncan,5468
312998845495027,Senator Dave Koehler,2552
161648040544835,יצחק (בוז'י) הרצוג - Isaac Herzog,494
862232280511607,S.M. Jakir Hossain,2431
462669013928631,Jacky Rosen for Nevada,3464
172163532867364,Senator Doug Black,3308
231155033564493,P.K. Abdu Rabb,4696
139039096175032,Pancho Domínguez,5609
453712378047587,Michael Hofmann MdL,2043
170967903096207,André de Paula,3591
318854008139349,David Christopherson,5106
563753786980536,Kathrin Vogler,2631
215890091811957,Chris Fearne,1658
449211941872123,Laerte Bessa,4540
125588077571256,Karen Buck,5025
195454263800226,Julie Anne Genter MP,2292
194123260626794,Pierfrancesco Majorino,344
134513599913154,Enrique Alfaro Ramírez,1291
158888744130107,Hubert Aiwanger Freie Wähler Bundesvorsitzender,1007
308836329263831,Mark Kirk,862
932815056748552,"Rita Hagl-Kehl, MdB",2988
510291985696801,Daniela Holzinger-Vogtenhuber,380
584201524953119,Laura Sandys,2994
145437958954905,Simona Bonafè,4442
642849045735037,Fernando Filho,4760
207713419256322,Chungsen (CS) Leung,4542
588499344612267,蘇治芬,4262
422570007907692,Wolfgang Drexler,3582
215741651123,Sylvain Pagé,4115
551246314973765,Prof. Dr. Wolfgang Reinhart,1930
1533467003584688,Marie-Pierre De la Gontrie,24
612831408762037,David Cunliffe,2063
521065204608834,Margarete Bause,5148
218426534961941,Battal İlgezdi,1592
1602977649945119,Jacques Gourde,4920
1183869855052570,Prof.Dr.Joachim Schulze Görlitz,2357
418591908199129,Leo de Brito,5665
124002814371381,deputado federal Rodrigo de Castro,4545
456335667806925,Dr. André Hahn,3114
200969789971450,Dan Albas,1249
400196063667286,Deniz Kurku - SPD,1647
51865966089,Damien ABAD,3987
136288523102962,Jessica Tan Soon Neo,1967
350897378359976,Valdivino de Oliveira,4461
687462478034029,School Director Shae Ashe,2428
233849906653070,陳歐珀,4811
329262860438866,Bridget Phillipson,3707
1518163425167380,Scott McConnell MLA: Member for Stuart,375
457829930992678,Átila Lira,194
155867351255313,Martin Foley MP,420
441153092884441,Senator Kimberley Kitching,1077
480641715335370,Ralf Stegner,5212
1475414669371697,Elmar Nascimento,1888
100572766657394,John Glen MP,4250
1453144394969087,Jean-Jacques Urvoas,2213
1425725414386857,Michael Roth,2059
134657143212726,Jeff Brandes,509
1396459723941912,Christian Rabjerg Madsen,4836
433042703535858,Prasad Panda,3662
318818158227534,Ulrike Gote,2232
369808499805109,Melanie Huml,547
485369011572153,Max Schirmer,640
342335225909318,د.مصطفى الكبيسي,3724
200178983466771,Eduardo Campos,5491
191739617570934,Cirilo Tirado,5198
9840628750,Marko Liias,910
508050335906893,Felipe Michlig,2802
1584130918547858,Melanie Bernstein,73
1163768790326569,"Dr. Götz Frömming, MdB",1305
244967188956849,Bruno Araújo,310
361551077349381,Chris Bittle M.P.,1087
382118358091,Layla Moran,5005
167781826574177,"David Anderson, Cypress Hills - Grasslands",3530
599006006833629,Maureen Pugh MP,1978
189391731098176,葉宜津,103
204875396555166,Terry Healy MLA,1527
268327718364,台灣阿童─童仲彥,644
305365232840389,Lone Loklindt,5126
453192961424619,Lorna Johnson,5755
425252150851024,Fábio Marcondes,2487
1384867925069071,Iván Duque,3631
372956032873062,محمد الغبان,2323
40953617216,Véronique Hivon,1213
207862082611972,Óscar Iván Zuluaga Oficial,1974
90148244993,Patricia Bullrich,648
753167254756565,David Evennett MP,1295
361426427219353,Martha Tagle,634
136817083076969,Artur Dunin - Biuro Poselskie,3775
282533751850786,André Villeneuve,329
686473408080091,"Kathy Webb, Little Rock City Director, Ward 3",4867
404202492999528,MEP Justina Vitkauskaitė Bernard,2578
1435674296649243,Emmanuelle Cosse,280
460143874089814,Peter Schiefke,1602
1795142190712647,Julia Banks MP,3315
184273968436825,Steven Blaney,1012
132141523484024,Miroslav Kalousek,2854
308776232652090,Richard Arkless for Dumfries & Galloway,616
114607565236300,Miroslava Němcová,4843
827021447354082,Edgar Chagwa Lungu,4028
337368156374937,Sebastian Hartmann - SPD,355
708575259231844,Roberto Góes,293
425788730806692,Pierre Moreau,810
1385001921534931,Luise Amtsberg,4266
256203941229187,Astrid Krag,2327
53772921578,Malcolm Turnbull,1965
286689658107688,Stephan Albani,5492
1653699758248627,Ion ȘTEFAN,3839
1800609010167596,Michael Gove,2179
377875712247089,Thomas Kastrup-Larsen,241
93711056469,Kai Gehring,2894
21128206560,Marc Garneau,4120
64681758178,Nicole Maisch,3606
203088656460254,Deputado Federal Alexandre Leite,4906
298005160352521,Jörg Leichtfried,4232
231256850282149,Rubens Pereira Jr,2541
1531017587146752,Susana Corella,2984
609274972512443,Frank Baylis,1483
467309936800270,Michael Chong,5264
272413923137815,Stefan Rouenhoff,4129
427137767353498,Clemente Castañeda,2056
785934468125228,Andrew Atkinson,831
284699008252573,Ivonne Álvarez,2722
551435991651334,Mims Davies,908
387349071330101,Iain Lees-Galloway MP,5679
152284468263590,Thomas Bareiß,2725
116803935058999,Costa Constantinides,4881
800041743487952,Shaun Leane MP,899
1905921006342544,Jan Steffen,805
271075406319289,Alessandro Molon,672
598944870133394,Florian Ritter,5117
302167809820148,"Francois André, Député d'Ille-et-Vilaine",271
742045879183330,Tenente Lúcio,1833
107359223460,Francisco Cabrera,2908
1544176299159896,משה כחלון,2280
367006363463686,Chris Webb,2215
61457331088,Dr. Helge Braun,5333
155439457852149,Henrique Capriles Radonski,4226
455281287849603,Mark Dreyfus,4761
180381489134,Chris Christie,1081
255992651130388,Shahnawaz Hussain - शाहनवाज हुसैन,1726
747581655288114,Mathias Cormann,426
329784413742246,Hans Michelbach,4663
1478307075722907,Nathan Barrett - Community Solutions,668
173928532656310,Garnett Genuis,3023
386740044676021,Carolina Monroy,2773
122032897960020,Tabib Michael Farrugia,1852
137242332988342,Joel Fitzgibbon MP,169
770135879667732,Congressman John Kline,3716
281835005264380,Eric Swalwell,3073
555628917805267,Janelle Saffin,3753
332704160201136,Catherine Bearder MEP,2683
68879022755,Joe Sweeney,5654
127879353894732,Delegate Ariana Kelly,337
1636440659937941,Ken McDonald,3458
433529446712013,Ayman Odeh - أيمن عودة,770
357968997676025,Diane Bellemare,5356
173927656287650,王金平,5074
217008181657329,Teresa Surita,2924
164172890442630,Larry Maguire,541
463475407058444,Martin Pakula,5446
162828467491303,Bernd Althusmann,3799
134735138166,Shashi Tharoor,626
109332056137,Isabella Lövin,3364
360162814034907,Dr. Michael von Abercron,176
481741618534957,Edmonde Supplice Beauzile,4188
988722514510665,Lisa O'Malley MLA,3136
324919824339577,Ruth Dyson,3828
19854892688,Tom Udall,1369
587411498073744,Paulo Pontes,5839
120624774790466,Amanda Solloway,2845
379973742136545,Karl McCartney,594
488020057942864,Diego Andrade,4964
169115193111983,Senator Sarah Hanson-Young,5431
184609361596971,Scott Peters,830
573016509397396,Gian Mario Spacca,4147
195832384126366,Cllr Karen Furlong,5793
324660077589275,Jackie Trad,2334
458835437554634,Uwe Kirschstein,3292
751965871557286,James Aaron Ellul,3462
929818230362144,Damien Moore MP,10
291380024325396,Brando Benifei,2463
235085849849096,Jean-Marie Le Guen,5043
21243036640,Scott Brison,178
609336902555154,Senator Jane Hume,999
389662761226174,Andrés González Díaz,718
1045126222212052,Romina Plonsker,4988
1655614081323749,Carlos Paparoni,3845
355565337903738,Dagmar Ziegler MdB,113
350858991459,Christine Antorini,4048
1421410201407090,Mary Mitchell O'Connor TD,662
272460762896374,Reinhold Lopatka,4078
606024792836981,Kirsty Blackman MP,538
879078268822395,劉世芳-高雄芳城市,4606
364551790278835,Mamata Banerjee,2630
105602692981191,Damián Zepeda Vidales,1535
358951317539562,Katherine Clark,520
775663779243853,Lucia Borgonzoni,4798
205663176289275,Dr. Klaus-Peter Schulze,4995
432251040227428,Nathaniel Erskine-Smith,4474
144178562335775,Betinho Gomes,192
428242344175202,Ingo Schäfer - SPD,4756
57497067718,Mette Frederiksen,1485
798681053542019,Deputado Roberto Alves,2533
309795039074935,Vassilis Kikilias,4203
218176214871359,楊麗環,2091
600540963315152,丁守中粉絲團,1334
396626607095420,Magda Mofatto,2903
1425049301151339,Yvonne Gebauer,5109
861504803960325,Senator Victor Oh,5444
168884259858593,Manuel Valls,5343
323967801138105,Ian Kaye,1238
102938729823066,Shayne Neumann MP,2759
200066141478,Giuseppe Castiglione,612
527823407293232,Senator David Leyonhjelm,3851
108131116181,Dagmar Schmidt,4660
252520351444054,Morten Østergaard,2039
101897129949412,Jennifer Kanis,5566
335200473236919,Omid Nouripour,3243
1085294454857252,Daniel Wesener,4362
1530971543797682,Gary Anandasangaree,5888
1061816190525027,George Osborne,4380
251126394921117,Jarosław Sellin - oficjalna strona,3153
111747124676,Peter Ramsauer,3597
580435042016921,Brian Mitchell Federal MP for Lyons,1373
373242652794966,Ana Rita Esgario,1461
283210225077432,Mehreen Faruqi,3552
751083248248265,Bernd Lucke,4722
507636606021062,Tom Behnke,2117
313842111853,Patrick McHenry,963
591707450918919,Mattias Tesfaye,3353
198024590300902,Josh Shapiro,1036
1380211668909443,姚文智翻台北,5787
231187780287250,Mark Anthony Sammut,2743
603606813109223,Richard Wynne MP,4992
386107208164422,Sabine Bätzing-Lichtenthäler,4643
151836301607237,Lindomar Garçon,3046
1475614825991407,Claudia Schmidt,3561
373143696085132,Steve Dickson,757
150499635051382,Liliam Sá,2762
1612614598959993,Deputada Jozi Araújo,1608
657782574275153,Μαρία Σπυράκη,4196
400133866760848,Ingo Gädechens Fanpage,1948
134016909948856,Patrick Dahlemann,2593
656576637722071,Salma Zahid,4352
100632148407,Roberto Albores Gleason,2685
1413222358940007,Politiker Claus Kvist Hansen,5594
415205108523289,Rodrigo Garcia,1504
1406671796266485,Anja Schillhaneck,4731
239595939526679,Devendra Fadnavis,5526
208129505866377,Blaine Calkins,2330
82292613529,Rainer Matheisen MdL,1525
128319693909342,Peter Watson MLA,5057
246519135434804,Hilda Flores Escalera,5532
77067914982,Dr. Gesine Lötzsch,679
197422950452361,David de Burgh Graham,580
502689826503669,Alan Farrell TD,5711
636653929736413,Marita Ulvskog,1876
784610181631744,Don MacIntyre,3664
122453171141559,Jürgen Banzer MdL,5700
44181675160,Ranil Jayawardena MP,4299
403082286402502,吳益政－理想城市高雄市,551
682467535168187,Carlos Castellano,1572
102065566609156,Lorraine Richard,2874
165987503528599,Lindsey Graham,4209
378562348826323,尤美女立委,5569
7893934835,Nana Addo Dankwa Akufo-Addo,4575
411147662272312,Wong Shu Qi（黃書琪）,1802
121020501431254,Senator Eric Lesser,900
114294791962509,Danielle Green MP - Member for Yan Yean,5779
1471604233068737,Arnold Chan,4490
303052606512789,Iris Gleicke,1371
315640038541371,Daniela Sbrollini,2282
540911505996048,Steve Dimopoulos MP for Oakleigh,5574
219217080315,Angela Eagle,2211
651619201564496,"Deborah Russell, Labour MP for New Lynn",2946
109239419107411,Stephen Cowan,5539
159541697531443,Mark Ryan MP,3622
267261693289557,Luke Messer,4644
1453946004898937,Kateřina Valachová,204
157700064278926,Ertuğrul Kürkçü,5602
528968667192873,Jean Glavany,4363
127381574045444,Ellen Rosenblum,3666
1563091823994393,Lea Wermelin,1728
416270778572925,Iris Eberl,1472
76599755300,Kemal Kılıçdaroğlu,96
241499431662,Federico Gutiérrez Zuluaga,4574
195950842440,Manuela Schwesig,837
276758909083560,Gilberto Kassab,4447
116801535089439,Leonardo Monteiro,1208
700965633372134,Bogdan Zdrojewski,1416
244476505719157,Alessandro Zan,68
190256540992046,Javier Corral,1060
114790301907953,Jarosław Gowin,2785
892636910855949,Hans-Josef Bracht,1787
1821249694778582,René Schneider,3204
138422136179542,Ministerpräsident Michael Kretschmer,532
247062522139479,Nikki Boyd MP,876
171742906366386,Chris Ballard MPP,2684
10453255451,Henry McMaster,236
176707355774653,Michael Mantha Algoma-Manitoulin,673
1418578908385312,Penny Sharpe MLC,736
494853240530488,Sophie Wilmès,1738
282414155188035,Andrew Southcott MP,1995
319437061435288,Arturo Núñez Jiménez,2200
1702345189990994,Josephine Fock,1556
381608425227664,Andre,1515
187301974635606,Gyurcsány Ferenc,5365
1750772685186516,Dr. Ilja-Kristin Seewald,1709
397307097023253,Justine Elliot MP,140
69653361114,Jonathan Djanogly,5256
264569863941769,Jessica Stojkovski MLA,1050
282256964237,Jonas Gahr Støre,5652
1653883974884352,Roma Britnell MP,1250
221380238051378,Greg Fergus,385
268201630002882,Steffen-Claudio Lemme,5124
155808214441328,Robert Clark MP,4333
602648309886771,Ylva Johansson,5144
1408626239355160,Søren Espersen,2654
1529212630633675,Vitor Valim,589
1431932017036391,Fritz Felgentreu,3539
253241831523931,Емил Димитриев,290
1422177324745925,Jan-Christoph Oetjen,3199
100820339975174,Felipe Peixoto,4631
162625492360,Michele Bachmann,967
115487945197152,Janine Freeman,291
1456086371281698,Danny Pearson MP for Essendon,1976
247550775394251,Marietje In Europa,5895
369593107953,Christian Oxonitsch,3252
105479482835768,Goodluck Jonathan,144
686333338065826,Dr. Georg Kippels MdB,2869
316362048452945,Atifete Jahjaga,2662
233599523742654,Tevfik Özkan,4618
853785441352661,André Abdon,2778
296489277060163,Judith Sargentini,5364
547597092025909,Harald Vilimsky,5452
351694621698331,Dr Liam Fox,4647
32446751466,Julio Cobos,1580
129819533748295,Andrew Leigh MP,1849
130423597034303,Borys Budka,4961
22429695864,John Sarbanes,5876
170651086300657,Klaus Markussen,1715
528410977196029,Julia Verlinden,4080
282035381900739,Devanir Ribeiro,977
1644414509160673,Gernot Blümel,4420
465990636788016,Krzysztof Jurgiel,4136
286364464772251,Margot James,5379
128296471241876,Christelle Morançais,1663
1024827034206773,Manuel Hagel,101
129239370601812,Bent Høie,959
172433799481733,Fernando Sánchez,448
96589072281,Frank Henkel,3331
138492335404,Scott Walker,3949
263474960410377,Jonathan Bartley,1786
261664447205821,Gültan Kışanak,814
713309078779555,Karl-Georg Wellmann,3340
240968112939231,Katharina Gebauer,1492
20647428344,Elizabeth May,3036
660069334114898,Ian Blackford MP,4556
302282753147898,אילן גילאון,183
351502224990313,Robin Scott,1466
480197465350951,Arno Klare MdB,1595
1406501632954436,Wim Van de Camp,3723
183512318424647,Magdalena Andersson,2516
1722841861328522,Nick Serianni - Libertarian,667
480475492126118,Marcio Lacerda,3798
239234639550868,Dr. Karl A. Lamers,4150
107885352574881,Martin Neumeyer,4446
133650406967,Scott Wiener,4367
1518111965163950,Jean Rousselle - Député de Vimont,2293
216116938531633,Giulia Di Vita,4587
403427196521735,Ben Morton,3566
358186748320,Martin Brandl MdL,455
400715293296960,Jan Novák,429
446753405496845,"Marwan Tabbara, Member of Parliament",5090
191404957556111,Ismail Ertug,4341
1274047459287847,Martin Dixon MP,4583
119570884780306,Katy Gallagher,4501
186612874691719,鄭正鈐,3187
733410133337387,Michaela Šojdrová,4691
636160776469166,Alfredo Nascimento,5658
1397441627186065,Leslie Williams,3962
111028329055457,"Karin Binder, MdB",221
1647539918829065,Raimonds Vējonis,5445
209029592482992,Ernesto Cordero,213
137262262959485,Senator Mobina Jaffer,2856
148931718592314,Tarun chugh,2566
17901934974,Anthony G. Brown,4148
163629490352148,"Dr. Dieter-Lebrecht Koch, MdEP",2219
686573054738903,Caroline Simard,3067
563166963704184,Giuseppe Brescia,1518
716862221762601,Jean-Yves Duclos,2996
66774510472,Margarita Stolbizer,1993
110754115759992,Councilwoman Jessica P. Abbott,2193
130532280844,Nicole Ameline,481
329943465102,Lou Gentile for Ohio,2814
264498186977194,Kymberly Marcos Pine,5886
408450975937477,Parm Gill,2389
112659192149479,Falko Liecke,5442
568839896564552,Marie-Claude Bibeau,147
209150529186727,Simon Nowack,1999
686548441500195,Dietmar Panske,489
428532287253950,Vydas Gedvilas,2115
565107946938849,Nick Herbert,4534
422665147807048,Gerben-Jan Gerbrandy,5411
219383758255333,Chris Matheson - Chester MP,5389
211835588951012,Bohuslav Svoboda,2781
139734602739223,Michelle Rowland MP,5093
179828222070223,登真-邱議瑩,642
187653561280861,Josue Sanchez,5531
139065632780165,Monika Hohlmeier,5157
306441566217777,Ruby Sahota,4747
235147283196528,Christi Craddick,4933
243225039137708,Beate Meinl-Reisinger,4982
21751825648,Justin Trudeau,1324
624413097633746,Yves Jégo,1827
338081456286757,Jan O'Sullivan,4999
1408188762812438,Corri Wilson SNP,5179
273709532781140,James Heappey,1169
246025718756404,立法委員鄭汝芬,5362
779811265442970,Inese Vaidere,5378
373827842789723,Chris Law MP,3771
277978972375122,Lizzie Blandthorn,3369
1403651433185821,Ken O'Dowd MP,3080
137146166434958,Daniel Ávila Ruiz,4297
186856648056251,Niki Ashton,1331
295104730523499,דב חנין Dov Khenin,4802
661723530516891,Jenny Aitchison MP,4155
167807820022176,Henning Höne,3058
423800571019823,Katja Leikert,3088
1622064848017565,Mark Smith,1117
279282275785036,Alexander Brockmeier,1651
150873051654314,Mirosława Nykiel Posłanka na Sejm RP,4859
