id,name,new_id
56872454736,"Wéo, la télé Hauts-de-France",11061
581587198653140,Nat Geo People Asia,23576
122175104501327,El Partidazo de COPE,22883
364874187036675,103.1 MAX FM,10641
249209858422722,Meteorologist Ron Childers,27449
149696075230243,Sophia Choi,19747
117195465030203,Legendary,27596
185005664964993,Susanna Song,14864
97988761991,Dave Malkoff,25751
452986281472691,Mike Lacett WDRB,16629
609971505765280,WIBW Chris Lilly,8506
930557403682295,Mônica Salgado,27789
368643109945242,Pamela Padilla,27892
207496692621975,Roxy Argentina,26244
1194598010569541,Gina Silva,24514
310621318958658,Rappler,4312
566760030037879,GiveMeSport,3290
1478266315816278,Joseph Duarte,17200
303474746352083,WJXT4 Ashley Mitchem,5402
845256438893918,"Roy Kleijwegt, AutoWeek",11216
724625787682765,Laura Stone,20822
722378527868160,Cultura Colectiva Música,290
110550025628947,La Repubblica XL,26847
74419942494,KGNS- TV 8,2880
116380896454,WBTV News,21525
431011700319323,BuzzFeed Community,8989
819267344809541,Donna Pitman KMBC,3460
1509705289044913,Kellie Brown WDSU,1097
207553909279,WHAM 1180,18331
174247279379409,Salim Kikeke,8253
232586396767947,ESPN_Beisbol,15129
165772356767990,ideal.es Almería,4445
113333248697895,VOA Amharic,22897
344551435706152,Meteorologist Ari Sarsalari,8695
440751202763166,Teresa Priolo,543
934332219911095,Michael Reiter,26764
49709098596,P4 Östergötland Sveriges Radio,26468
400998100012938,Where We Live,7853
321902664612051,RTL 4,27509
686232798122762,Jeff Passan,4548
148610778556429,WRAL Renee Chou,5728
195003567332551,LVZ Sport,5104
1655384198078835,Lindsay Gibbs,26178
296531731031,Virgula,15733
122641457755263,WJXT4 Rebecca Barry,2885
326963060806925,Annaka Chesnutt MEDIA,1184
803918079689734,Erica Fox,21051
271379813205532,Christian Cazares T62,21169
383769542011131,Francis Letellier,2282
134058853301161,Drew Speier,15698
391118417675730,Evan Closky,24657
209795969131121,Matt L. Stephens,15739
337822014639,WENY TV News,12060
637528813060556,SEC on ESPN,24424
291773564573162,José Luis Repenning,25521
984799058202053,Sundance TV Brasil,4522
354931727894949,The Tab Bath,21365
365090168722,LaGrange Daily News,26077
148252428547199,AM 990 KIKI Hawaii's Stimulating Talk Radio,16733
1613452485566638,Stephen Adams,13168
115632155195201,PalermoToday,13487
72674439313,Mike Francis,27035
651860288239002,Checkpoint from The Washington Post,16271
116471171710462,AM 1400 ESPN,13828
801453876641630,Ashley Sanchez,13919
129592623729835,Kurt Siegelin,21516
140406799420905,Spain.info,18100
159690107556776,Carlie McGuire WJCL,8069
355706361142444,Meteorologist Matt Peterson,12058
903954726355830,ODDSbible,21027
536865546402300,256 Media,20502
1487026158200914,毎日新聞写真部,5738
100764596991,"LOCAL 12, WKRC-TV",24055
103603076359009,Adam Schefter,5486
217500411636139,L'illustré,2322
56845382910,HuffPost Politics,23702
37490723084,ELLE Belgique,14416
54395247126,Cincinnati Business Courier,22371
725320624152995,Bizwomen,8833
153924204649856,動物星球頻道(台灣),5146
1498276767163730,Robert Peston,19372
172145722975250,PressProgress,12439
270288546331675,Uroš Bogdanović Show,6776
20693851815,Savannah Morning News & SavannahNow.com,15539
39230086121,Donna Moderna,22340
397558266998290,Josh Christensen KCRG,2535
565636346799872,106.3 KRZK,17421
110764218963946,Ben Gelber,11808
450792788349591,Yvonne Wingett Sanchez,4521
115104055206794,DR Nyheder,25479
493886367301005,Moyne Gazette,20697
169820463063346,Stacey Delikat,5360
1811091372440260,Valérie Damidot,13665
463762793644945,Brian Wood KATU,17540
145937658809218,Mallory Brooks,639
1395242620783936,果籽,21551
102021647893,91X - San Diego,11255
669006543170164,Nick Canizales,23121
217401008301423,Steve Dolinsky,22858
1433835800214625,The Local Denmark,24128
75237472262,FOX Sports South and FOX Sports Southeast,10027
133399546700843,Country 106.7,11873
61997583714,Parent24.com,731
902260849784960,Alyssa Rae WSLS 10 News,3117
111204869225817,Molly Mulshine,3403
220905437929411,Patty Santos,1762
171265139615279,Adrienne Bankert,15961
822935881061459,Charlotte Cox - Manchester Evening News,14994
702180909899982,Joëlle Beeler,26140
357387411352002,Carlota Corredera,19622
422736714509712,Radio 10,23300
208280499321991,MTV Africa,26728
201556939891276,David Ibarra TV,26227
236911096464979,Fickle Fish Films,21183
127412997306817,Farhana Nisho,23974
1008871735821132,Jennifer Bullock,186
6604386669,Mercedes-Benz,13167
258163944238,yes,16237
384668671607236,Victoria Spilabotte,14048
320149555522,Pure - RTBF,16901
15418366158,PJ Media,21974
275861240142,Hit FM - Música Non Stop,6623
88201339429,Standard Digital,22674
103275316440319,Al Nahar Ryada,12910
75416058600,Indie Rocks! (Magazine),24052
126226527412874,Kickin Country 103.1,26240
318269139439,Tendens i P1,23087
1399637916952318,Correctiv,9144
239237352803892,Vanessa Freeman,25477
793397234069637,Jenny Taft,19985
1222857311135336,Snopes Video,2147
212229580242,A.J. Hilton,5600
128205643885929,The Inertia,9455
230264587101928,Kody Leibowitz,16008
1039613586092682,Scott Wykoff WBAL,9711
230110680500079,Bryan McCormick KFVS,10884
170205946343406,Highland Park-Mount Washington Patch,6126
107120516010831,Cauet,6333
292940960721017,NBA+,19551
154023188536,The Rock,18652
53316485673,PBS SoCal,14064
169678399753941,Traci Teudhope JET 24 - FOX 66,4339
1416862995241479,Liz Reyes FOX 8,11924
119148768121311,BigGoldNation.com,25293
210224015801911,FLASHoN,13846
146185101842,89.0 RTL,22666
507261049336675,Local Memphis,20143
479451752211306,L’Officiel Germany,25432
162433227117653,"Kevin Gregory, RTV6",18451
1539278946300675,Tiffany Kenney WPBF,27191
172645076119447,Mechell Dixon WTWO,16463
172626336172067,Randy Howe - NBC Las Vegas,3985
59829379752,99.1 WMYX,26249
146107132148654,Jen York,27680
134570403224681,PureWow,12044
195169830537554,Marcus Staiger,21348
313642409010,K2 Radio,18877
977405482288868,Kristen Skovira NC5,10856
124158667615790,BBC Ukrainian,8147
143899872331322,DanceOn,354
242242135861231,Allen Strum,16067
52290046144,"El Jueves, la revista que sale los miércoles",10969
172788722755184,BuzzTulsa,12570
76237577668,88.3 WAFJ,15487
1376251132628317,MTVph,25061
74793562954,The Curvy Fashionista,16667
265097334065,go4it.ro,4260
119721054728044,Gold104.3,22086
194501263927263,Radio Westfalica,9191
172709856097648,ESPN Radio Pittsburgh,16789
1526071940947174,บีบีซีไทย - BBC Thai,15446
164792335580,Radio Europa FM,24204
689860987827316,TV Morena,23662
100510823358664,ABC 57,1810
153922514624607,Privé,8765
392026864250166,National Geographic TV,5992
163298847045058,SiriusXM Symphony Hall,16807
1208465659204521,Ted Robinson,14964
102309039919902,The Mikey Havoc Friday Night Express,18390
114291218610934,Sabah.com.tr,6714
316057878492825,MSN News,20331
193971670811440,Me-to-We,14119
634670646702315,Brad Evans,2689
265192076283,Alicia Smith,27250
264557191711,ABC Goldfields-Esperance,5418
865289090216569,Todd Archer,23556
257000057188,105.7 The BULL,23065
588448867832024,RealClearBooks,4438
131491493700613,Entrepreneur Tech,26328
104083043011945,WPXI Cara Sapida,4270
930757893637831,FilterCopy,17730
833905236643356,Netflix,775
1604946596482981,Alex Silverman,4379
482420041831177,Janeen Gordon,25357
32974073100,Carrusel Deportivo,5982
1141827882556636,Identity - Channel 4 News,22391
105520339522811,Clitheroe Advertiser,8139
1463114260592588,Ashley Stroehlein WBTV,10012
1648888592058743,Joe Stiglich,24864
176753067504,Sport24,24665
207822755987324,Alanna Quillen Journalist,27889
255987817905639,MAZ Brandenburg,27809
118566111549578,Zee TV Asia Pacific,1386
409873679135304,Chelsey Hernandez,2761
198904143483246,Mike DaSilva,14861
27765508449,Entrepreneur Philippines,522
1488828434662090,Megan Parry 10News,10625
56815458299,Sinclair Broadcast Group,15193
575953012446047,Farron Salley WPBF,11537
120315171352491,The Granbys Patch,9562
194854365438,Animax Asia,23043
480183625350647,モダンリビング,720
166042780094869,Virgin Radio Strasbourg,27363
435182706668992,"Brian T. Smith, Houston Chronicle",9886
1541934952781073,Makenzie Burk 7 News,20740
116476921718570,KPRC2 Bill Balleza,16025
436700649865052,Mariana Godoy,24291
58578474649,WJCL News,8234
141022745952305,NewsRadio 570 WSYR,20847
64588666340,Haaretz.com,11692
186378954901794,Taniya Wright,7503
22943058033,Channel V India,17809
1513172592068367,40/29 Paul Petitte,21223
300039506733526,Danielle Lerner,22813
136501013055080,Gizmodo Brasil,14268
51620603446,LEX 18,26460
411411165574590,Le Monde - Élections américaines,20284
365975636932639,Yeah1 Network,27465
283127255038093,Revista Qué Pasa,6587
354645627917843,راديو توانسة,4704
436968373043455,"Caitlin Lawrence, WMBB",17410
285042408242833,Reboot Illinois,17275
1387327484885441,40/29 Craig Cannon,6649
602564896458273,Curling-DCV,21172
1434770603497104,ScoopWhoop Videos,25553
1627953504086102,Stewart Mandel,5739
138561829527411,Ahram Online,12196
1527096380954275,Aric Richards,15117
276351652437097,SWR Kindernetz,22365
177147274105,Q94 Richmond,18479
77280186885,Auto Bild Indonesia,5927
257080087687534,Peggy@99.1,2716
1472735383002526,Lennox Herald,1662
150142678415124,El Universal - Red Política,16872
142088269189043,Courtney Reagan,25184
402671696491556,Change.org,2869
882702528509817,TN y La Gente,17137
1668346000085986,Alysha Love,8083
234339416776864,Rai Cultura,22582
120942427951729,Zodiak Online,11480
416844035147112,STAR Plus,3856
240695874348,KISS FM Phoenix,27687
575382449150008,CW17 Jacksonville,25668
665352026860003,Free Hugs Project,2330
14619952769,Het Belang van Limburg,10829
757654734360549,Kyle McCarthy,25195
382789755153045,信報財經月刊,16199
451086854930246,Sara Kirkley,3523
1480886852160460,Brian Chojnacki Sports Anchor,7644
155162424566107,Dave Davis/News On 6,12294
1032774080147577,tvN 인사이트(tvN Insight),2666
113966125307599,rockXradio.com,4753
127438073969352,World Soccer Magazine,17071
211967132192099,Cherish Lombard,4268
84805991975,Corriere del Mezzogiorno,10389
1713347568895429,Gilbert Corsey,7306
734583639945833,Grady Trimble,9706
207004592678754,Escape.com.au,9166
52487798801,KTNV Channel 13 Action News,3563
268455863267291,مؤسسة الإذاعة والتلفزيون الأردنية,2634
1400637293536069,ITseller News,15794
535546746461759,Meagan Farley / News On 6,18977
1764411057215872,The Lily,22187
284576042066,LONESTAR 92,25010
735332383232930,Bollywood Bubble News,8067
531476773575111,DELFI TV,22230
112166158955601,José Santos,20197
322642527923351,Kate Larsen,2467
211902448834263,Revista Mia,8248
208842122619562,Newsner Deutsch,10649
93512536826,San Diego Gay & Lesbian News,1056
211591442051,Harian Metro,16407
151384141613304,Emily Matesic WBAY,4033
185420131491392,Entrepreneur Magazine South Africa,5189
154022118047942,ABC Television Nepal,3601
73277343121,Richard Gutjahr,21133
463426720511485,Jessi Starkey,17559
246330025378880,Guillaume Pley,1438
947344362009139,MetDaan Animals,20075
1477915255823258,Renita D. Young,15925
162341280464782,Meteorologist Keith Marler,10464
329935300433700,Tanner Hesterberg WKYT,22096
374234230886,Roxy Thailand,16501
103165711773,GLAMOUR UK,25508
38812693516,Il Sole 24 ORE,3104
171488979549352,Jennifer Lira - KRIS 6 News,20649
145857128846135,Virgin Radio Provence,27204
154993104518328,KZMZ,27741
861592203898819,TV Bahia,16473
1588149238156540,Alix Aspe,11197
196735620428528,EXA FM 102.9,16649
868876563129583,NBC Asian America,11303
700963226616592,Erik Dean,21005
395748760627265,Jeff Fischel,2240
261567780581027,Chris Stipes Journalist,19886
34258004886,Rachael Ray Every Day at RachaelRaymag.com,23179
111922138886774,Faisal Islam,9709
41107761812,Atlanta Magazine,9334
1569940483249815,PopSugar Deutschland,21251
1419253588306232,Scott Reister KCCI,2293
203064798536,Absolute 80s,12933
9359316996,L'Express,25658
73563300980,The Situation Room,12460
68472278618,NRK Livsstil,792
1402398773319175,Michelle Trujillo,22027
147530808696341,Festival Sherpa,1683
195182143830727,"Paul Cameron, WBTV News",20549
221167614643054,Stacy Case,17974
267995220856,Slashdot,7624
137937972920544,Cerritos-Artesia Patch,7044
214025875383856,The Tab Kent,5567
218998401621358,iM4Ufm,18939
403454533023698,Lakes Country 102.1,23865
204430626300528,DW (Français),25133
441812889230770,Manufactura Expansion,16589
106354049430199,Western Advocate,16496
1017507088259282,POLITICO New Jersey,18694
323880995468,France 3 Auvergne,24923
626206557438452,Rebecca Atkins,20946
880540741966030,Chuck Garfien,8358
1045047145508132,UNILAD Sport,23276
702275163121146,hr-fernsehen,26451
360331964315088,Linzie Janis,27348
194168474157,Fantagazzetta,24903
823636381090414,Niccole Caan ABC 7 Amarillo,17478
539147046157704,Univision 32,13801
130215423692687,全球之聲,11330
444377755575242,Sarah Fortner,5505
856167887827602,Kristen Dray,6260
676458045823918,GazzettaWorld,12004
140092666009372,Qmusic - Nederland,16171
178391175645411,Cindy Fitzgibbon WCVB,24829
129507407396761,Victor Williams Cleveland 19 News,13802
10461114902,De Tijd,27128
858147350938958,David Grzybowski,15601
367675533729,Univision Puerto Rico,19612
211358622680390,El Heraldo de México,298
154050157993252,Rob Carlin,25959
222192316807,Goal Italia,23507
67904168706,The Daily Cardinal,19236
325091520919764,Craig Reck - Tucson News Now,23917
158528557509559,Fatafeat - El Hayat Helwa,19724
84530432288,FM 101.9 Radio,507
101800100890,Thrillist,3781
157958504217318,KFXK Fox 51,6709
491239000914383,Meteorologist Ahmad Bajjey,3201
157957337740986,Colors TV UK,10949
114528955231791,Bill Moyers,19856
118877588145624,Lonely Planet AR,24660
938509319531120,Jobie Shields WMAZ,26693
637487452950566,Dana Dean,7877
957269167631111,Chris Finch FOX 8,12808
146654613171,YourHub,25137
511654295688286,Grant Wahl,11612
917148391706451,Daniel Corbett,855
660244510657936,Tisha Lewis FOX 5 DC,25076
355793997882,Suzy Menkes,21724
235406733160914,Deutsches Musik Fernsehen,16223
263780230649129,Chelsea Beimfohr WMAZ,4663
203293286370999,WLNS Sheri Jones,7795
1322927991065159,Meredith Anderson WRDW,7571
76283417065,L'EQUIPE,7977
659501294255994,Sarah Harris,20802
127237256724,News Talk 630 & 99.7 FM WPRO,6457
163061003704422,News18Lokmat,25680
374362066007356,Josh Sidorowicz,2929
1768169676837928,Melissa Moon wreg3,21933
271906814169,Public News Service,10076
150566631728299,Cameron Moreland WGBA,19331
204385616245805,INFOSPORT+,23644
115380525178756,iCarros,22521
926577164023137,Fox Animation Italia,27322
211863372171926,Brandi Smith KHOU,588
1691529767742866,Bill Rohrer Fox 29,12949
179966269418,Midwest Georgia's Magic 98.1,18632
868020543294051,Peter Schrager,24369
14261636091,Havoc TV,18000
259301397745185,"Jolina Okazaki, NewsWest 9",25104
133706446673723,Marie Claire Idées,1321
140540675961398,ایستگاه فردا,16592
538454426281024,BuzzFeed BFF,5522
24227912017,Carroll County Times,8387
1137211032962502,Derrion Henderson FOX 2,21145
340347137749,Sony Channel Asia,16423
651959408154406,Lucy Bustamante Wvec-tv,4770
1476106415948884,Sean Franklin,10698
60889829869,Le Vif Weekend Culinaire,14885
345257798846311,Eugene Ramirez,10882
234057463385777,desimpedidos,4331
207568812818,GIGA GAMES,6230
560307994126143,Kelsey Thomas News 3,5678
168600303219700,HEUREKA,9785
126677284014580,Tele-Loisirs.fr,10260
514853405235863,Shayne Wright KSLA,8454
31928183984,FrAndroid,17789
278206678919559,ShareHows,19607
146505212039213,UNILAD,14788
661324217347071,Look du jour,5920
400798323266315,Stuff México,18386
701165026589188,Seth Doane CBS News,10149
531270113605417,Yle Oppiminen,9973
192017807493837,Ryan Nobles,11091
214436225401689,Eva Chen,10653
1507030906211960,Aaron Wright WBIR,7779
338015226640347,Munchies Italia,16916
15897196906,91 9 Sea FM,27547
122160964984,CARAS Brasil,5582
221727744863504,الجزيرة - السودان,2489
114009141965012,Heart 104.9FM,6178
1563147427309965,John Treanor News3,12735
281394225215657,la Repubblica Parma,27498
162260183882969,Manitas de Prensa Libre,15443
109004312485913,Woman's Own,15622
139233259459139,P4 Dalarna Sveriges Radio,7998
706996592710975,WATE Shea Sorenson,6955
441353669246093,Capital Weekly 資本壹週,26735
501968979914844,Port Stephens Examiner,6150
145205918885075,Plymouth Meeting-Whitemarsh Patch,12479
300473506731423,Ben Higgins 10News,1224
1501034576891351,RTL Crime,4292
195821577216747,94.3 The SHARK,8901
528189170543318,102.9 The Z,5866
487450204634840,Tom Fitzgerald FOX 5 DC,27526
139973899373506,CBC Vancouver,11131
47864940833,The Chicago Sun-Times,14425
1665144753702328,Détours,22684
152935824803695,KELO Brady Mallory,20251
172587019463830,Mary Mucci,12894
30831788041,Alice@97.3,24329
1433703900175847,Clixoom Science & Fiction,12127
1506953172914464,Sandra Bookman,7932
202075523204042,ចៃកុន JaiKon,17550
285069718300251,mySURF.tv,22909
242703072436857,Mark Curtis,15745
282266181877417,Lisa Hart,10417
117410107174,WREX-TV,843
46438448404,Tracy Davidson,6831
104349932971399,Nelly Carreno Meteorologist,26419
979003288813537,الجزيرة - تركيا,13913
382274771858096,StarTimes,23569
1378490425513559,Buenazo,22048
1522314301324909,Sandro Sabatini,10404
862266430552892,Kevin Cokely NBC5,20571
119317021417911,P1 Orientering,19167
92223114505,Spartanburg Herald-Journal,14647
105082642398,RTBF,26093
137920769558355,BBC East Midlands,409
760411587341545,Steph Stricklen,26837
155502477829274,yes Comedy,26364
670829609698607,Bergwelten,17635
1657549067822486,Cathy Owen WalesOnline,26183
342497842533188,StarTimes,21873
1682776595329932,Jason Volentine,15953
160249857404766,FOX6's Beverly Taylor,19926
14994122055,Inhabitat,2078
101494469217,WBAL-TV 11 Baltimore,9704
336543793115117,97.9 KQFC,19954
555937907779058,94.3 Radio One Bangalore,9074
134267673299598,NPO Radio 1,11078
1606990462874971,Gary Amble KCTV5,6424
190561952082,Models.com,8818
497454750307505,John Dawson FOX 26,15016
60070501530,larioja.com,9368
255921257813602,Tiffany Teasley FOX 35,22052
132568713466429,Pan African Radio 105.1 FM,14892
129938477045797,Marie Claire México y América Latina,4832
225943327446771,Néstor Flecha T39,22090
275956041421,Norrländska Socialdemokraten,14302
109281389102062,Racked,10678
378847028884904,Caitlin Francis,9882
310045712343161,Greg Cergol WNBC LI Reporter,5317
1508037386189692,Hank Allen,3303
165754823484414,Radar 107.5 Querétaro,22788
133770260518733,No Ar com Otaviano Costa,7646
183953058281828,Todd Faulkner - WPSD,23949
1537935443134340,Sam Sifton,7405
10150112585585724,Journal Le Lac-St-Jean,1127
295426277139865,Planeta Atlântida,5589
78564012083,St. Louis Magazine,23434
65964644136,Praise 102.5,8267
213271072201022,Annette Peagler,25737
1605741649682597,Michael Aaron,19108
64968240897,Motor1.com,24759
166914446674810,DN Kultur,17975
1401380813435713,Metro Sport,6300
236215875884,Libertatea.ro,3159
96473393997,95.5 Virgin HitZ,19893
1457565357799107,Rare News,20345
1090593227637053,It's Erik Nagel,20910
139253226432241,Shae Peppler,5657
317429654959315,Sputnik 日本,16757
126996993893,ICRT,4781
284168723828,Music Crowns,8603
143635715681933,Roberto Abramowitz,19882
100245363412864,Sterling Riggs WDRB,11324
548184238638202,Film Companion,8468
207501935952839,Amy Lange Fox 2,10668
26830095049,High Country News,7907
31744768821,Radio Free Asia,10228
8354368747,WESH 2 News,21534
323660920495,CTV's Live at 5,3983
565626576880394,Cherise Leclerc,10635
503507089823533,Sweet,15152
21354157824,Smooth Radio,8257
747785875242419,Kat Kountry 105,3428
123984714320484,La Fm Manizales 99.7,11068
254722307879941,tlnovelas,20180
180466813056,1011 News,14378
144564424895,1063 The Brew,930
184437928249596,UW Dawg Pound,4035
108402516440,The Courier,11105
219196708106767,theAudience,2750
1585753301714895,Creators en Español,438
134412626635497,Phil Shuman Fox,14028
346232178065,SÜDKURIER,24647
101990813189245,Dangerous Minds,10709
102095653211961,ABC13-Art Rascon,7833
720641847978636,SundanceTV Polska,26697
84024879806,Bristol24/7,26708
126837974120301,Paula Machado,3047
180622158643863,Meteorologist JD Rudd,10609
30788278263,WKTV NEWSChannel 2,25653
505605949452043,Newcastle United -  Chronicle,19909
936445739752910,Brendan Cullerton WICS,18956
222263107916574,Samantha Angaiak-KTUU,1066
180665668663904,KHQ Blake Jensen,13642
115895006169,L'Orient-Le Jour,20168
132507616819788,Adithya TV,3241
915850878494424,MetDaan Food,22933
97177340956,WNEMTV5news,7659
100462013796,mako,9454
387541767966318,KTMF / KWYB,4322
102331493143871,Sveriges Radio P1,4666
268464743254735,LuAnne Sorrell,601
58095132547,Contessa Brewer,19048
712924662076622,Kamen Entchev,1164
294729733991750,Red FM Warangal,19804
190409027663383,ChinaFile,3812
47586647667,Classic Cars magazine,8654
1507093542841633,Mike Gillespie,23275
146910928678409,Clark Gregg,23331
5751538558,Tidesports.com,15036
101585889922877,Mónica Carrillo,847
1380805035483537,Tamil The Hindu,12301
346740892004204,Melanie Chapman WSAZ,6099
157074134369263,Samantha Mohr 11Alive,21047
113724636929,C101 Rocks!!,3505
98218619381,96.9 KKOW Country,16577
913163378722679,Katie Marzullo,21247
234853751420,Vallejo Times-Herald,25811
163789850328207,Lane Casadonte - WTVR CBS 6,10308
324658284241923,MERDEKA.com,8965
139609492730876,Patricia Janiot,9788
126876904081609,The Times of India | Life & Style,4023
136760552522,חדשות 2,5934
22344895408,Globo Esporte,651
1478939702424117,Vevo,20076
61401738467,93.3 KOB-FM,2481
285113911670753,Erika Arias,13517
368688249837705,Northumberland Gazette,1385
446051235416519,Lindsey Seavert Kare,2210
146554932048229,Delfi.lv,2715
191672651217291,Cadu Cortez,27555
235622429900293,Meteorologist Kerry Cooper,3448
89944172053,Double J,12463
498813563620091,Jeff Stahl KESQ,11100
126708167432837,Nadine Wimmer,18788
157054967827646,WRBL News 3 Sports,18043
851672781591059,Vevo,7990
198665903483588,RTÉ News Now,16213
116387784058,Mix 104.1,9053
10617067213,Total Film,22078
218622096420,BMX Union,10481
201374699904284,Best Radio 87.75 FM เบสท์ เรดิโอ,5128
366193510165011,HuffPost Deutschland,23093
205237232905354,Mike Linden WX,9410
175750359224528,LADbible Australia,14833
72362670145,3BL Media,10040
1428517927417160,The Thick,6421
136894989679195,HardDrive Radio,17051
43896752783,BFMTV,17917
278381452510280,Dominic Garcia,10697
1447875638766580,日経ビッグデータ,9381
57621458066,On The Water Magazine,23239
573036522718732,"Sean Adams, Entertainment Reporter",17687
114884335231354,Al Arabiya English,26181
217186425076396,Virgin Radio Winnipeg,20542
200178736879,Mike Luckovich AJC,15557
104788557049,Radio Emscher Lippe,6821
123280311098686,WTOC Dawn Baker,8590
283686575088,autoswiat.pl,22343
333085820353,VGTV,3874
895006720606665,Kaliber i Sveriges Radio P1,17440
128738884423631,OÖN Politik,21698
308525380259,Working Mom Magazine,23564
584489461588484,Samina Engel - TV,22660
457847194271133,ITV Drama,3421
111270619684,ESPNU,12763
1687825144779575,Heather Nauert,20138
527380157376686,Corriere Veg,16102
190176143327,Merkur.de,22987
631647216862101,Michael Hennessey FOX8 WGHP,201
115913395096986,NRJ Sweden,18088
108910425816126,Finanzas Personales,3342
232215993482671,France Bleu Limousin,20705
530493547101843,Tyler Woessner,3478
197325263664122,Folha Mundo,13298
201492276267,Entrepreneur Partner Studio,2020
259889640755132,Lilliana Vazquez,25186
255974707909299,The Startup Resource,18361
596333737193117,Vocativ Video,14575
234303563357872,National Post Sports,26038
460413577377457,Carolyn Callahan,3987
143694650611,Independent Tribune,5119
1527850414123180,Ken Rosato,2267
1591692607801278,La Stampa Spettacoli,10908
416823881749582,Southern Cross News SA,25424
134957921127,موقع قنطرة للحوار مع العالم الاسلامي,6308
206510579537509,Bob Montgomery WSBT,4726
783874788396402,Bestie,21565
164085777029196,Nikki Krize WNEP,25673
161321237228076,97.5 The River,2352
114010462015043,BBC Bikes,11264
533603126752925,Lauren St. Germain,3007
365551623647138,KDKA Lisa Washington,9557
241177272590997,Aziz Al-Sa'afin,15752
258515534033,979WVOK,52
158844731117686,中国安徽卫视,25229
207648026300384,Mitch Brown,7868
69186624810,The Pink Un,9533
100508780129293,Marc Martinez Fox 10,12859
246799675334519,Dennis Shanahan KTXL,8716
73305063345,Rafe Needleman,13839
443531560555,"94,3 rs2",15984
1653631391560169,Mike Bresnahan,13185
1590957974554802,Berenice Seara,14392
1422187538070518,DR P1,10274
255229097835386,National Geographic Books,6737
733726266676723,The News Lens 關鍵評論網 香港,11698
193133680753177,KVRR News,20506
80256732576,InfoWars,7739
108191125965885,MTV,17865
1091009317615923,Lindsey Monroe FOX13,10099
290638837965844,Southeast Makers,26331
191663540989879,PJ Randhawa,13072
314013748688086,Roqui Theus,27291
854591871249089,André Rocha,26710
279985445544670,Molly Koweek WAOW,11406
296232292622,The Wolf 101.5 FM,941
155917520574,102.5 THE BONE,7797
990265854354674,Dean Jones,19349
268842603546,WHLH 955 Hallelujah FM,8098
191000862020,NRK Rogaland,25969
1735881616683533,Lauren Magiera,6234
180192618777509,FOCUS Online Digital,7633
329918613828459,Erika Ferrando THV11,2823
420375941506608,Tory Maguire,5619
143173932366020,Heart West Country,16980
294260637288,Dainik Bhaskar,13862
157014907751053,Avenir de l'Est,14502
323947591104799,Green Bay Packers on 247Sports,27529
85553436535,MXPTV,25617
1328151940545688,Aubrey Jackson WYFF News 4,24141
237845719618418,DetikX,14953
193139530755079,"Tom Hauser/""At Issue""",19741
176937103705,NDR Kultur,22999
422766931239814,Elite Daily Body & Mind,5490
181935891956226,MDR KLASSIK,3654
340293349379367,SicEmSports.com,21547
294965217597889,The Weather Channel,1452
158449627652097,KSAT Katrina Webber,19072
183233715035347,97.1 Charlie FM,12068
928754893893780,Listen to America,1975
132943903500277,Praise.com,26983
