id1,id2
463,2263
463,1976
463,1741
463,2266
1014,924
1014,2164
1014,1561
1014,1974
1014,1632
1014,652
1014,1932
1014,2253
195,33
195,1462
195,2195
195,2260
195,2003
195,2263
195,1976
195,1565
195,650
195,1384
195,122
195,1356
195,186
1969,1333
1969,954
1969,1147
1969,674
1969,1976
1969,2234
1969,2203
1969,204
1969,2110
1969,1860
1969,1866
1969,186
1969,339
1969,1674
1969,1356
1969,1741
1969,536
1969,2246
297,1748
297,867
297,77
297,1761
297,2014
297,2123
297,187
623,1384
976,935
976,2175
976,1414
976,1880
460,1634
460,1628
460,1758
460,908
460,1584
2024,2159
2024,1400
2024,1402
2024,8
2024,1408
2024,1917
2024,520
2024,1799
2024,2190
2024,1555
2024,1062
2024,683
2024,2212
2024,2213
2024,687
2024,1835
2024,813
2024,1077
2024,2094
2024,2157
2024,2097
2024,2105
2024,1860
2024,2246
2024,1356
2024,977
2024,850
2024,2133
2024,614
2024,2266
2024,2276
2024,378
2024,633
1072,1274
1072,519
1072,1032
1072,1678
1072,1939
1072,924
1072,1951
1072,1572
1072,1202
1072,2227
1072,1976
1072,456
1072,1345
1072,204
1072,967
1072,1983
1072,595
1072,1741
1072,1487
1072,2252
1072,2260
1072,2263
1072,1889
1072,1259
1072,1771
2029,893
2029,2029
456,2159
456,1660
456,272
456,535
456,917
456,1937
456,1939
456,1942
456,1945
456,170
456,1442
456,683
456,1333
456,700
456,2097
456,826
456,1976
456,1741
456,2263
456,866
456,1252
456,999
456,622
456,378
1693,1427
1693,1812
1693,1017
1693,1718
1693,2197
1693,1980
1693,108
1693,2268
1693,1856
1693,2240
1693,2272
1693,1664
1693,775
1693,1265
1293,1427
1293,1017
1293,1718
1293,2197
1293,1693
1293,1980
1293,2268
1293,1856
1293,1919
1293,2240
1293,1414
1293,1664
1293,1930
1293,1265
871,1333
871,954
871,1147
871,674
871,1976
871,2234
871,2203
871,204
871,2110
871,1860
871,1866
871,186
871,339
871,1674
871,1356
871,1741
871,536
871,2246
630,1741
630,1932
630,924
630,1669
1866,2263
1866,1976
1866,776
1866,1860
1866,652
1866,1741
1866,2188
2025,2030
2025,1237
2025,921
2025,2191
2025,351
2025,1714
2025,1900
2025,1425
2025,1340
2025,2090
2025,2145
2025,2177
2025,1288
2025,2275
2025,2209
2025,881
2025,2153
2025,2186
2025,1520
2025,220
2104,1333
2104,1939
2104,2263
2104,1976
2104,363
2104,842
2104,1741
1501,1940
1501,764
1501,797
1501,1306
1501,164
1501,1975
1501,992
1501,2171
1501,2172
1501,965
1501,746
1501,1837
989,1396
989,1400
989,1406
989,2047
989,1286
989,282
989,2190
989,1429
989,1939
989,1686
989,1062
989,1700
989,1954
989,939
989,2211
989,687
989,813
989,943
989,432
989,1838
989,1077
989,189
989,66
989,2105
989,1346
989,1474
989,1985
989,591
989,1356
989,469
989,850
989,977
989,2249
989,1367
989,1753
989,2133
989,738
989,2008
989,614
989,114
989,632
157,1976
157,1854
157,2249
157,1062
157,939
157,1454
770,760
770,1912
770,393
770,1918
770,1920
770,1921
770,1285
770,2177
770,1923
770,1288
770,2179
770,531
770,1547
770,2058
770,921
770,1187
770,1569
770,1066
770,1959
770,2221
770,956
770,220
770,475
770,1492
770,355
770,1510
770,1898
770,2026
209,2246
209,1939
209,2139
209,1752
592,1356
592,1976
592,1939
592,2234
592,2263
544,1939
544,1942
544,1945
544,1976
544,2263
544,456
544,272
544,2246
544,1741
544,117
544,378
1286,2256
1286,1939
1286,546
1286,2263
1286,1976
1286,1915
1286,2249
1286,1741
663,760
663,1912
663,393
663,1918
663,1920
663,1921
663,1285
663,2177
663,1923
663,1288
663,2179
663,531
663,1547
663,2058
663,921
663,1187
663,1569
663,1066
663,1959
663,2221
663,956
663,220
663,475
663,1492
663,355
663,1510
663,1898
663,2026
1350,1014
1350,2230
1350,1854
1350,652
1350,1863
1350,1741
1350,1932
1306,1940
1306,764
1306,797
1306,164
1306,2167
1306,992
1306,1975
1306,2171
1306,2172
1306,965
1306,746
1306,338
1306,1837
203,1331
203,2271
203,1692
203,2078
528,1939
528,862
528,1198
528,1976
528,2009
528,1854
528,584
528,2043
528,1564
528,2249
528,2088
528,2217
528,2028
1553,227
1553,309
1553,2151
1553,2250
1553,600
1553,1553
465,1814
465,1774
465,1085
465,960
465,581
465,1439
465,1090
465,60
465,1152
465,1733
465,2177
465,2115
465,531
465,880
465,1613
465,2058
465,220
1846,382
1846,653
1846,1926
1846,658
1846,413
1846,1173
1846,1939
1846,2194
1846,2065
1846,2068
1846,2067
1846,931
1846,2080
1846,944
1846,1092
1846,1098
1846,719
1846,346
1846,102
1846,1500
1846,1885
1846,2143
1846,1643
669,2158
669,2030
669,637
669,890
669,1912
669,1152
669,393
669,1534
669,1666
669,904
669,905
669,2177
669,1923
669,141
669,276
669,404
669,531
669,660
669,1931
669,2058
669,2186
669,1170
669,1039
669,666
669,1683
669,921
669,1291
669,1814
669,922
669,1520
669,1184
669,1949
669,1567
669,1187
669,2205
669,936
669,2081
669,1066
669,52
669,310
669,1961
669,949
669,2220
669,1714
669,1968
669,1845
669,2228
669,1466
669,960
669,581
669,1727
669,1984
669,1739
669,2122
669,979
669,220
669,2254
669,1875
669,1745
669,351
669,479
669,2004
669,2006
669,1371
669,1633
669,886
669,1639
669,1640
669,881
669,1774
669,505
669,1777
1431,97
1431,387
1431,2077
1431,302
1431,2148
1431,1201
1431,442
553,2263
553,1976
553,1741
553,2266
1361,760
1361,1912
1361,393
1361,1918
1361,1920
1361,1921
1361,1285
1361,2177
1361,1923
1361,1288
1361,2179
1361,531
1361,1547
1361,2058
1361,921
1361,1187
1361,1569
1361,1066
1361,1959
1361,2221
1361,956
1361,220
1361,475
1361,1492
1361,355
1361,1510
1361,1898
1361,2026
1220,760
1220,1398
1220,2165
1220,1530
1220,1023
1220,897
1220,1409
1220,1918
1220,1921
1220,1285
1220,2175
1220,22
1220,2053
1220,1547
1220,1898
1220,2192
1220,1303
1220,2199
1220,296
1220,2204
1220,1569
1220,936
1220,1321
1220,2221
1220,443
1220,2223
1220,699
1220,2225
1220,572
1220,956
1220,829
1220,70
1220,1344
1220,841
1220,970
1220,1606
1220,1988
1220,1224
1220,1232
1220,1492
1220,1111
1220,1622
1220,1750
1220,1495
1220,2134
1220,1247
1220,1887
1220,2013
1220,1762
1220,366
1220,1127
1220,1895
1220,370
1220,373
1220,1011
1220,1013
763,346
9,1333
9,1939
9,1497
9,1054
9,2263
9,1976
9,2235
9,806
9,1356
9,1741
1100,2263
1100,1976
1100,1741
1100,2266
1834,189
1834,1564
1834,2249
1834,584
1834,974
1067,1939
1067,2263
1067,1976
1067,2234
1067,804
1067,1474
1067,2110
1067,652
1067,1350
1067,1860
1067,2243
1067,1889
1067,1356
1067,536
181,2158
181,2030
181,890
181,1912
181,2168
181,776
181,2174
181,1923
181,2179
181,531
181,2058
181,2191
181,1814
181,1949
181,1187
181,936
181,2209
181,1066
181,52
181,1714
181,1476
181,2249
181,979
181,220
181,2254
181,2001
181,355
181,2020
181,2153
1923,2158
1923,2030
1923,637
1923,890
1923,1912
1923,1534
1923,393
1923,1152
1923,1666
1923,904
1923,905
1923,2177
1923,1923
1923,1288
1923,141
1923,2179
1923,531
1923,1164
1923,660
1923,1931
1923,2186
1923,2058
1923,1170
1923,1291
1923,276
1923,2191
1923,921
1923,1683
1923,1814
1923,922
1923,1520
1923,1184
1923,1949
1923,1567
1923,1187
1923,2081
1923,1066
1923,52
1923,1573
1923,310
1923,949
1923,2220
1923,1714
1923,1968
1923,1845
1923,2228
1923,1466
1923,960
1923,1596
1923,1727
1923,1984
1923,2119
1923,1739
1923,2122
1923,979
1923,220
1923,2254
1923,1875
1923,351
1923,479
1923,2004
1923,2006
1923,1371
1923,2174
1923,1633
1923,886
1923,1639
1923,2020
1923,1640
1923,881
1923,505
1923,1777
1603,1905
1603,1
1603,1654
1603,638
1603,1911
1603,1661
1603,1924
1603,1803
1603,2057
1603,555
1603,50
1603,2084
1603,314
1603,820
1603,1843
1603,2095
1603,2226
1603,1720
1603,455
1603,1222
1603,1225
1603,2138
1603,1901
526,1907
526,640
526,2217
526,584
526,2208
526,2249
2238,1333
2238,954
2238,1147
2238,674
2238,1976
2238,2234
2238,2203
2238,204
2238,2110
2238,1860
2238,1866
2238,186
2238,339
2238,1674
2238,1356
2238,1741
2238,536
2238,2246
1977,2020
2119,1714
2119,2191
2119,1666
2119,1476
2119,1288
2119,2275
2119,1640
2119,1961
2119,2090
2119,220
1950,153
942,1829
942,1939
643,1477
643,1915
643,1939
643,1099
644,1406
644,1286
644,1939
644,546
644,806
644,432
644,813
644,66
644,1333
644,1976
644,2105
644,1346
644,842
644,595
644,977
644,2249
644,850
644,1741
644,2133
644,2263
644,1886
644,490
644,2270
644,1132
2187,95
2187,1877
2187,1435
2187,2113
2187,115
2187,1512
2187,28
121,2158
121,2030
121,637
121,890
121,1912
121,1534
121,393
121,1152
121,1666
121,904
121,905
121,2177
121,1923
121,1288
121,141
121,2179
121,531
121,1164
121,660
121,1931
121,2186
121,2058
121,1170
121,1291
121,276
121,2191
121,921
121,1683
121,1814
121,922
121,1520
121,1184
121,1949
121,1567
121,1187
121,2081
121,1066
121,52
121,1573
121,310
121,949
121,2220
121,1714
121,1968
121,1845
121,2228
121,1466
121,960
121,1596
121,1727
121,1984
121,2119
121,1739
121,2122
121,979
121,220
121,2254
121,1875
121,351
121,479
121,2004
121,2006
121,1371
121,2174
121,1633
121,886
121,1639
121,2020
121,1640
121,881
121,505
121,1777
424,1939
424,2162
424,674
424,2263
424,1976
424,1313
424,1860
424,1356
424,2088
424,1741
885,2246
885,2079
885,1939
556,1714
556,1237
556,890
556,1912
556,393
556,2140
556,886
556,1639
556,2020
556,1959
556,1931
556,220
507,1333
507,1939
507,2263
507,1976
507,2246
507,1741
2205,404
2205,1912
2205,1923
2205,52
2205,2179
2205,531
2205,220
747,760
747,1398
747,2165
747,1530
747,1023
747,897
747,2042
747,1409
747,1918
747,1921
747,1285
747,22
747,2053
747,1547
747,2192
747,1303
747,2199
747,296
747,2204
747,1569
747,1321
747,2221
747,443
747,2223
747,699
747,2225
747,572
747,194
747,829
747,956
747,2233
747,1344
747,1599
747,2111
747,841
747,970
747,1606
747,1988
747,1224
747,1232
747,1492
747,1622
747,1750
747,1495
747,2134
747,373
747,1247
747,993
747,1887
747,2013
747,1762
747,366
747,1127
747,1895
747,370
747,1898
747,1013
1809,760
1809,2165
1809,2042
1809,1409
1809,776
1809,2175
1809,1164
1809,1547
1809,2192
1809,1303
1809,2201
1809,1569
1809,2221
1809,2225
1809,956
1809,829
1809,1344
1809,1094
1809,1232
1809,475
1809,2259
1809,993
1809,370
1578,2031
1578,1333
1578,806
1578,1976
728,1919
1787,1402
1787,8
1787,1660
1787,1939
1787,1054
1787,816
1787,1329
1787,1333
1787,826
1787,1976
1787,1469
1787,964
1787,2246
1787,595
1787,1741
1787,117
1787,855
1787,1749
1787,2260
1787,2263
1787,1769
1787,1387
1787,1008
1787,2154
1787,633
829,760
829,1398
829,2165
829,1530
829,1023
829,897
829,1409
829,1918
829,1921
829,1285
829,2175
829,2053
829,1547
829,2192
829,1303
829,2199
829,296
829,2204
829,1569
829,1321
829,2221
829,443
829,2223
829,699
829,2225
829,572
829,956
829,1344
829,841
829,970
829,1606
829,1988
829,1224
829,1232
829,1492
829,1622
829,1750
829,1495
829,2134
829,373
829,1247
829,1887
829,2013
829,1762
829,366
829,1127
829,1895
829,370
829,1898
829,1013
1339,2158
1339,2030
1339,637
1339,890
1339,1912
1339,1534
1339,393
1339,1152
1339,1666
1339,904
1339,905
1339,2177
1339,1923
1339,141
1339,2179
1339,276
1339,1291
1339,1039
1339,660
1339,1931
1339,915
1339,2186
1339,1170
1339,531
1339,1936
1339,1683
1339,921
1339,922
1339,1814
1339,1520
1339,1184
1339,1949
1339,1567
1339,1187
1339,936
1339,2081
1339,1066
1339,52
1339,1068
1339,310
1339,949
1339,2220
1339,1714
1339,1968
1339,1845
1339,2228
1339,1466
1339,324
1339,960
1339,581
1339,1340
1339,1090
1339,1727
1339,1984
1339,1476
1339,465
1339,1739
1339,2122
1339,979
1339,220
1339,2254
1339,1875
1339,1745
1339,1621
1339,479
1339,351
1339,1369
1339,2004
1339,2006
1339,1371
1339,355
1339,2174
1339,1633
1339,886
1339,1639
1339,1640
1339,880
1339,881
1339,1774
1339,505
1339,1777
2073,1939
2073,2162
2073,674
2073,2263
2073,1976
2073,1313
2073,1860
2073,1356
2073,2088
2073,1741
1567,2158
1567,2030
1567,637
1567,890
1567,1912
1567,1534
1567,393
1567,1152
1567,1666
1567,904
1567,905
1567,2177
1567,1923
1567,1288
1567,141
1567,2179
1567,404
1567,531
1567,660
1567,1931
1567,2186
1567,2058
1567,1170
1567,1291
1567,666
1567,2191
1567,921
1567,1683
1567,1814
1567,922
1567,1520
1567,1817
1567,1439
1567,1949
1567,1184
1567,1187
1567,2081
1567,1066
1567,52
1567,310
1567,949
1567,2220
1567,1714
1567,1968
1567,1845
1567,2228
1567,1466
1567,960
1567,1340
1567,1727
1567,1984
1567,2119
1567,1739
1567,1613
1567,2122
1567,979
1567,220
1567,2254
1567,1875
1567,351
1567,479
1567,2004
1567,2006
1567,1371
1567,1633
1567,1639
1567,1640
1567,880
1567,881
1567,276
1567,505
1567,886
1089,760
1089,1398
1089,2165
1089,1530
1089,1023
1089,897
1089,1409
1089,1918
1089,1921
1089,1285
1089,2175
1089,22
1089,2053
1089,1547
1089,1898
1089,2192
1089,1303
1089,2199
1089,296
1089,2204
1089,1569
1089,936
1089,1321
1089,2221
1089,443
1089,2223
1089,699
1089,2225
1089,572
1089,956
1089,829
1089,70
1089,1344
1089,841
1089,970
1089,1606
1089,1988
1089,1224
1089,1232
1089,1492
1089,1111
1089,1622
1089,1750
1089,1495
1089,2134
1089,1247
1089,1887
1089,2013
1089,1762
1089,366
1089,1127
1089,1895
1089,370
1089,373
1089,1011
1089,1013
873,643
873,1286
873,2249
873,993
879,1350
879,2169
879,1939
879,2261
2118,1526
2118,138
2118,427
2118,1634
2118,1703
2118,1324
2118,1708
2118,1426
154,115
154,601
996,404
996,606
996,1717
996,2186
996,1241
1438,935
1438,2175
1438,1414
1438,1880
40,1939
40,924
40,2164
40,2261
40,1974
40,676
40,1976
40,2110
40,1124
40,652
40,1932
316,935
316,2175
316,1414
316,1880
591,1939
591,2263
591,1976
591,1794
591,2088
591,2249
591,1741
1490,1741
1490,1939
1490,2249
1490,2044
447,1905
447,1
447,1911
447,1661
447,1156
447,1803
447,2057
447,1692
447,555
447,50
447,314
447,1843
447,2095
447,2226
447,1847
447,1720
447,1598
447,1222
447,1225
447,2138
447,1759
447,742
447,1901
580,189
580,1753
580,2105
580,1406
580,2249
580,490
580,977
1508,1939
1508,2263
1508,1976
1508,2249
1508,806
1508,1741
1159,935
1159,2175
1159,1414
1159,1880
582,760
582,1268
582,1918
582,2174
582,2175
582,1285
582,2177
582,1288
582,2053
582,1547
582,2192
582,1303
582,1569
582,2221
582,1463
582,829
582,1984
582,1862
582,1102
582,1745
582,2259
582,1895
582,1898
515,2158
515,2030
515,637
515,890
515,1912
515,1152
515,393
515,1534
515,1666
515,904
515,905
515,2177
515,1923
515,141
515,2179
515,276
515,1291
515,531
515,660
515,1931
515,2186
515,2058
515,1170
515,1683
515,921
515,922
515,1814
515,1520
515,1184
515,1949
515,1567
515,1187
515,936
515,2081
515,1066
515,52
515,310
515,949
515,2220
515,1714
515,1968
515,1845
515,2228
515,1466
515,960
515,1727
515,1984
515,1739
515,2122
515,979
515,220
515,2254
515,1875
515,351
515,479
515,2004
515,2006
515,1371
515,1633
515,1639
515,1640
515,881
515,505
515,886
1695,1402
1695,8
1695,1660
1695,1939
1695,1054
1695,816
1695,1329
1695,1333
1695,826
1695,1976
1695,1469
1695,964
1695,2246
1695,595
1695,1741
1695,117
1695,855
1695,1749
1695,2260
1695,2263
1695,1769
1695,1387
1695,1008
1695,2154
1695,633
2097,2263
2097,1976
2097,1939
2097,456
2097,1741
1565,1384
428,1939
428,2263
428,1976
428,2249
428,806
428,1741
1393,2079
1393,2264
2171,1940
2171,764
2171,797
2171,1306
2171,164
2171,2167
2171,992
2171,1975
2171,2172
2171,965
2171,746
2171,1837
672,1333
672,1939
672,2263
672,1976
672,363
672,842
672,1741
1900,1714
1900,2183
1900,1845
1900,637
1900,351
1900,1912
1900,1152
1900,2090
1900,2122
1900,1326
1900,2145
1900,1923
1900,2179
1900,2209
1900,1005
1900,1102
1900,1900
1900,2026
1900,505
1900,220
863,935
863,2175
863,1414
863,1880
651,760
651,1912
651,393
651,1918
651,1920
651,1921
651,1285
651,2177
651,1923
651,1288
651,2179
651,531
651,1547
651,2058
651,921
651,1187
651,1569
651,1066
651,1959
651,2221
651,956
651,220
651,475
651,1492
651,355
651,1510
651,1898
651,2026
1185,115
1185,1958
684,1474
684,2249
1580,1396
1580,1400
1580,1406
1580,2047
1580,1286
1580,282
1580,2190
1580,1429
1580,1939
1580,1686
1580,1062
1580,1700
1580,1954
1580,939
1580,2211
1580,687
1580,813
1580,943
1580,432
1580,1838
1580,1077
1580,189
1580,66
1580,2105
1580,1346
1580,1474
1580,1985
1580,591
1580,1356
1580,469
1580,850
1580,977
1580,2249
1580,1367
1580,1753
1580,2133
1580,738
1580,2008
1580,614
1580,114
1580,632
1911,1905
1911,1
1911,1911
1911,1661
1911,1156
1911,1803
1911,2057
1911,1692
1911,555
1911,50
1911,314
1911,1843
1911,2095
1911,2226
1911,1847
1911,1720
1911,1598
1911,1222
1911,1225
1911,2138
1911,1759
1911,742
1911,1901
410,2159
410,1400
410,1402
410,8
410,1408
410,1917
410,520
410,1799
410,2190
410,1555
410,1062
410,683
410,2212
410,2213
410,687
410,1835
410,813
410,1077
410,2094
410,2157
410,2097
410,2105
410,1860
410,2246
410,1356
410,977
410,850
410,2133
410,614
410,2266
410,2276
410,378
410,633
2226,1905
2226,1
2226,1843
2226,1847
2226,1720
2226,1911
2226,1661
2226,2138
2226,1759
2226,555
2226,1222
2226,50
2226,1924
2226,1225
2226,1803
2226,1901
1976,1939
1976,924
1976,1849
1976,2263
1976,2234
1976,1632
1976,652
1976,1704
1976,2246
1976,1356
1976,1741
1079,2030
1079,890
1079,393
1079,141
1079,2174
1079,2177
1079,1923
1079,1288
1079,1291
1079,2186
1079,2058
1079,1170
1079,666
1079,921
1079,1814
1079,936
1079,2209
1079,1573
1079,1452
1079,2090
1079,1714
1079,2111
1079,1102
1079,220
1079,1237
1079,351
1079,2004
1079,1371
1079,2145
1079,2020
1079,1900
485,1937
485,1939
485,2164
485,2263
485,1976
485,2246
485,1741
1879,776
1879,2163
975,944
975,2194
975,2123
975,1098
975,1846
253,1682
253,2263
253,1976
253,1741
253,1356
1345,1937
1345,1939
1345,2263
1345,1976
1345,459
1345,1741
1345,1487
1782,2159
1782,1400
1782,1402
1782,8
1782,1408
1782,1917
1782,520
1782,1799
1782,2190
1782,1555
1782,1062
1782,683
1782,2212
1782,2213
1782,687
1782,1835
1782,813
1782,1077
1782,2094
1782,2157
1782,2097
1782,2105
1782,1860
1782,2246
1782,1356
1782,977
1782,850
1782,2133
1782,614
1782,2266
1782,2276
1782,378
1782,633
980,666
980,1714
980,890
980,1534
980,1949
980,141
980,2145
980,2177
980,1288
980,2020
980,1923
980,2209
980,1739
980,881
980,1900
980,2090
980,2060
980,220
162,2158
162,2030
162,637
162,890
162,1912
162,1152
162,393
162,1534
162,1666
162,904
162,905
162,2177
162,1923
162,141
162,2179
162,276
162,1291
162,531
162,660
162,1931
162,2058
162,1170
162,1683
162,921
162,922
162,1814
162,1520
162,1817
162,1184
162,1949
162,1567
162,1187
162,936
162,2081
162,1066
162,52
162,310
162,949
162,2220
162,1714
162,1968
162,1845
162,2228
162,1466
162,324
162,960
162,1727
162,1984
162,1739
162,1613
162,2122
162,979
162,220
162,2254
162,1875
162,351
162,479
162,2004
162,2006
162,1371
162,1639
162,1640
162,881
162,505
162,886
1908,1402
1908,8
1908,1660
1908,1939
1908,1054
1908,816
1908,1329
1908,1333
1908,826
1908,1976
1908,1469
1908,964
1908,2246
1908,595
1908,1741
1908,117
1908,855
1908,1749
1908,2260
1908,2263
1908,1769
1908,1387
1908,1008
1908,2154
1908,633
720,1221
720,621
720,2092
1608,1939
1608,2263
1608,1976
1608,2234
1608,804
1608,1474
1608,2110
1608,652
1608,1350
1608,1860
1608,2243
1608,1889
1608,1356
1608,536
395,760
395,1912
395,393
395,1918
395,1920
395,1921
395,1285
395,2177
395,1923
395,1288
395,2179
395,531
395,1547
395,2058
395,921
395,1187
395,1569
395,1066
395,1959
395,2221
395,956
395,220
395,475
395,1492
395,355
395,1510
395,1898
395,2026
207,2263
207,1976
207,1741
207,934
2113,95
2113,1877
2113,1435
2113,115
2113,1512
2113,28
2113,2187
911,1333
911,954
911,1147
911,674
911,1976
911,2234
911,2203
911,204
911,2110
911,1860
911,1866
911,186
911,339
911,1674
911,1356
911,1741
911,536
911,2246
1504,1939
1504,1703
1485,1717
1485,108
1765,1866
1765,2246
920,935
920,2175
920,1414
920,1880
1577,1939
1577,2260
1577,2263
1577,1976
1577,1384
1577,1741
2039,1396
2039,2162
2039,1400
2039,282
2039,1429
2039,1939
2039,1686
2039,546
2039,806
2039,1062
2039,1700
2039,1954
2039,939
2039,687
2039,943
2039,1077
2039,189
2039,1976
2039,1474
2039,1985
2039,842
2039,469
2039,2249
2039,1741
2039,2257
2039,1753
2039,738
2039,2263
2039,2008
2039,363
2039,114
2039,1132
2039,632
632,1939
632,924
632,546
632,2263
632,1976
632,652
632,1986
632,2088
632,2249
632,1741
232,760
232,1398
232,2165
232,1530
232,1023
232,897
232,2042
232,1409
232,1918
232,1921
232,1285
232,22
232,2053
232,1547
232,2192
232,1303
232,2199
232,296
232,2204
232,1569
232,1321
232,2221
232,443
232,2223
232,699
232,2225
232,572
232,194
232,829
232,956
232,2233
232,1344
232,1599
232,2111
232,841
232,970
232,1606
232,1988
232,1224
232,1232
232,1492
232,1622
232,1750
232,1495
232,2134
232,373
232,1247
232,993
232,1887
232,2013
232,1762
232,366
232,1127
232,1895
232,370
232,1898
232,1013
608,885
608,1027
608,1693
608,29
608,108
1545,265
1416,1939
1416,2257
1416,1561
1416,2230
1416,1974
1416,1976
1416,1849
1416,1741
645,1789
645,1939
645,1741
2192,760
2192,1398
2192,2165
2192,1530
2192,1023
2192,897
2192,2042
2192,1409
2192,1918
2192,1921
2192,1285
2192,2175
2192,1925
2192,2053
2192,1547
2192,2192
2192,1303
2192,2199
2192,296
2192,2201
2192,2204
2192,1569
2192,1321
2192,2221
2192,443
2192,2223
2192,699
2192,2225
2192,572
2192,956
2192,829
2192,1344
2192,1599
2192,841
2192,970
2192,1606
2192,1988
2192,1224
2192,1232
2192,1492
2192,1622
2192,1750
2192,1495
2192,2134
2192,373
2192,1247
2192,993
2192,1887
2192,2013
2192,1762
2192,366
2192,1127
2192,1895
2192,370
2192,1898
2192,1013
363,1939
363,2162
363,2263
363,1976
363,1794
363,842
363,595
363,2088
363,1741
1630,220
1314,1402
1314,8
1314,1660
1314,1939
1314,1054
1314,816
1314,1329
1314,1333
1314,826
1314,1976
1314,1469
1314,964
1314,2246
1314,595
1314,1741
1314,117
1314,855
1314,1749
1314,2260
1314,2263
1314,1769
1314,1387
1314,1008
1314,2154
1314,633
1244,1789
1244,1939
1244,1741
492,1396
492,1400
492,1406
492,2047
492,1286
492,282
492,2190
492,1429
492,1939
492,1686
492,1062
492,1700
492,1954
492,939
492,2211
492,687
492,813
492,943
492,432
492,1838
492,1077
492,189
492,66
492,2105
492,1346
492,1474
492,1985
492,591
492,1356
492,469
492,850
492,977
492,2249
492,1367
492,1753
492,2133
492,738
492,2008
492,614
492,114
492,632
452,2263
452,1976
452,1741
452,2266
50,1843
50,1
50,2226
50,1847
50,1911
50,555
50,1222
50,2057
50,1901
50,314
143,2246
143,2263
143,1976
143,1741
143,2239
411,1905
411,1
411,1911
411,1661
411,1156
411,1803
411,2057
411,1692
411,555
411,50
411,314
411,1843
411,2095
411,2226
411,1847
411,1720
411,1598
411,1222
411,1225
411,2138
411,1759
411,742
411,1901
1493,2131
1907,2208
1907,1939
1907,1312
1907,2249
570,1976
963,2159
963,1400
963,1402
963,8
963,1408
963,1917
963,520
963,1799
963,2190
963,1555
963,1062
963,683
963,2212
963,2213
963,687
963,1835
963,813
963,1077
963,2094
963,2157
963,2097
963,2105
963,1860
963,2246
963,1356
963,977
963,850
963,2133
963,614
963,2266
963,2276
963,378
963,633
2,2030
2,1237
2,921
2,2191
2,351
2,1714
2,1900
2,1425
2,1340
2,2090
2,2145
2,2177
2,1288
2,2275
2,2209
2,881
2,2153
2,2186
2,1520
2,220
1207,1741
1929,1714
1929,2153
1929,2140
1929,2174
1929,1923
1929,1162
1929,2183
1929,1961
1929,2026
1929,880
1407,2263
1407,1976
1407,842
1407,1939
1407,1741
597,33
597,1462
597,2195
597,2263
597,1976
597,2208
597,1989
597,2246
597,1356
2083,2158
2083,2030
2083,890
2083,1912
2083,2168
2083,776
2083,2174
2083,1923
2083,2179
2083,531
2083,2058
2083,2191
2083,1814
2083,1949
2083,1187
2083,936
2083,2209
2083,1066
2083,52
2083,1714
2083,1476
2083,2249
2083,979
2083,220
2083,2254
2083,2001
2083,355
2083,2020
2083,2153
771,760
771,1398
771,2165
771,1530
771,1023
771,897
771,2042
771,1409
771,1918
771,1921
771,1285
771,2175
771,2053
771,1547
771,2192
